Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-11-04,Deutschland,00,188214274,64806317,63492676,51913113,10296277,77.9,46.0,22.3,74.4,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,82.9,90.0,62.4,31.3,72.8,66.1,85.1,12.4,0.8,14.8,4.9,32.9
2022-11-04,Schleswig-Holstein,01,7274310,2355949,2325977,2049777,615104,80.6,60.6,30.9,94.2,87.7,85.1,92.3,79.6,57.6,29.9,88.5,86.9,84.4,91.4,70.1,48.1,80.5,74.5,90.8,21.1,1.2,25.1,7.9,54.6
2022-11-04,Hamburg,02,4591755,1606199,1564479,1237279,246464,86.6,52.3,29.6,80.1,97.0,96.6,98.0,84.4,46.9,24.1,75.3,95.1,94.0,97.7,66.7,29.2,78.5,73.0,92.3,13.3,1.1,15.9,6.3,39.9
2022-11-04,Niedersachsen,03,18994370,6402382,6227166,5370121,1273925,79.8,52.7,26.9,81.8,88.3,85.5,93.1,77.6,48.6,24.1,76.2,86.2,83.5,91.1,66.9,39.7,77.7,71.8,88.2,15.9,1.0,19.0,6.0,42.3
2022-11-04,Bremen,04,1785215,620996,596913,455198,127501,91.8,48.5,22.9,78.4,103.5,105.8,98.9,88.2,43.8,19.5,72.5,99.9,100.6,98.3,67.3,28.7,79.0,72.7,91.6,18.8,0.7,22.6,9.4,49.0
2022-11-04,Nordrhein-Westfalen,05,42904439,14652525,14240882,11786501,2783175,81.7,51.1,28.0,81.1,91.0,89.8,93.2,79.4,48.1,24.4,75.7,88.7,86.9,92.0,65.8,35.8,76.7,70.7,88.2,15.5,1.0,18.6,6.2,42.1
2022-11-04,Hessen,06,14106796,4934179,4741137,3827516,766747,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.8,68.3,84.4,82.4,88.5,60.8,31.1,71.1,64.7,83.6,12.2,0.9,14.6,5.4,32.7
2022-11-04,Rheinland-Pfalz,07,9371429,3240841,3103021,2607542,538552,78.9,48.1,23.6,76.6,87.7,84.6,93.2,75.6,44.1,21.4,70.5,84.3,81.2,89.7,63.5,33.8,73.8,67.4,85.1,13.1,0.9,15.6,4.8,34.7
2022-11-04,Baden-Württemberg,08,24298434,8414369,8284053,6804464,1063735,75.6,43.9,19.5,71.4,84.8,82.5,89.3,74.5,40.6,17.2,67.0,83.9,81.4,88.8,61.2,30.8,71.7,65.4,84.0,9.6,0.7,11.5,3.9,26.5
2022-11-04,Bayern,09,28579654,9906515,9895608,7784692,1283580,75.2,45.8,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.6,84.1,82.0,88.2,59.1,27.8,69.1,62.1,82.9,9.7,0.6,11.6,3.8,27.3
2022-11-04,Saarland,10,2419696,822712,808949,681753,139912,83.7,46.8,18.8,78.8,92.6,91.7,94.0,82.3,43.7,17.0,73.9,91.4,89.9,93.7,69.4,34.4,79.6,73.5,89.2,14.2,0.9,16.7,5.4,34.4
2022-11-04,Berlin,11,8471591,2899075,2867584,2341457,467426,78.8,45.4,26.1,71.0,88.4,84.5,97.4,78.0,42.5,24.1,66.7,87.8,83.6,97.5,63.7,30.6,74.6,67.7,90.7,12.7,1.0,15.2,5.8,37.0
2022-11-04,Brandenburg,12,4991942,1722672,1727327,1411786,225123,67.9,32.9,11.0,59.1,76.2,73.2,80.7,68.1,29.7,9.3,54.2,76.9,72.8,83.0,55.6,20.3,65.0,55.0,79.7,8.9,0.6,10.5,3.4,21.0
2022-11-04,Mecklenburg-Vorpommern,13,3525683,1218450,1203798,967245,177641,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.2,84.1,79.8,90.3,60.0,21.9,69.6,59.7,83.6,11.0,0.8,13.0,3.4,26.5
2022-11-04,Sachsen,14,7523380,2679539,2628637,2039529,248343,66.3,25.1,7.7,46.8,75.4,68.8,85.2,65.0,23.6,6.9,44.2,74.2,67.4,84.0,50.4,15.1,59.2,48.6,74.6,6.1,0.4,7.3,2.1,14.9
2022-11-04,Sachsen-Anhalt,15,4610839,1619592,1606247,1262624,192262,74.7,31.0,8.8,57.4,83.8,78.8,90.6,74.0,28.5,7.7,53.1,83.4,78.1,90.7,58.2,18.3,67.4,56.0,83.0,8.9,0.7,10.4,2.6,21.0
2022-11-04,Thüringen,16,4222709,1508235,1480895,1140333,142141,71.5,30.6,11.4,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.2,79.0,72.9,87.7,54.1,19.5,62.7,52.0,77.8,6.7,0.4,7.9,2.6,15.5
2022-11-04,Bundesressorts,17,542032,202087,190003,145296,4646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
