Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2024-05-06,Deutschland,00,197032424,64991102,3166,63622222,2106,52371770,13509482,4009905,777400,78.1,46.2,22.5,74.6,87.1,84.9,91.1,76.4,43.0,20.1,69.6,85.6,83.1,90.1,62.9,31.8,73.4,66.7,85.7,16.2,1.2,19.4,7.3,41.5
2024-05-06,Schleswig-Holstein,01,7828829,2366294,533,2332331,478,2062551,779252,303867,56622,81.0,60.7,30.8,94.4,88.1,85.7,92.4,79.8,57.7,29.8,88.8,87.2,84.7,91.4,70.6,48.7,81.0,75.0,91.3,26.7,1.8,31.7,12.3,65.3
2024-05-06,Hamburg,02,4809815,1608934,54,1566110,31,1246407,319912,112348,18668,86.8,52.4,29.8,80.1,97.2,96.7,98.2,84.5,47.0,24.3,75.4,95.2,94.1,97.8,67.2,29.6,79.1,73.4,93.1,17.3,1.6,20.7,9.3,48.9
2024-05-06,Niedersachsen,03,20001180,6419405,231,6233461,166,5403530,1623534,528588,71220,80.0,52.8,27.1,81.9,88.5,85.7,93.4,77.7,48.7,24.3,76.3,86.3,83.6,91.2,67.3,40.0,78.2,72.3,88.6,20.2,1.4,24.2,8.8,51.8
2024-05-06,Bremen,04,1868505,622608,7,597477,NA,457526,153978,45825,6402,92.0,48.6,23.0,78.6,103.7,105.9,99.4,88.3,43.9,19.6,72.7,99.9,100.7,98.4,67.6,29.0,79.4,73.1,91.9,22.8,0.9,27.3,12.7,56.5
2024-05-06,Nordrhein-Westfalen,05,45391714,14695630,813,14279180,462,11982054,3495311,1082554,374711,82.0,51.6,28.6,81.4,91.2,90.0,93.4,79.7,48.6,25.0,76.0,88.9,87.1,92.1,66.8,36.9,78.0,72.0,89.3,19.5,1.3,23.4,9.0,50.5
2024-05-06,Hessen,06,14770470,4973160,174,4773316,53,3858447,1000967,284401,42520,79.0,48.5,24.1,76.0,88.1,86.3,91.6,75.8,43.3,21.0,68.7,85.0,82.9,89.2,61.3,31.6,71.7,65.2,84.2,15.9,1.2,19.0,7.8,41.0
2024-05-06,Rheinland-Pfalz,07,9807532,3249666,70,3107537,37,2620698,710373,208873,28672,79.1,48.3,23.7,76.7,88.0,84.8,93.6,75.7,44.2,21.5,70.7,84.4,81.3,89.8,63.8,34.1,74.2,67.7,85.5,17.3,1.2,20.6,7.3,44.2
2024-05-06,Baden-Württemberg,08,25227657,8436503,393,8296096,291,6845665,1459263,405880,51974,75.8,43.9,19.6,71.4,85.0,82.7,89.7,74.6,40.6,17.3,67.1,84.0,81.5,89.0,61.5,31.0,72.1,65.7,84.6,13.1,1.1,15.7,5.8,35.3
2024-05-06,Bayern,09,29599931,9922298,504,9904745,347,7824841,1716452,465065,56643,75.3,45.9,21.2,74.9,83.9,81.7,88.2,75.2,43.1,19.5,70.7,84.1,82.1,88.2,59.4,28.1,69.4,62.5,83.3,13.0,0.9,15.6,5.6,35.4
2024-05-06,Saarland,10,2500095,823806,13,809272,12,683779,172960,40082,3816,83.9,46.8,18.8,78.9,92.8,91.8,94.2,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.6,34.5,79.8,73.7,89.4,17.6,1.0,20.7,7.1,41.9
2024-05-06,Berlin,11,8970826,2908648,257,2873526,152,2373137,657795,223647,37679,79.1,45.7,26.4,71.2,88.7,84.7,97.8,78.1,42.7,24.3,66.8,87.9,83.7,97.6,64.5,31.2,75.6,68.7,91.6,17.9,1.4,21.4,9.6,48.7
2024-05-06,Brandenburg,12,5178471,1725077,22,1728294,13,1418645,315930,78117,7179,68.0,32.9,11.0,59.2,76.3,73.2,80.9,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.9,20.5,65.3,55.3,80.0,12.4,0.8,14.8,5.1,28.9
2024-05-06,Mecklenburg-Vorpommern,13,3633985,1220878,18,1204821,NA,973833,225192,46701,3957,75.8,34.1,10.7,62.3,85.0,81.1,90.4,74.8,30.9,8.8,57.3,84.2,79.9,90.3,60.4,22.2,70.1,60.1,84.1,14.0,1.0,16.4,4.9,32.7
2024-05-06,Sachsen,14,7785594,2682162,39,2630466,28,2051251,392278,90963,11093,66.3,25.1,7.7,46.9,75.5,68.8,85.3,65.1,23.6,7.0,44.3,74.2,67.5,84.0,50.7,15.3,59.5,48.9,75.0,9.7,0.7,11.5,3.7,22.9
2024-05-06,Sachsen-Anhalt,15,4782911,1624504,22,1613704,27,1278019,275176,58051,3303,74.9,31.1,8.8,57.6,84.1,79.0,91.0,74.4,28.7,7.8,53.4,83.8,78.5,91.0,58.9,18.8,68.2,56.9,83.6,12.7,0.9,14.9,4.2,29.5
2024-05-06,Thüringen,16,4325416,1509352,11,1481708,NA,1145139,201121,34170,2812,71.6,30.6,11.5,54.3,80.5,75.2,87.7,70.3,29.3,10.8,52.3,79.1,72.9,87.7,54.3,19.7,63.0,52.2,78.1,9.5,0.5,11.2,3.7,21.7
