Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-11-20,Deutschland,00,189161014,64815949,63502243,51975559,11161372,77.9,46.1,22.4,74.4,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,83.0,90.0,62.4,31.4,72.8,66.1,85.1,13.4,0.9,16.0,5.6,35.3
2022-11-20,Schleswig-Holstein,01,7324038,2356202,2326432,2052937,660964,80.6,60.6,30.9,94.2,87.8,85.1,92.3,79.6,57.6,30.0,88.6,87.0,84.4,91.4,70.3,48.3,80.6,74.6,90.9,22.6,1.4,26.9,9.2,57.6
2022-11-20,Hamburg,02,4611394,1606481,1564817,1239387,263375,86.7,52.3,29.6,80.1,97.0,96.6,98.0,84.4,46.9,24.2,75.4,95.1,94.0,97.7,66.9,29.3,78.7,73.1,92.5,14.2,1.2,17.0,6.9,42.1
2022-11-20,Niedersachsen,03,19095108,6403286,6227983,5376057,1367006,79.8,52.7,26.9,81.8,88.3,85.5,93.1,77.6,48.6,24.1,76.2,86.2,83.5,91.1,67.0,39.8,77.8,71.9,88.2,17.0,1.1,20.4,6.7,44.9
2022-11-20,Bremen,04,1793093,621338,597034,455789,134325,91.9,48.5,22.9,78.4,103.5,105.9,98.9,88.3,43.8,19.6,72.5,99.9,100.7,98.3,67.4,28.8,79.1,72.8,91.6,19.9,0.8,23.8,10.3,50.8
2022-11-20,Nordrhein-Westfalen,05,43097047,14654147,14242670,11798522,2960352,81.8,51.1,28.0,81.1,91.0,89.8,93.2,79.5,48.2,24.4,75.7,88.7,86.9,92.0,65.8,35.9,76.8,70.8,88.3,16.5,1.0,19.8,6.9,44.2
2022-11-20,Hessen,06,14178340,4935102,4741783,3831736,832502,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.9,68.4,84.4,82.4,88.5,60.9,31.1,71.2,64.8,83.7,13.2,1.0,15.9,6.0,35.1
2022-11-20,Rheinland-Pfalz,07,9422739,3241381,3103581,2610465,585839,78.9,48.2,23.6,76.6,87.8,84.7,93.2,75.6,44.2,21.4,70.6,84.3,81.2,89.7,63.6,33.9,73.9,67.5,85.2,14.3,0.9,17.0,5.5,37.4
2022-11-20,Baden-Württemberg,08,24423682,8416034,8285519,6813055,1177261,75.7,43.9,19.5,71.4,84.8,82.5,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.8,61.2,30.9,71.7,65.5,84.1,10.6,0.8,12.7,4.5,29.0
2022-11-20,Bayern,09,28707709,9907741,9897043,7792895,1400771,75.2,45.9,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.1,27.9,69.2,62.2,83.0,10.6,0.7,12.7,4.2,29.5
2022-11-20,Saarland,10,2430690,822838,809050,682298,150134,83.8,46.8,18.8,78.8,92.6,91.8,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.5,34.4,79.7,73.6,89.2,15.3,0.9,17.9,5.9,36.8
2022-11-20,Berlin,11,8522461,2899886,2868206,2345960,512360,78.9,45.4,26.1,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.7,87.8,83.6,97.5,63.8,30.7,74.8,67.8,90.8,13.9,1.0,16.7,6.6,39.9
2022-11-20,Brandenburg,12,5020208,1722805,1727549,1413804,251016,67.9,32.9,11.0,59.1,76.2,73.2,80.7,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.7,20.4,65.1,55.1,79.8,9.9,0.6,11.7,3.8,23.3
2022-11-20,Mecklenburg-Vorpommern,13,3541023,1218544,1203939,968205,191786,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.2,84.2,79.8,90.3,60.1,22.0,69.7,59.8,83.6,11.9,0.9,14.0,3.8,28.4
2022-11-20,Sachsen,14,7565910,2679852,2629016,2042584,287126,66.3,25.1,7.7,46.8,75.4,68.8,85.2,65.0,23.6,6.9,44.2,74.2,67.4,84.0,50.5,15.2,59.3,48.7,74.7,7.1,0.5,8.4,2.5,17.1
2022-11-20,Sachsen-Anhalt,15,4637793,1619821,1606498,1264518,216842,74.7,31.0,8.8,57.4,83.8,78.8,90.7,74.1,28.6,7.7,53.2,83.4,78.1,90.7,58.3,18.4,67.5,56.1,83.1,10.0,0.8,11.7,3.0,23.6
2022-11-20,Thüringen,16,4243709,1508396,1481089,1141816,161303,71.5,30.6,11.5,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.2,79.0,72.9,87.7,54.1,19.5,62.8,52.0,77.9,7.6,0.4,9.0,2.9,17.5
2022-11-20,Bundesressorts,17,546070,202095,190034,145531,8410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
