Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-04-18,Deutschland,00,172536857,63729087,63265523,49152743,76.6,42.0,21.9,65.5,85.9,79.5,88.9,76.1,39.4,19.1,63.1,85.7,84.0,88.8,59.1,30.3,68.7,63.0,79.3
2022-04-18,Schleswig-Holstein,01,6669285,2344070,2353043,2105954,80.5,54.5,30.2,81.7,90.2,84.9,91.4,80.8,51.8,28.7,77.6,90.9,89.8,93.0,72.3,43.4,78.5,72.0,90.0
2022-04-18,Hamburg,02,4100807,1543756,1541862,1123666,83.3,46.0,29.0,67.5,93.9,89.8,91.2,83.2,42.0,23.1,65.9,94.3,95.4,91.5,60.7,28.0,71.2,67.8,80.0
2022-04-18,Niedersachsen,03,17179269,6285436,6224306,5102366,78.5,47.5,26.6,70.8,87.5,79.0,91.5,77.8,44.3,23.2,68.0,87.0,84.9,90.8,63.8,38.7,73.9,69.2,82.6
2022-04-18,Bremen,04,1617742,614966,607554,443467,90.4,43.8,22.3,69.0,102.2,100.7,97.2,89.3,41.1,19.1,66.9,101.3,103.7,96.5,65.2,26.9,76.4,70.9,87.6
2022-04-18,Nordrhein-Westfalen,05,38867891,14432584,14168293,11077236,80.5,47.8,27.5,71.0,89.9,83.2,92.1,79.0,44.4,23.4,68.3,88.6,87.2,91.4,61.8,34.0,72.0,66.5,82.6
2022-04-18,Hessen,06,12871072,4836015,4702288,3584725,76.8,42.9,23.3,65.7,86.2,80.6,88.9,74.7,39.0,19.8,61.3,84.2,82.8,87.0,57.0,30.5,66.5,61.7,76.0
2022-04-18,Rheinland-Pfalz,07,8528698,3182153,3084994,2428948,77.6,43.8,23.3,67.5,86.7,79.1,91.3,75.3,40.9,20.9,64.0,84.3,81.8,88.8,59.3,33.0,68.7,63.4,78.4
2022-04-18,Baden-Württemberg,08,22351603,8221152,8247960,6364207,74.0,39.2,19.2,62.1,83.4,77.3,87.7,74.3,36.8,16.6,59.9,84.1,82.5,87.4,57.3,30.4,67.0,62.3,76.6
2022-04-18,Bayern,09,26487269,9733531,9837826,7420852,74.1,42.0,21.1,66.4,82.9,77.3,86.7,74.9,40.1,18.8,65.0,84.1,82.8,86.8,56.5,26.9,65.9,60.1,77.7
2022-04-18,Saarland,10,2225335,811926,810364,652576,82.5,42.5,18.5,69.7,91.6,84.8,92.4,82.4,40.0,16.2,66.8,91.7,91.1,92.8,66.3,34.8,75.9,70.6,84.3
2022-04-18,Berlin,11,7750649,2849152,2828988,2202898,77.8,42.5,25.4,65.1,87.4,80.8,91.6,77.2,40.3,22.9,63.2,87.1,85.0,92.0,60.1,30.2,70.3,64.5,84.1
2022-04-18,Brandenburg,12,4715211,1758270,1749537,1320276,69.5,29.2,10.7,52.0,78.2,68.5,82.2,69.1,27.1,8.6,49.9,78.5,74.5,84.5,52.2,19.4,60.8,53.2,72.3
2022-04-18,Mecklenburg-Vorpommern,13,3256189,1198653,1200631,922847,74.4,31.0,10.4,56.3,83.8,76.3,87.5,74.5,28.2,7.9,53.1,84.3,81.2,88.8,57.3,21.2,66.4,57.3,79.5
2022-04-18,Sachsen,14,7140528,2654804,2621863,1965385,65.4,23.6,7.5,44.0,74.5,66.6,81.1,64.6,22.5,6.4,42.8,73.8,67.8,82.8,48.4,15.2,56.7,47.2,70.8
2022-04-18,Sachsen-Anhalt,15,4253610,1570777,1598970,1191845,72.0,27.7,8.5,51.2,81.0,72.2,84.7,73.3,25.9,7.1,48.8,82.8,78.7,88.6,54.7,17.7,63.2,52.8,77.7
2022-04-18,Thüringen,16,3990150,1489771,1491997,1102922,70.3,29.0,11.2,51.1,79.1,71.0,84.4,70.4,28.3,10.4,50.4,79.3,74.5,86.3,52.0,19.0,60.3,50.3,74.5
2022-04-18,Bundesressorts,17,531549,202071,195047,142573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
