Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-11-02,Deutschland,00,188013292,64804556,63490445,51899256,10113144,77.9,46.0,22.3,74.4,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,82.9,90.0,62.4,31.3,72.7,66.0,85.0,12.1,0.8,14.5,4.8,32.4
2022-11-02,Schleswig-Holstein,01,7264982,2355919,2325914,2049262,606384,80.6,60.6,30.9,94.2,87.7,85.1,92.3,79.6,57.6,29.9,88.5,86.9,84.4,91.4,70.1,48.1,80.5,74.5,90.8,20.8,1.2,24.7,7.7,54.0
2022-11-02,Hamburg,02,4586037,1606169,1564387,1236470,241677,86.6,52.3,29.6,80.1,97.0,96.6,98.0,84.4,46.9,24.1,75.3,95.1,94.0,97.7,66.7,29.2,78.5,72.9,92.3,13.0,1.1,15.6,6.1,39.3
2022-11-02,Niedersachsen,03,18972081,6402181,6226960,5368937,1253227,79.8,52.6,26.9,81.8,88.3,85.5,93.1,77.6,48.6,24.1,76.2,86.2,83.5,91.1,66.9,39.7,77.7,71.8,88.2,15.6,1.0,18.7,5.8,41.7
2022-11-02,Bremen,04,1783513,620987,596891,455069,125959,91.8,48.5,22.9,78.4,103.5,105.8,98.9,88.2,43.8,19.5,72.5,99.9,100.6,98.3,67.3,28.7,79.0,72.7,91.5,18.6,0.7,22.3,9.2,48.5
2022-11-02,Nordrhein-Westfalen,05,42856658,14652193,14240478,11783373,2739258,81.7,51.1,28.0,81.1,91.0,89.8,93.2,79.4,48.1,24.4,75.7,88.7,86.9,92.0,65.7,35.8,76.7,70.7,88.2,15.3,1.0,18.3,6.1,41.5
2022-11-02,Hessen,06,14090500,4933930,4741007,3826582,751764,78.4,48.1,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.8,68.3,84.4,82.4,88.5,60.8,31.1,71.1,64.7,83.6,11.9,0.9,14.3,5.2,32.2
2022-11-02,Rheinland-Pfalz,07,9361363,3240740,3102936,2606980,529234,78.9,48.1,23.5,76.6,87.7,84.6,93.2,75.6,44.1,21.4,70.5,84.3,81.2,89.7,63.5,33.8,73.8,67.4,85.1,12.9,0.8,15.4,4.7,34.2
2022-11-02,Baden-Württemberg,08,24277902,8414075,8283705,6803030,1045279,75.6,43.9,19.5,71.4,84.8,82.5,89.3,74.5,40.6,17.2,67.0,83.9,81.4,88.8,61.2,30.8,71.6,65.4,84.0,9.4,0.7,11.3,3.8,26.1
2022-11-02,Bayern,09,28554019,9906331,9895232,7782851,1260346,75.2,45.8,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.6,84.1,82.0,88.2,59.1,27.8,69.1,62.1,82.9,9.6,0.6,11.4,3.7,26.8
2022-11-02,Saarland,10,2417448,822707,808918,681655,137798,83.7,46.8,18.8,78.8,92.6,91.7,94.0,82.3,43.7,17.0,73.9,91.4,89.9,93.7,69.4,34.3,79.6,73.5,89.2,14.0,0.9,16.5,5.3,33.9
2022-11-02,Berlin,11,8461812,2898992,2867427,2340369,458975,78.8,45.4,26.0,71.0,88.4,84.4,97.4,78.0,42.5,24.0,66.7,87.8,83.6,97.5,63.6,30.5,74.6,67.7,90.7,12.5,1.0,14.9,5.6,36.4
2022-11-02,Brandenburg,12,4987724,1722654,1727298,1411499,221239,67.9,32.9,11.0,59.1,76.2,73.2,80.7,68.1,29.7,9.3,54.2,76.9,72.8,83.0,55.6,20.3,65.0,55.0,79.7,8.7,0.6,10.4,3.3,20.7
2022-11-02,Mecklenburg-Vorpommern,13,3521295,1218405,1203743,966930,173668,75.6,34.0,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.7,57.2,84.1,79.8,90.3,60.0,21.9,69.6,59.7,83.6,10.8,0.8,12.7,3.3,26.0
2022-11-02,Sachsen,14,7512539,2679442,2628534,2038789,238442,66.3,25.1,7.7,46.8,75.4,68.8,85.1,65.0,23.6,6.9,44.2,74.2,67.4,84.0,50.4,15.1,59.1,48.6,74.6,5.9,0.4,7.0,2.0,14.4
2022-11-02,Sachsen-Anhalt,15,4605568,1619527,1606196,1262196,187535,74.7,31.0,8.7,57.4,83.8,78.8,90.6,74.0,28.5,7.7,53.1,83.4,78.1,90.7,58.2,18.3,67.4,56.0,83.0,8.6,0.7,10.2,2.6,20.5
2022-11-02,Thüringen,16,4217978,1508218,1480819,1139982,137854,71.5,30.6,11.4,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.2,79.0,72.9,87.7,54.1,19.5,62.7,52.0,77.7,6.5,0.4,7.7,2.5,15.0
2022-11-02,Bundesressorts,17,541873,202086,190000,145282,4505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
