Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-04-06,Deutschland,00,172279700,63702518,63215379,48972007,76.6,42.0,21.8,65.5,85.9,79.5,88.9,76.0,39.2,18.9,62.9,85.6,83.9,88.8,58.9,30.0,68.4,62.8,79.1
2022-04-06,Schleswig-Holstein,01,6659496,2343401,2351442,2098434,80.5,54.4,30.0,81.7,90.2,84.9,91.4,80.8,51.6,28.5,77.5,90.9,89.8,92.9,72.1,42.9,78.2,71.7,89.8
2022-04-06,Hamburg,02,4088965,1540654,1539705,1117064,83.2,45.1,27.5,67.3,93.8,89.7,91.2,83.1,41.8,22.9,65.6,94.2,95.3,91.4,60.3,27.7,70.8,67.3,79.7
2022-04-06,Niedersachsen,03,17156248,6283139,6219518,5086406,78.5,47.4,26.5,70.7,87.5,79.0,91.5,77.7,44.1,23.0,67.8,87.0,84.9,90.8,63.6,38.4,73.7,68.9,82.4
2022-04-06,Bremen,04,1615187,614726,606979,441728,90.4,43.7,22.2,68.9,102.2,100.6,97.2,89.2,40.9,19.0,66.7,101.2,103.6,96.5,64.9,26.5,76.1,70.6,87.3
2022-04-06,Nordrhein-Westfalen,05,38812652,14427508,14158387,11036943,80.5,47.7,27.4,71.0,89.9,83.2,92.1,79.0,44.2,23.2,68.2,88.6,87.2,91.3,61.6,33.7,71.8,66.2,82.4
2022-04-06,Hessen,06,12850609,4833917,4698428,3570216,76.8,42.8,23.2,65.6,86.2,80.6,88.9,74.7,38.9,19.6,61.2,84.2,82.8,87.0,56.7,30.1,66.2,61.4,75.7
2022-04-06,Rheinland-Pfalz,07,8515095,3180973,3082815,2418652,77.6,43.7,23.2,67.4,86.7,79.1,91.3,75.2,40.7,20.7,63.9,84.3,81.8,88.8,59.0,32.7,68.4,63.1,78.1
2022-04-06,Baden-Württemberg,08,22324487,8217551,8241914,6346672,74.0,39.2,19.1,62.0,83.4,77.3,87.7,74.2,36.7,16.4,59.8,84.1,82.5,87.4,57.2,30.1,66.8,62.1,76.4
2022-04-06,Bayern,09,26451176,9730337,9830016,7395734,74.1,41.9,21.0,66.4,82.9,77.2,86.7,74.8,39.9,18.6,64.8,84.1,82.8,86.8,56.3,26.5,65.7,59.9,77.6
2022-04-06,Saarland,10,2222587,811744,809891,650483,82.5,42.5,18.4,69.7,91.6,84.7,92.4,82.3,39.8,16.1,66.6,91.7,91.0,92.8,66.1,34.4,75.6,70.4,84.1
2022-04-06,Berlin,11,7735790,2847257,2825718,2193187,77.7,42.4,25.3,65.0,87.4,80.8,91.6,77.1,40.1,22.7,63.0,87.0,84.9,92.0,59.9,29.9,70.0,64.2,83.8
2022-04-06,Brandenburg,12,4707799,1757720,1748179,1314771,69.4,29.2,10.6,52.0,78.2,68.5,82.2,69.1,27.0,8.5,49.8,78.4,74.4,84.4,51.9,19.2,60.6,53.0,72.1
2022-04-06,Mecklenburg-Vorpommern,13,3249480,1198125,1199503,917784,74.4,30.9,10.3,56.1,83.7,76.2,87.5,74.5,28.1,7.8,52.9,84.2,81.1,88.7,57.0,20.9,66.0,57.0,79.2
2022-04-06,Sachsen,14,7128213,2653932,2619546,1956251,65.4,23.6,7.5,43.9,74.5,66.6,81.1,64.6,22.3,6.3,42.6,73.7,67.7,82.7,48.2,15.0,56.4,47.0,70.5
2022-04-06,Sachsen-Anhalt,15,4246475,1570259,1597602,1186587,72.0,27.7,8.4,51.1,81.0,72.2,84.7,73.3,25.8,7.0,48.6,82.8,78.6,88.5,54.4,17.4,62.9,52.5,77.4
2022-04-06,Thüringen,16,3984167,1489234,1490727,1098730,70.2,29.0,11.2,51.0,79.1,71.0,84.3,70.3,28.2,10.3,50.3,79.3,74.4,86.2,51.8,18.8,60.1,50.1,74.3
2022-04-06,Bundesressorts,17,531274,202041,195009,142365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
