Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-03-18,Deutschland,00,171431970,63612086,63036011,48392799,76.5,41.7,21.5,65.2,85.8,79.4,88.8,75.8,38.6,18.1,62.5,85.4,83.7,88.7,58.2,29.0,67.7,61.9,78.4
2022-03-18,Schleswig-Holstein,01,6624507,2340673,2344932,2072674,80.4,54.1,29.6,81.4,90.1,84.8,91.4,80.6,50.8,27.4,77.0,90.8,89.6,92.9,71.2,41.3,77.3,70.7,89.0
2022-03-18,Hamburg,02,4062607,1538040,1534411,1098563,83.0,44.7,27.1,66.9,93.7,89.6,91.1,82.8,41.1,21.9,65.2,94.0,95.0,91.3,59.3,26.6,69.7,66.1,78.8
2022-03-18,Niedersachsen,03,17071547,6274580,6200897,5028837,78.4,47.0,26.1,70.5,87.4,78.9,91.5,77.5,43.5,22.0,67.5,86.8,84.6,90.7,62.8,37.2,72.9,68.1,81.8
2022-03-18,Bremen,04,1606676,613613,605118,436153,90.2,43.3,21.9,68.5,102.1,100.5,97.2,89.0,40.4,18.3,66.3,101.0,103.3,96.4,64.1,25.6,75.2,69.6,86.5
2022-03-18,Nordrhein-Westfalen,05,38621153,14404991,14119652,10906185,80.4,47.4,26.9,70.7,89.8,83.1,92.1,78.8,43.6,22.4,67.8,88.4,87.0,91.2,60.8,32.5,71.0,65.4,81.7
2022-03-18,Hessen,06,12771862,4826144,4684012,3513623,76.7,42.4,22.7,65.4,86.1,80.5,88.8,74.4,38.2,18.7,60.8,84.0,82.6,86.9,55.8,28.9,65.2,60.4,74.8
2022-03-18,Rheinland-Pfalz,07,8474357,3176430,3072392,2392805,77.5,43.4,22.9,67.2,86.6,79.0,91.2,75.0,40.1,20.0,63.5,84.1,81.5,88.7,58.4,31.6,67.8,62.4,77.5
2022-03-18,Baden-Württemberg,08,22233276,8205691,8219070,6289872,73.9,38.9,18.7,61.8,83.3,77.1,87.6,74.0,36.1,15.6,59.5,83.9,82.3,87.3,56.6,29.3,66.2,61.5,75.9
2022-03-18,Bayern,09,26336781,9718421,9806478,7316735,74.0,41.7,20.8,66.1,82.8,77.2,86.7,74.6,39.4,18.0,64.5,83.9,82.6,86.7,55.7,25.7,65.1,59.2,77.1
2022-03-18,Saarland,10,2213100,810944,807756,643926,82.4,42.3,18.2,69.5,91.5,84.6,92.4,82.1,39.3,15.5,66.2,91.5,90.7,92.7,65.4,33.4,74.9,69.5,83.6
2022-03-18,Berlin,11,7693171,2842808,2816986,2163703,77.6,42.1,25.0,64.7,87.3,80.7,91.5,76.9,39.5,22.1,62.6,86.8,84.6,91.9,59.1,28.9,69.1,63.1,83.1
2022-03-18,Brandenburg,12,4685127,1755654,1743730,1298595,69.4,28.9,10.4,51.7,78.2,68.4,82.2,68.9,26.5,8.0,49.3,78.3,74.2,84.3,51.3,18.4,59.9,52.2,71.5
2022-03-18,Mecklenburg-Vorpommern,13,3232796,1196668,1195806,906242,74.3,30.7,10.1,55.9,83.6,76.1,87.4,74.2,27.5,7.3,52.4,84.0,80.8,88.7,56.3,19.9,65.2,56.1,78.5
2022-03-18,Sachsen,14,7086901,2650179,2611445,1926759,65.3,23.4,7.3,43.7,74.4,66.5,81.0,64.4,21.9,6.0,42.1,73.6,67.5,82.6,47.5,14.4,55.6,46.2,69.6
2022-03-18,Sachsen-Anhalt,15,4222674,1568039,1592202,1170398,71.9,27.5,8.2,50.9,80.9,72.1,84.7,73.0,25.3,6.5,48.1,82.5,78.4,88.4,53.7,16.5,62.1,51.6,76.7
2022-03-18,Thüringen,16,3965026,1487238,1486223,1086053,70.1,28.7,11.0,50.7,79.0,70.8,84.3,70.1,27.7,9.9,49.8,79.1,74.2,86.1,51.2,18.1,59.4,49.5,73.6
2022-03-18,Bundesressorts,17,530409,201973,194901,141676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
