Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-09-07,Deutschland,00,184847934,64768731,63440235,51590778,7342299,77.9,46.5,22.6,74.4,86.8,83.9,92.1,76.3,43.1,20.2,69.4,85.3,82.2,91.2,62.0,30.9,72.3,65.1,85.9,8.8,0.6,10.5,2.9,24.9
2022-09-07,Schleswig-Holstein,01,7132285,2354679,2324272,2038921,486910,80.9,60.9,31.1,93.7,88.0,84.7,93.9,79.8,57.9,30.3,88.1,87.2,83.9,92.9,70.0,47.2,80.4,73.7,92.1,16.7,0.7,19.9,4.9,46.5
2022-09-07,Hamburg,02,4515079,1605151,1562217,1222111,188266,86.6,53.0,30.1,80.7,96.9,96.2,98.7,84.3,47.5,24.6,75.8,94.9,93.5,98.4,66.0,29.0,77.5,71.8,92.0,10.2,0.8,12.2,3.9,32.9
2022-09-07,Niedersachsen,03,18648403,6398241,6222321,5342555,964510,79.9,53.0,27.4,81.2,88.4,84.9,94.7,77.7,48.9,24.6,75.7,86.3,82.9,92.7,66.8,39.0,77.4,70.9,89.4,12.1,0.8,14.4,3.8,34.0
2022-09-07,Bremen,04,1746699,620416,596145,451665,93866,91.2,49.1,23.2,78.9,102.5,104.2,98.9,87.7,44.4,19.9,73.0,98.9,99.1,98.3,66.4,28.3,77.7,71.0,91.3,13.8,0.6,16.5,5.1,39.6
2022-09-07,Nordrhein-Westfalen,05,42224560,14645479,14230113,11724071,2183541,81.7,51.5,28.4,80.7,90.8,89.0,94.4,79.4,48.4,24.7,75.3,88.5,86.0,93.2,65.4,35.2,76.2,69.6,89.0,12.2,0.7,14.6,4.2,34.6
2022-09-07,Hessen,06,13852502,4936415,4742658,3806468,529744,78.4,48.6,24.2,75.9,87.3,84.9,92.0,75.4,43.4,21.1,68.5,84.4,81.6,89.8,60.5,30.8,70.6,63.7,84.5,8.4,0.6,10.1,3.0,24.2
2022-09-07,Rheinland-Pfalz,07,9198182,3238939,3100823,2593594,383353,79.0,48.6,24.0,76.3,87.7,83.8,94.8,75.7,44.6,21.9,70.2,84.3,80.4,91.3,63.3,33.2,73.5,66.3,86.4,9.4,0.7,11.1,2.9,26.2
2022-09-07,Baden-Württemberg,08,23850752,8405818,8273841,6763669,675611,75.7,44.1,19.7,71.0,84.8,81.8,90.9,74.5,40.8,17.4,66.6,83.8,80.6,90.3,60.9,30.4,71.3,64.5,85.1,6.1,0.5,7.3,1.9,18.3
2022-09-07,Bayern,09,28027915,9899522,9885816,7734865,798453,75.3,46.2,21.5,74.5,83.8,81.1,89.4,75.2,43.4,19.7,70.2,84.1,81.4,89.6,58.9,27.2,68.8,61.3,83.9,6.1,0.4,7.3,1.8,18.2
2022-09-07,Saarland,10,2372456,822448,808462,678560,96616,83.6,47.2,19.1,78.7,92.3,90.4,95.2,82.2,44.0,17.2,73.7,91.0,88.5,95.0,69.0,33.9,79.0,72.1,90.1,9.8,0.6,11.5,3.1,25.0
2022-09-07,Berlin,11,8278427,2895644,2864109,2315369,307256,79.0,46.2,26.4,72.7,88.5,84.3,98.1,78.2,43.4,24.4,68.2,87.8,83.4,98.2,63.2,30.8,74.0,66.8,90.8,8.4,0.5,10.0,2.8,26.9
2022-09-07,Brandenburg,12,4904621,1721811,1726037,1402658,149081,68.0,33.5,11.2,60.3,76.3,72.4,82.1,68.2,30.2,9.4,55.2,76.9,71.9,84.5,55.4,20.2,64.7,54.0,80.8,5.9,0.4,7.0,2.0,14.5
2022-09-07,Mecklenburg-Vorpommern,13,3470729,1217879,1202807,961404,130090,75.6,34.4,10.7,63.3,84.7,79.8,91.8,74.7,31.2,8.8,58.2,84.0,78.6,92.0,59.7,21.9,69.2,58.4,84.9,8.1,0.7,9.5,2.0,20.4
2022-09-07,Sachsen,14,7394767,2678045,2626274,2024163,138953,66.0,25.4,7.7,47.6,75.0,68.0,85.5,64.7,23.8,7.0,44.9,73.7,66.6,84.3,49.9,14.9,58.5,47.6,74.5,3.4,0.3,4.1,0.8,8.8
2022-09-07,Sachsen-Anhalt,15,4531647,1618681,1604890,1253354,124608,74.2,31.4,8.8,58.3,83.2,77.4,91.2,73.6,28.9,7.7,53.9,82.8,76.7,91.3,57.5,18.1,66.5,54.5,83.1,5.7,0.5,6.7,1.5,14.0
2022-09-07,Thüringen,16,4162220,1507536,1479774,1133868,89937,71.1,30.9,11.5,54.8,79.9,73.9,88.3,69.8,29.6,10.9,52.7,78.5,71.6,88.3,53.5,19.4,62.0,50.8,78.0,4.2,0.3,5.0,1.5,10.0
2022-09-07,Bundesressorts,17,536690,202027,189676,143483,1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
