Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-03-24,Deutschland,00,171737552,63645385,63099606,48602034,76.5,41.8,21.6,65.3,85.8,79.4,88.8,75.9,38.8,18.4,62.7,85.5,83.8,88.7,58.4,29.3,67.9,62.2,78.6
2022-03-24,Schleswig-Holstein,01,6641009,2341899,2347813,2085077,80.5,54.2,29.8,81.5,90.2,84.9,91.4,80.7,51.2,27.9,77.2,90.8,89.7,92.9,71.6,42.0,77.7,71.1,89.4
2022-03-24,Hamburg,02,4071205,1539033,1536276,1104318,83.1,44.8,27.2,67.0,93.7,89.6,91.2,82.9,41.3,22.2,65.3,94.1,95.1,91.3,59.6,27.0,70.1,66.5,79.1
2022-03-24,Niedersachsen,03,17101892,6277820,6206804,5050041,78.4,47.2,26.3,70.6,87.4,78.9,91.5,77.6,43.7,22.4,67.6,86.8,84.7,90.7,63.1,37.6,73.2,68.4,82.0
2022-03-24,Bremen,04,1609483,614077,605773,437865,90.3,43.5,22.1,68.6,102.1,100.5,97.2,89.1,40.6,18.5,66.4,101.1,103.4,96.4,64.4,25.9,75.4,69.9,86.7
2022-03-24,Nordrhein-Westfalen,05,38684920,14412763,14132894,10949073,80.4,47.5,27.1,70.8,89.8,83.1,92.1,78.8,43.8,22.7,67.9,88.5,87.0,91.3,61.1,32.9,71.2,65.7,81.9
2022-03-24,Hessen,06,12803516,4828760,4689278,3537400,76.7,42.6,22.8,65.5,86.1,80.5,88.9,74.5,38.5,19.0,61.0,84.1,82.6,86.9,56.2,29.4,65.6,60.9,75.1
2022-03-24,Rheinland-Pfalz,07,8491827,3178513,3077800,2402848,77.6,43.5,23.0,67.3,86.7,79.0,91.3,75.1,40.4,20.2,63.7,84.2,81.7,88.7,58.6,32.1,68.0,62.7,77.7
2022-03-24,Baden-Württemberg,08,22263604,8209585,8226027,6309540,73.9,39.0,18.8,61.9,83.3,77.2,87.6,74.1,36.3,15.8,59.6,84.0,82.3,87.3,56.8,29.6,66.4,61.7,76.1
2022-03-24,Bayern,09,26377410,9723112,9814487,7344689,74.0,41.8,20.8,66.2,82.9,77.2,86.7,74.7,39.6,18.2,64.6,84.0,82.6,86.7,55.9,26.0,65.3,59.4,77.2
2022-03-24,Saarland,10,2217026,811241,808780,646532,82.4,42.3,18.2,69.6,91.5,84.7,92.4,82.2,39.5,15.7,66.4,91.6,90.9,92.7,65.7,33.8,75.2,69.9,83.8
2022-03-24,Berlin,11,7707867,2844544,2820100,2173569,77.6,42.2,25.1,64.8,87.3,80.7,91.5,77.0,39.7,22.3,62.7,86.9,84.7,91.9,59.3,29.3,69.4,63.5,83.3
2022-03-24,Brandenburg,12,4692989,1756415,1745287,1304149,69.4,29.0,10.5,51.8,78.2,68.4,82.2,69.0,26.7,8.2,49.5,78.3,74.3,84.4,51.5,18.7,60.1,52.5,71.7
2022-03-24,Mecklenburg-Vorpommern,13,3238324,1197133,1196989,910125,74.3,30.7,10.1,56.0,83.7,76.2,87.4,74.3,27.7,7.4,52.6,84.1,80.9,88.7,56.5,20.2,65.5,56.4,78.7
2022-03-24,Sachsen,14,7101497,2651477,2614228,1937285,65.4,23.5,7.4,43.8,74.4,66.5,81.0,64.4,22.1,6.1,42.3,73.6,67.5,82.7,47.8,14.6,55.9,46.5,69.9
2022-03-24,Sachsen-Anhalt,15,4231905,1568947,1594275,1176651,71.9,27.5,8.3,51.0,81.0,72.1,84.7,73.1,25.4,6.7,48.3,82.6,78.5,88.4,54.0,16.8,62.4,51.9,77.0
2022-03-24,Thüringen,16,3972414,1488074,1487866,1090988,70.2,28.8,11.1,50.8,79.1,70.9,84.3,70.2,27.9,10.1,50.0,79.2,74.3,86.2,51.5,18.4,59.7,49.7,73.9
2022-03-24,Bundesressorts,17,530664,201992,194929,141884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
