Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-02-14,Deutschland,00,168170795,63304258,62267767,46202246,76.1,40.5,20.0,64.5,85.5,79.0,88.7,74.9,35.4,13.9,60.6,84.8,82.9,88.4,55.6,25.4,64.9,58.9,76.3
2022-02-14,Schleswig-Holstein,01,6374564,2330250,2312107,1865922,80.1,52.3,27.1,80.5,90.0,84.6,91.3,79.4,44.9,18.8,74.0,90.2,88.9,92.6,64.1,35.1,74.0,67.1,86.2
2022-02-14,Hamburg,02,3900813,1510309,1490651,1007600,81.5,42.5,25.5,63.9,92.2,88.0,89.9,80.5,36.3,16.2,61.7,91.8,92.7,89.5,54.4,22.4,64.1,60.3,73.5
2022-02-14,Niedersachsen,03,16728507,6241967,6116968,4802088,78.0,45.6,24.1,69.8,87.1,78.5,91.3,76.4,38.9,15.2,65.5,86.2,83.8,90.5,60.0,32.6,69.8,64.5,79.5
2022-02-14,Bremen,04,1581105,610333,597223,421622,89.7,42.2,20.5,67.7,101.7,99.9,97.0,87.8,36.6,13.4,63.9,100.1,102.1,96.0,62.0,22.4,72.8,66.9,84.7
2022-02-14,Nordrhein-Westfalen,05,37912412,14340280,13964042,10416668,80.0,46.0,25.0,70.0,89.6,82.8,92.0,77.9,40.3,17.7,66.0,87.9,86.2,91.0,58.1,28.4,68.0,61.9,79.6
2022-02-14,Hessen,06,12531261,4804594,4624141,3354161,76.3,41.3,21.2,64.7,85.8,80.2,88.7,73.5,34.5,13.5,58.8,83.4,81.8,86.6,53.3,25.3,62.4,57.3,72.6
2022-02-14,Rheinland-Pfalz,07,8313422,3159090,3034481,2286617,77.1,42.1,21.2,66.4,86.3,78.5,91.1,74.0,36.5,15.0,61.5,83.5,80.7,88.4,55.8,27.8,64.9,59.0,75.6
2022-02-14,Baden-Württemberg,08,21913295,8172783,8131778,6089141,73.6,38.1,17.7,61.3,83.1,76.9,87.5,73.2,33.6,12.4,57.8,83.3,81.6,87.0,54.8,26.8,64.2,59.3,74.3
2022-02-14,Bayern,09,25915316,9679553,9697530,7042526,73.7,40.8,19.6,65.6,82.6,76.9,86.6,73.8,36.7,14.4,62.8,83.3,81.8,86.4,53.6,22.6,62.8,56.5,75.4
2022-02-14,Saarland,10,2178341,808017,799165,620624,82.1,41.4,17.1,68.9,91.3,84.3,92.3,81.2,36.3,11.6,64.2,90.9,89.9,92.4,63.1,29.7,72.3,66.4,81.9
2022-02-14,Berlin,11,7567548,2830028,2787462,2080076,77.2,41.1,23.8,64.0,87.0,80.3,91.4,76.1,36.9,18.7,60.8,86.2,83.9,91.6,56.8,26.3,66.6,60.3,81.3
2022-02-14,Brandenburg,12,4588484,1747629,1722199,1231357,69.0,27.9,9.3,50.8,77.9,68.0,82.1,68.0,24.4,5.9,47.2,77.5,73.2,84.0,48.6,15.6,56.9,49.0,68.8
2022-02-14,Mecklenburg-Vorpommern,13,3167459,1190649,1179860,862784,73.9,29.7,9.1,54.9,83.3,75.7,87.3,73.2,24.8,4.5,49.7,83.2,79.7,88.3,53.6,16.6,62.2,52.8,76.1
2022-02-14,Sachsen,14,6949794,2637583,2578862,1834756,65.0,22.7,6.7,42.9,74.1,66.1,80.9,63.6,20.3,4.5,40.3,72.8,66.5,82.2,45.2,12.2,53.1,43.7,66.9
2022-02-14,Sachsen-Anhalt,15,4132778,1560668,1570530,1109481,71.6,26.4,7.3,49.8,80.6,71.6,84.5,72.0,22.9,4.4,45.3,81.6,77.1,88.0,50.9,13.4,58.9,48.2,74.0
2022-02-14,Thüringen,16,3890235,1479027,1466623,1038866,69.8,27.7,9.9,49.7,78.7,70.4,84.2,69.2,25.7,8.1,47.4,78.3,73.1,85.7,49.0,15.6,56.9,46.9,71.3
2022-02-14,Bundesressorts,17,525461,201498,194145,137957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
