Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-02-01,Deutschland,00,165392113,63056650,61618946,44315926,75.8,39.3,18.3,63.8,85.3,78.8,88.6,74.1,32.6,10.0,59.1,84.2,82.2,88.2,53.3,22.0,62.4,56.0,74.4
2022-02-01,Schleswig-Holstein,01,6252643,2319906,2288130,1778241,79.7,50.2,23.8,79.6,89.8,84.5,91.2,78.6,41.0,13.1,72.2,89.8,88.3,92.4,61.1,29.7,71.0,63.7,83.7
2022-02-01,Hamburg,02,3827830,1504682,1473960,956767,81.2,41.3,23.8,63.3,92.0,87.7,89.9,79.6,32.6,10.7,60.2,91.2,92.0,89.3,51.6,19.0,61.0,56.9,71.3
2022-02-01,Niedersachsen,03,16441211,6213152,6048230,4612035,77.6,43.8,21.3,69.1,86.9,78.3,91.3,75.6,35.4,9.8,64.2,85.6,83.1,90.3,57.6,27.7,67.3,61.6,77.8
2022-02-01,Bremen,04,1555844,607632,591113,405121,89.3,40.6,18.3,66.8,101.4,99.6,97.0,86.9,34.0,9.9,62.2,99.4,101.2,95.8,59.6,19.6,70.1,63.8,82.9
2022-02-01,Nordrhein-Westfalen,05,37262699,14283497,13820773,9966272,79.7,44.6,23.0,69.3,89.4,82.6,91.9,77.1,37.1,13.0,64.7,87.4,85.6,90.8,55.6,24.2,65.2,58.7,77.8
2022-02-01,Hessen,06,12318697,4783475,4575075,3211648,76.0,39.8,19.1,63.9,85.7,79.9,88.7,72.7,31.3,9.0,57.3,82.9,81.1,86.4,51.0,21.7,59.9,54.5,70.9
2022-02-01,Rheinland-Pfalz,07,8193003,3147388,3001818,2210482,76.8,40.8,19.2,65.8,86.1,78.3,91.0,73.2,33.1,9.9,60.0,83.0,80.1,88.2,53.9,24.3,62.9,56.7,74.2
2022-02-01,Baden-Württemberg,08,21618368,8144117,8050703,5902800,73.4,37.1,16.3,60.7,82.9,76.7,87.4,72.5,31.0,8.8,56.2,82.8,80.9,86.8,53.2,24.3,62.4,57.3,72.8
2022-02-01,Bayern,09,25498177,9645416,9599608,6757187,73.4,39.7,18.2,65.0,82.4,76.7,86.5,73.1,34.1,11.0,61.2,82.8,81.1,86.2,51.4,19.4,60.4,53.7,73.9
2022-02-01,Saarland,10,2148766,805497,790745,601790,81.9,40.4,15.8,68.2,91.1,84.1,92.2,80.4,33.4,7.7,62.4,90.2,89.0,92.2,61.2,26.5,70.3,63.9,80.6
2022-02-01,Berlin,11,7447688,2820414,2760939,1996052,77.0,40.2,22.7,63.3,86.8,80.1,91.3,75.4,34.4,15.4,59.4,85.7,83.3,91.4,54.5,23.7,64.0,57.3,79.6
2022-02-01,Brandenburg,12,4519909,1742061,1706210,1184152,68.8,27.2,8.6,50.1,77.8,67.8,82.1,67.4,23.0,4.4,45.8,77.0,72.5,83.8,46.8,13.7,54.8,46.7,67.0
2022-02-01,Mecklenburg-Vorpommern,13,3116870,1186312,1169648,826678,73.6,28.6,8.1,53.8,83.2,75.4,87.2,72.6,23.4,3.2,48.3,82.6,78.9,88.1,51.3,13.8,59.8,49.9,74.2
2022-02-01,Sachsen,14,6816380,2626595,2549235,1741839,64.7,22.0,6.0,42.2,73.9,65.8,80.8,62.8,18.8,3.1,38.7,72.2,65.6,81.9,42.9,10.0,50.5,41.0,64.4
2022-02-01,Sachsen-Anhalt,15,4032555,1552438,1549614,1038320,71.2,25.3,6.3,48.5,80.3,71.2,84.4,71.1,21.1,2.8,43.3,80.7,75.8,87.6,47.6,10.3,55.3,44.1,71.0
2022-02-01,Thüringen,16,3820466,1472769,1449592,992249,69.5,26.9,9.2,48.7,78.5,70.1,84.1,68.4,24.0,6.6,45.6,77.5,72.1,85.4,46.8,13.3,54.5,44.3,69.0
2022-02-01,Bundesressorts,17,521007,201299,193553,134293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
