Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-06-16,Deutschland,00,180514673,64562766,63131872,49759674,5331821,77.6,45.4,22.3,72.4,86.6,83.4,91.7,75.9,41.5,19.8,66.9,85.1,82.1,90.9,59.8,31.4,69.5,63.7,80.2,6.4,0.4,7.8,1.8,19.1
2022-06-16,Schleswig-Holstein,01,7002779,2354063,2323310,2132515,265795,80.9,60.0,30.7,92.6,88.4,85.2,93.8,79.8,56.4,29.9,86.1,87.8,84.9,93.0,73.3,45.2,79.4,72.9,90.9,9.1,0.4,16.0,3.0,38.9
2022-06-16,Hamburg,02,4376456,1600940,1553273,1143948,140766,86.4,51.1,29.6,78.2,96.9,96.0,98.1,83.8,45.2,24.1,71.8,94.6,93.5,97.4,61.8,29.5,72.5,68.9,81.4,7.6,0.5,9.1,2.6,25.5
2022-06-16,Niedersachsen,03,18184064,6370137,6185225,5172480,734430,79.6,51.7,27.0,79.5,88.1,84.4,94.2,77.3,47.1,24.1,73.0,86.0,82.7,92.1,64.6,40.0,74.9,70.1,83.6,9.2,0.6,11.0,2.5,26.6
2022-06-16,Bremen,04,1707678,617893,593139,442571,69402,90.8,47.7,22.8,77.0,102.2,104.0,98.3,87.2,43.3,19.7,71.1,98.5,98.7,98.0,65.1,27.7,76.2,70.2,88.2,10.2,0.5,12.2,2.6,31.7
2022-06-16,Nordrhein-Westfalen,05,41161794,14627552,14181252,11232422,1677170,81.6,51.9,28.0,79.2,90.6,88.5,94.1,79.1,47.1,24.4,73.0,88.3,85.9,93.1,62.7,35.4,73.0,67.4,83.7,9.4,0.6,11.2,2.8,27.4
2022-06-16,Hessen,06,13419267,4886870,4694861,3611077,384893,77.7,46.4,23.6,72.9,86.7,84.0,91.3,74.6,41.3,20.6,65.3,83.8,81.0,89.3,57.4,31.4,66.9,62.0,76.7,6.1,0.4,7.3,1.9,18.2
2022-06-16,Rheinland-Pfalz,07,8951184,3217850,3081302,2478930,290361,78.5,46.9,23.7,73.9,87.4,83.2,94.3,75.2,42.8,21.6,67.4,83.9,80.1,91.0,60.5,34.3,70.1,64.7,79.8,7.1,0.5,8.4,2.0,20.2
2022-06-16,Baden-Württemberg,08,23189865,8349885,8205084,6420535,478612,75.2,42.4,19.4,68.5,84.4,81.1,90.3,73.9,38.7,17.1,63.4,83.4,80.2,89.9,57.8,31.1,67.5,62.7,77.3,4.3,0.3,5.2,1.2,13.3
2022-06-16,Bayern,09,27410565,9849188,9821432,7482627,545177,75.0,44.8,21.3,72.4,83.6,80.6,89.0,74.7,41.8,19.3,68.0,83.7,81.1,89.2,56.9,27.8,66.4,60.5,78.5,4.1,0.3,5.0,1.1,12.8
2022-06-16,Saarland,10,2322000,819096,805011,658701,72596,83.2,46.2,18.7,77.2,92.0,89.7,94.8,81.8,42.3,16.8,71.1,90.8,88.4,94.7,66.9,36.0,76.5,71.2,85.0,7.4,0.5,8.6,2.2,19.1
2022-06-16,Berlin,11,8150679,2911675,2873530,2250143,219079,79.5,45.8,25.9,72.1,89.1,84.3,98.0,78.4,42.5,24.0,66.9,88.3,84.1,98.1,61.4,31.5,71.8,66.0,85.3,6.0,0.3,7.2,1.6,20.1
2022-06-16,Brandenburg,12,4854534,1761958,1737229,1339170,106887,69.6,29.5,11.0,52.4,78.4,68.7,82.3,68.6,27.7,9.2,50.5,77.8,73.6,84.1,52.9,20.6,61.6,54.1,73.0,4.2,0.3,5.0,1.3,10.6
2022-06-16,Mecklenburg-Vorpommern,13,3406725,1212755,1197510,935366,102110,75.3,33.5,10.6,61.5,84.5,79.2,91.4,74.3,29.9,8.6,56.1,83.8,78.5,91.6,58.1,22.6,67.2,58.2,80.4,6.3,0.5,7.5,1.3,16.4
2022-06-16,Sachsen,14,7306034,2671282,2619025,1992089,95540,65.8,24.8,7.6,46.4,74.9,67.8,85.1,64.6,23.0,6.8,43.5,73.6,66.7,84.0,49.1,15.9,57.4,47.9,71.6,2.4,0.2,2.8,0.5,6.2
2022-06-16,Sachsen-Anhalt,15,4440452,1609713,1600217,1213520,86231,73.8,30.0,8.6,56.0,82.9,76.8,90.7,73.4,27.1,7.5,51.1,82.7,76.6,91.2,55.6,18.9,64.3,53.8,78.8,4.0,0.4,4.6,0.9,9.8
2022-06-16,Thüringen,16,4096002,1499984,1470976,1111297,61881,70.7,30.2,11.3,53.7,79.5,73.2,87.8,69.4,28.9,10.7,51.5,78.1,71.3,87.8,52.4,19.6,60.7,50.5,75.3,2.9,0.2,3.4,1.0,6.9
2022-06-16,Bundesressorts,17,534595,201925,189496,142283,891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
