Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-10-30,Deutschland,00,187835330,64802708,63488074,51884530,9954127,77.9,46.0,22.3,74.4,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,82.9,90.0,62.3,31.3,72.7,66.0,85.0,12.0,0.8,14.3,4.7,32.0
2022-10-30,Schleswig-Holstein,01,7252830,2355851,2325822,2048502,595152,80.6,60.6,30.8,94.2,87.7,85.1,92.3,79.6,57.6,29.9,88.5,86.9,84.4,91.4,70.1,48.1,80.4,74.4,90.8,20.4,1.1,24.3,7.4,53.3
2022-10-30,Hamburg,02,4576649,1606063,1564215,1234730,234307,86.6,52.3,29.5,80.1,97.0,96.6,98.0,84.4,46.8,24.1,75.3,95.1,94.0,97.7,66.6,29.1,78.4,72.8,92.1,12.6,1.0,15.2,5.7,38.7
2022-10-30,Niedersachsen,03,18950492,6401918,6226735,5367611,1233452,79.8,52.6,26.9,81.8,88.3,85.5,93.1,77.6,48.6,24.1,76.2,86.2,83.5,91.1,66.9,39.6,77.7,71.8,88.1,15.4,1.0,18.4,5.7,41.2
2022-10-30,Bremen,04,1781716,620967,596853,454942,124347,91.8,48.5,22.9,78.4,103.5,105.8,98.9,88.2,43.8,19.5,72.4,99.9,100.6,98.3,67.3,28.7,78.9,72.6,91.5,18.4,0.7,22.0,9.0,48.1
2022-10-30,Nordrhein-Westfalen,05,42825902,14651932,14240118,11781375,2711121,81.7,51.1,28.0,81.1,91.0,89.8,93.2,79.4,48.1,24.4,75.7,88.7,86.9,92.0,65.7,35.8,76.7,70.6,88.2,15.1,0.9,18.1,6.0,41.1
2022-10-30,Hessen,06,14068899,4933709,4740827,3825318,731828,78.4,48.1,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.8,68.3,84.4,82.3,88.5,60.8,31.0,71.1,64.7,83.6,11.6,0.8,13.9,5.0,31.4
2022-10-30,Rheinland-Pfalz,07,9352559,3240606,3102809,2606421,521250,78.9,48.1,23.5,76.6,87.7,84.6,93.2,75.6,44.1,21.4,70.5,84.3,81.2,89.7,63.5,33.8,73.8,67.4,85.1,12.7,0.8,15.1,4.6,33.8
2022-10-30,Baden-Württemberg,08,24263220,8413882,8283407,6801731,1032387,75.6,43.9,19.5,71.4,84.8,82.5,89.3,74.5,40.6,17.2,67.0,83.9,81.4,88.8,61.1,30.8,71.6,65.4,84.0,9.3,0.7,11.1,3.7,25.9
2022-10-30,Bayern,09,28536489,9906068,9894934,7781328,1244900,75.2,45.8,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.6,84.1,82.0,88.2,59.1,27.8,69.1,62.1,82.9,9.4,0.6,11.3,3.6,26.5
2022-10-30,Saarland,10,2416205,822704,808915,681551,136665,83.7,46.8,18.8,78.8,92.6,91.7,94.0,82.3,43.7,17.0,73.9,91.4,89.9,93.7,69.4,34.3,79.6,73.5,89.2,13.9,0.8,16.3,5.2,33.7
2022-10-30,Berlin,11,8450886,2898863,2867320,2339433,449221,78.8,45.4,26.0,71.0,88.4,84.4,97.4,78.0,42.5,24.0,66.6,87.8,83.5,97.5,63.6,30.5,74.6,67.6,90.7,12.2,0.9,14.6,5.5,35.8
2022-10-30,Brandenburg,12,4983794,1722636,1727272,1411259,217593,67.9,32.9,11.0,59.1,76.2,73.2,80.7,68.1,29.7,9.3,54.2,76.9,72.8,83.0,55.6,20.3,65.0,55.0,79.6,8.6,0.5,10.2,3.3,20.3
2022-10-30,Mecklenburg-Vorpommern,13,3518354,1218390,1203720,966744,170951,75.6,34.0,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.7,57.2,84.1,79.8,90.3,60.0,21.9,69.6,59.7,83.6,10.6,0.8,12.5,3.2,25.6
2022-10-30,Sachsen,14,7501903,2679356,2628398,2037952,228865,66.3,25.1,7.7,46.8,75.4,68.8,85.1,65.0,23.5,6.9,44.2,74.2,67.4,84.0,50.4,15.0,59.1,48.6,74.6,5.7,0.4,6.7,1.8,13.8
2022-10-30,Sachsen-Anhalt,15,4602519,1619466,1606163,1261967,184809,74.7,31.0,8.7,57.4,83.8,78.8,90.6,74.0,28.5,7.7,53.1,83.4,78.1,90.7,58.2,18.2,67.4,56.0,83.0,8.5,0.7,10.0,2.5,20.2
2022-10-30,Thüringen,16,4214135,1508213,1480795,1139726,134296,71.5,30.6,11.4,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.2,79.0,72.9,87.7,54.0,19.5,62.7,51.9,77.7,6.4,0.4,7.5,2.4,14.6
2022-10-30,Bundesressorts,17,538778,202084,189771,143940,2983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
