Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2023-01-15,Deutschland,00,191764847,64865726,2411,63552524,1483,52103535,12403248,1027591,105986,77.9,46.1,22.4,74.5,86.9,84.7,90.9,76.4,42.8,19.9,69.5,85.5,83.0,90.1,62.6,31.6,73.0,66.3,85.3,14.9,1.0,17.8,6.6,38.4
2023-01-15,Schleswig-Holstein,01,7485635,2356613,520,2327003,464,2057075,720042,96315,1078,80.7,60.6,30.7,94.2,87.8,85.1,92.3,79.6,57.6,29.8,88.6,87.0,84.4,91.4,70.4,48.5,80.7,74.8,91.0,24.6,1.6,29.3,10.9,61.1
2023-01-15,Hamburg,02,4681908,1606937,45,1565645,21,1243642,293350,33349,1647,86.7,52.4,29.7,80.1,97.1,96.7,98.0,84.4,47.0,24.2,75.4,95.1,94.1,97.8,67.1,29.5,78.9,73.3,92.8,15.8,1.3,19.0,8.3,45.4
2023-01-15,Niedersachsen,03,19381087,6404735,145,6229637,102,5384862,1501368,136326,3366,79.8,52.7,27.0,81.8,88.3,85.6,93.2,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.1,40.0,77.9,72.1,88.3,18.7,1.3,22.4,8.0,48.3
2023-01-15,Bremen,04,1820338,621480,5,597267,NA,456740,144621,15487,135,91.9,48.6,23.0,78.5,103.6,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.5,29.0,79.2,73.0,91.7,21.4,0.8,25.6,11.7,53.4
2023-01-15,Nordrhein-Westfalen,05,43767317,14659129,587,14248131,345,11830034,3227523,283897,77181,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.0,36.2,77.0,71.0,88.5,18.0,1.2,21.6,8.1,47.1
2023-01-15,Hessen,06,14458181,4967547,135,4772037,41,3851741,929377,96979,3221,78.9,48.4,24.1,76.0,88.0,86.2,91.4,75.8,43.2,21.0,68.6,85.0,82.8,89.2,61.2,31.5,71.5,65.1,84.1,14.8,1.1,17.7,7.1,38.4
2023-01-15,Rheinland-Pfalz,07,9543076,3242257,40,3104392,21,2614865,651526,46690,1858,79.0,48.2,23.6,76.7,87.8,84.7,93.2,75.6,44.2,21.5,70.6,84.3,81.2,89.8,63.7,34.0,74.0,67.6,85.3,15.9,1.0,18.9,6.5,40.8
2023-01-15,Baden-Württemberg,08,24700520,8419809,323,8289687,158,6828427,1326024,98772,5920,75.7,43.9,19.6,71.4,84.9,82.6,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.9,61.4,31.0,71.9,65.6,84.3,11.9,0.9,14.3,5.3,32.1
2023-01-15,Bayern,09,28986619,9909749,386,9899565,201,7804716,1556277,102484,4522,75.2,45.9,21.2,74.9,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,28.0,69.3,62.3,83.1,11.8,0.8,14.1,5.0,32.3
