Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-03-04,Deutschland,00,170426609,63505084,62830671,47698053,76.4,41.3,21.1,65.0,85.7,79.2,88.8,75.6,37.8,17.1,62.0,85.3,83.5,88.6,57.4,27.9,66.8,61.0,77.7
2022-03-04,Schleswig-Holstein,01,6528865,2337240,2337586,1987802,80.3,53.6,29.0,81.2,90.1,84.7,91.3,80.3,49.6,25.7,76.2,90.6,89.4,92.8,68.3,39.6,76.3,69.6,88.2
2022-03-04,Hamburg,02,4032713,1533017,1526754,1081113,82.8,44.4,26.8,66.5,93.4,89.3,90.9,82.4,40.4,21.2,64.6,93.6,94.6,91.0,58.4,25.7,68.6,64.9,77.9
2022-03-04,Niedersachsen,03,16969738,6261719,6179578,4961155,78.2,46.7,25.6,70.3,87.2,78.7,91.4,77.2,42.4,20.4,67.0,86.6,84.4,90.6,62.0,35.8,72.0,67.0,81.1
2022-03-04,Bremen,04,1598801,612406,603079,431492,90.0,43.0,21.6,68.2,101.9,100.2,97.1,88.7,39.6,17.3,65.7,100.7,103.0,96.3,63.4,24.7,74.4,68.8,85.9
2022-03-04,Nordrhein-Westfalen,05,38391368,14381743,14074087,10744699,80.2,47.0,26.4,70.5,89.7,83.0,92.0,78.5,42.7,21.1,67.3,88.3,86.8,91.2,59.9,31.1,70.0,64.3,81.0
2022-03-04,Hessen,06,12700540,4818387,4667851,3466032,76.6,42.1,22.2,65.1,86.0,80.4,88.8,74.2,37.2,17.4,60.3,83.8,82.3,86.8,55.1,27.8,64.4,59.5,74.0
2022-03-04,Rheinland-Pfalz,07,8426249,3171568,3061268,2360664,77.4,43.0,22.3,67.0,86.5,78.9,91.2,74.7,39.0,18.4,63.0,83.9,81.3,88.6,57.6,30.6,66.9,61.4,76.9
2022-03-04,Baden-Württemberg,08,22135083,8193258,8195753,6227213,73.8,38.7,18.5,61.7,83.2,77.0,87.5,73.8,35.5,14.8,59.1,83.8,82.1,87.2,56.1,28.6,65.6,60.8,75.4
2022-03-04,Bayern,09,26206394,9703534,9776385,7231204,73.8,41.4,20.5,65.9,82.7,77.0,86.6,74.4,38.7,17.1,64.0,83.8,82.4,86.6,55.0,24.8,64.4,58.4,76.5
2022-03-04,Saarland,10,2201510,809990,805383,635647,82.3,42.0,17.9,69.3,91.4,84.5,92.4,81.8,38.5,14.5,65.7,91.3,90.5,92.6,64.6,32.3,74.0,68.4,82.9
2022-03-04,Berlin,11,7656428,2837535,2809100,2139958,77.4,41.8,24.6,64.4,87.1,80.5,91.5,76.7,38.9,21.3,62.1,86.6,84.4,91.8,58.4,28.1,68.4,62.3,82.6
2022-03-04,Brandenburg,12,4658769,1753179,1738628,1279791,69.3,28.7,10.2,51.5,78.1,68.2,82.2,68.7,26.0,7.5,48.8,78.1,74.0,84.3,50.6,17.5,59.1,51.3,70.7
2022-03-04,Mecklenburg-Vorpommern,13,3213988,1194655,1191743,893470,74.2,30.4,9.8,55.7,83.5,76.0,87.4,74.0,26.9,6.6,51.7,83.8,80.5,88.6,55.5,18.9,64.4,55.2,77.8
2022-03-04,Sachsen,14,7040909,2645247,2602088,1895037,65.2,23.2,7.1,43.4,74.3,66.3,81.0,64.1,21.5,5.5,41.6,73.4,67.2,82.5,46.7,13.8,54.7,45.4,68.6
2022-03-04,Sachsen-Anhalt,15,4194357,1565646,1585869,1150804,71.8,27.2,8.0,50.6,80.8,71.9,84.6,72.7,24.5,5.9,47.2,82.3,78.0,88.3,52.8,15.5,61.1,50.5,75.9
2022-03-04,Thüringen,16,3942258,1484207,1480858,1071606,70.0,28.5,10.7,50.5,78.9,70.7,84.3,69.8,27.1,9.3,49.1,78.9,73.9,86.0,50.5,17.3,58.6,48.7,72.9
2022-03-04,Bundesressorts,17,528639,201753,194661,140366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
