Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-12-01,Deutschland,00,190614294,64823183,1956,63509268,1414,52020647,11684157,784564,86517,77.9,46.1,22.3,74.4,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,83.0,90.0,62.5,31.5,72.9,66.2,85.2,14.0,0.9,16.8,6.0,36.7
2022-12-01,Schleswig-Holstein,01,7424673,2356336,503,2326612,464,2054519,685339,73439,925,80.6,60.5,30.7,94.2,87.8,85.1,92.3,79.6,57.5,29.7,88.6,87.0,84.4,91.4,70.3,48.4,80.7,74.7,91.0,23.5,1.5,27.9,9.8,59.1
2022-12-01,Hamburg,02,4647695,1606586,28,1565084,20,1240851,273449,23343,1048,86.7,52.3,29.6,80.1,97.0,96.7,98.0,84.4,46.9,24.2,75.4,95.1,94.0,97.8,66.9,29.3,78.7,73.1,92.6,14.7,1.2,17.7,7.3,43.3
2022-12-01,Niedersachsen,03,19259692,6403885,115,6228619,100,5379438,1422308,102226,2437,79.8,52.7,26.9,81.8,88.3,85.6,93.2,77.6,48.6,24.1,76.2,86.3,83.5,91.2,67.0,39.9,77.8,72.0,88.3,17.7,1.2,21.2,7.2,46.3
2022-12-01,Bremen,04,1808902,621366,5,597131,NA,456117,137865,11715,100,91.9,48.5,22.9,78.4,103.5,105.9,98.9,88.3,43.8,19.6,72.6,99.9,100.7,98.4,67.4,28.8,79.1,72.9,91.7,20.4,0.8,24.4,10.8,51.8
2022-12-01,Nordrhein-Westfalen,05,43501965,14656533,465,14244680,333,11812789,3070273,213444,62876,81.8,51.2,28.0,81.1,91.0,89.8,93.2,79.5,48.2,24.4,75.7,88.7,86.9,92.0,65.9,36.0,76.9,70.8,88.4,17.1,1.1,20.6,7.4,45.5
2022-12-01,Hessen,06,14298353,4935665,58,4742196,37,3834473,871275,74728,2787,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.9,68.4,84.5,82.4,88.5,60.9,31.2,71.2,64.8,83.8,13.8,1.0,16.6,6.4,36.5
2022-12-01,Rheinland-Pfalz,07,9490815,3241825,33,3103908,18,2612490,614347,35337,1434,78.9,48.2,23.6,76.6,87.8,84.7,93.2,75.6,44.2,21.4,70.6,84.3,81.2,89.7,63.6,33.9,74.0,67.6,85.3,15.0,1.0,17.8,5.9,38.9
2022-12-01,Baden-Württemberg,08,24579550,8417101,247,8286528,131,6818408,1242031,78539,5117,75.7,43.9,19.5,71.4,84.8,82.5,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.9,61.3,30.9,71.8,65.5,84.2,11.2,0.8,13.4,4.8,30.5
2022-12-01,Bayern,09,28867770,9908475,338,9897890,189,7797332,1468369,82731,3706,75.2,45.9,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,27.9,69.2,62.2,83.0,11.1,0.7,13.3,4.5,30.8
