Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-12-14,Deutschland,00,191155058,64828614,2127,63515585,1429,52052333,12053093,904861,94528,77.9,46.1,22.4,74.5,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.5,83.0,90.0,62.5,31.5,72.9,66.2,85.2,14.5,1.0,17.3,6.2,37.6
2022-12-14,Schleswig-Holstein,01,7455027,2356455,505,2326765,464,2055713,702725,84882,982,80.6,60.5,30.7,94.2,87.8,85.1,92.3,79.6,57.5,29.7,88.6,87.0,84.4,91.4,70.4,48.5,80.7,74.7,91.0,24.0,1.5,28.6,10.3,60.2
2022-12-14,Hamburg,02,4663661,1606747,37,1565347,21,1242048,282918,28003,1264,86.7,52.4,29.7,80.1,97.0,96.7,98.0,84.4,46.9,24.2,75.4,95.1,94.1,97.8,67.0,29.4,78.8,73.2,92.7,15.3,1.3,18.3,7.8,44.3
2022-12-14,Niedersachsen,03,19321290,6404302,120,6229089,100,5381895,1463086,119438,2700,79.8,52.7,26.9,81.8,88.3,85.6,93.2,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.0,39.9,77.8,72.0,88.3,18.2,1.2,21.8,7.6,47.3
2022-12-14,Bremen,04,1813950,621411,5,597197,NA,456354,140949,13312,119,91.9,48.6,22.9,78.5,103.5,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.5,28.9,79.2,72.9,91.7,20.8,0.8,25.0,11.2,52.6
2022-12-14,Nordrhein-Westfalen,05,43629596,14657900,511,14246424,336,11820828,3146401,247714,68946,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.7,88.7,86.9,92.0,65.9,36.1,77.0,70.9,88.4,17.6,1.1,21.1,7.7,46.3
2022-12-14,Hessen,06,14342283,4936285,97,4742619,37,3836771,900572,85818,2953,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.9,68.4,84.5,82.4,88.5,60.9,31.2,71.3,64.9,83.8,14.3,1.1,17.1,6.7,37.5
2022-12-14,Rheinland-Pfalz,07,9519148,3242025,36,3104164,18,2613729,634882,41323,1551,78.9,48.2,23.6,76.7,87.8,84.7,93.2,75.6,44.2,21.4,70.6,84.3,81.2,89.8,63.6,33.9,74.0,67.6,85.3,15.5,1.0,18.4,6.2,40.0
2022-12-14,Baden-Württemberg,08,24639467,8417983,278,8287461,140,6822662,1285339,88653,5530,75.7,43.9,19.5,71.4,84.9,82.5,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.9,61.3,31.0,71.8,65.6,84.2,11.6,0.9,13.9,5.0,31.4
2022-12-14,Bayern,09,28931042,9909154,360,9898639,190,7800934,1516062,92879,4094,75.2,45.9,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,27.9,69.2,62.3,83.0,11.5,0.7,13.8,4.7,31.6
