Impfdatum,BundeslandId_Impfort,Impfstoff,Impfserie,Anzahl
2020-12-29,09,Comirnaty,1,8770
2020-12-29,10,Comirnaty,1,654
2020-12-29,11,AstraZeneca,1,1
2020-12-29,11,Comirnaty,1,2838
2020-12-29,12,Comirnaty,1,1443
2020-12-29,13,Comirnaty,1,3700
2020-12-29,14,Comirnaty,1,1134
2020-12-29,14,Comirnaty,2,27
2020-12-29,15,Comirnaty,1,1941
2020-12-29,16,Comirnaty,1,632
2020-12-30,01,Comirnaty,1,1759
2020-12-30,02,Comirnaty,1,510
2020-12-30,03,Comirnaty,1,1322
2020-12-30,04,Comirnaty,1,605
2020-12-30,05,Comirnaty,1,17287
2020-12-30,05,Comirnaty,2,2
2020-12-30,06,Comirnaty,1,6245
2020-12-30,06,Comirnaty,2,8
2020-12-30,07,Comirnaty,1,1909
2020-12-30,08,Comirnaty,1,5021
2020-12-30,09,Comirnaty,1,16121
2020-12-30,09,Comirnaty,2,1
2020-12-30,10,Comirnaty,1,604
2020-12-30,11,Comirnaty,1,3467
2020-12-30,11,Comirnaty,2,1
2020-12-30,12,Comirnaty,1,1500
2020-12-30,13,Comirnaty,1,3640
2020-12-30,13,Comirnaty,2,2
2020-12-30,14,Comirnaty,1,1510
2020-12-30,14,Comirnaty,2,18
2020-12-30,15,Comirnaty,1,1486
2020-12-30,16,Comirnaty,1,1114
2020-12-31,01,Comirnaty,1,1834
2020-12-31,02,Comirnaty,1,780
2020-12-31,03,Comirnaty,1,804
2020-12-31,04,Comirnaty,1,50
2020-12-31,05,Comirnaty,1,17994
2020-12-31,05,Comirnaty,2,82
2020-12-31,06,Comirnaty,1,5740
2020-12-31,06,Comirnaty,2,3
2020-12-31,07,Comirnaty,1,2083
2020-12-31,08,Comirnaty,1,4853
2020-12-31,09,Comirnaty,1,10749
2020-12-31,09,Comirnaty,2,2
2020-12-31,10,Comirnaty,1,597
2020-12-31,11,Comirnaty,1,2153
2020-12-31,12,Comirnaty,1,184
2020-12-31,13,Comirnaty,1,462
2020-12-31,14,Comirnaty,1,606
2020-12-31,15,Comirnaty,1,867
2020-12-31,16,Comirnaty,1,168
2021-01-01,01,Comirnaty,1,688
2021-01-01,02,Comirnaty,1,283
2021-01-01,02,Comirnaty,2,3
2021-01-01,03,Comirnaty,1,385
2021-01-01,04,Comirnaty,1,71
2021-01-01,04,Moderna,1,1
2021-01-01,05,Comirnaty,1,4864
2021-01-01,05,Janssen,1,1
2021-01-01,06,Comirnaty,1,3021
2021-01-01,06,Comirnaty,2,4
2021-01-01,07,AstraZeneca,1,1
2021-01-01,07,Comirnaty,1,360
2021-01-01,07,Comirnaty,3,1
2021-01-01,08,AstraZeneca,1,2
2021-01-01,08,Comirnaty,1,3365
2021-01-01,08,Comirnaty,2,1
2021-01-01,08,Moderna,1,3
2021-01-01,09,Comirnaty,1,9078
2021-01-01,10,Comirnaty,1,602
2021-01-01,11,Comirnaty,1,2045
2021-01-01,12,Comirnaty,1,105
2021-01-01,13,Comirnaty,1,1
2021-01-01,14,Comirnaty,1,140
2021-01-01,15,AstraZeneca,1,1
2021-01-01,15,AstraZeneca,2,1
2021-01-01,15,Comirnaty,1,474
2021-01-01,15,Comirnaty,2,1
2021-01-01,15,Moderna,1,2
2021-01-01,16,Comirnaty,1,61
2021-01-02,01,Comirnaty,1,1199
2021-01-02,02,Comirnaty,1,662
2021-01-02,03,Comirnaty,1,1054
2021-01-02,04,Comirnaty,1,95
2021-01-02,05,Comirnaty,1,18031
2021-01-02,05,Comirnaty,2,6
2021-01-02,06,Comirnaty,1,4811
2021-01-02,06,Comirnaty,2,6
2021-01-02,07,Comirnaty,1,820
2021-01-02,07,Comirnaty,2,1
2021-01-02,08,Comirnaty,1,4349
2021-01-02,08,Comirnaty,2,1
2021-01-02,09,Comirnaty,1,13465
2021-01-02,10,Comirnaty,1,833
2021-01-02,11,Comirnaty,1,1471
2021-01-02,12,Comirnaty,2,1
2021-01-02,13,Comirnaty,1,18
2021-01-02,13,Comirnaty,2,60
2021-01-02,14,Comirnaty,1,329
2021-01-02,14,Comirnaty,2,1
2021-01-02,15,Comirnaty,1,802
2021-01-02,15,Comirnaty,2,2
2021-01-02,16,Comirnaty,1,64
2021-01-03,01,Comirnaty,1,621
2021-01-03,02,Comirnaty,1,440
2021-01-03,03,Comirnaty,1,419
2021-01-03,04,Comirnaty,1,66
2021-01-03,05,Comirnaty,1,4952
2021-01-03,05,Comirnaty,2,1
2021-01-03,06,Comirnaty,1,3030
2021-01-03,06,Comirnaty,2,2
2021-01-03,07,Comirnaty,1,423
2021-01-03,08,Comirnaty,1,3445
2021-01-03,08,Moderna,1,1
2021-01-03,09,Comirnaty,1,7394
2021-01-03,11,Comirnaty,1,918
2021-01-03,12,Comirnaty,1,6
2021-01-03,12,Moderna,1,1
2021-01-03,14,Comirnaty,1,502
2021-01-03,14,Comirnaty,2,1
2021-01-03,15,Comirnaty,1,280
2021-01-03,16,Comirnaty,1,59
2021-01-03,16,Comirnaty,2,1
2021-01-04,01,Comirnaty,1,3518
2021-01-04,02,Comirnaty,1,614
2021-01-04,03,Comirnaty,1,3899
2021-01-04,04,Comirnaty,1,699
2021-01-04,05,Comirnaty,1,6092
2021-01-04,05,Comirnaty,2,47
2021-01-04,05,Janssen,1,17
2021-01-04,05,Moderna,1,9
2021-01-04,05,Moderna,2,1
2021-01-04,06,Comirnaty,1,4230
2021-01-04,07,Comirnaty,1,1618
2021-01-04,08,Comirnaty,1,5613
2021-01-04,09,Comirnaty,1,11266
2021-01-04,09,Comirnaty,2,2
2021-01-04,10,Comirnaty,1,685
2021-01-04,11,Comirnaty,1,1628
2021-01-04,11,Comirnaty,2,1
2021-01-04,12,Comirnaty,1,24
2021-01-04,13,Comirnaty,1,1980
2021-01-04,14,Comirnaty,1,1854
2021-01-04,14,Comirnaty,2,47
2021-01-04,15,Comirnaty,1,1311
2021-01-04,15,Comirnaty,2,1
2021-01-04,15,Moderna,1,1
2021-01-04,16,Comirnaty,1,1030
2021-01-05,01,Comirnaty,1,3430
2021-01-05,01,Comirnaty,2,1
2021-01-05,02,Comirnaty,1,1231
2021-01-05,02,Comirnaty,2,2
2021-01-05,03,Comirnaty,1,7765
2021-01-05,04,Comirnaty,1,564
2021-01-05,05,Comirnaty,1,8349
2021-01-05,05,Comirnaty,2,12
2021-01-05,06,Comirnaty,1,3141
2021-01-05,07,Comirnaty,1,2802
2021-01-05,07,Moderna,1,1
2021-01-05,08,Comirnaty,1,6760
2021-01-05,09,Comirnaty,1,4146
2021-01-05,10,Comirnaty,1,798
2021-01-05,11,Comirnaty,1,2614
2021-01-05,12,Comirnaty,1,2295
2021-01-05,13,Comirnaty,1,2881
2021-01-05,13,Comirnaty,2,10
2021-01-05,14,Comirnaty,1,2930
2021-01-05,14,Comirnaty,2,61
2021-01-05,15,Comirnaty,1,857
2021-01-05,16,Comirnaty,1,2049
2021-01-06,01,Comirnaty,1,3043
2021-01-06,02,Comirnaty,1,1176
2021-01-06,03,Comirnaty,1,8649
2021-01-06,04,Comirnaty,1,636
2021-01-06,05,Comirnaty,1,21304
2021-01-06,05,Comirnaty,2,1
2021-01-06,05,Moderna,1,5
2021-01-06,06,Comirnaty,1,3078
2021-01-06,07,AstraZeneca,1,2
2021-01-06,07,Comirnaty,1,4742
2021-01-06,07,Moderna,1,1
2021-01-06,08,Comirnaty,1,5734
2021-01-06,09,Comirnaty,1,1445
2021-01-06,10,Comirnaty,1,875
2021-01-06,11,AstraZeneca,2,1
2021-01-06,11,Comirnaty,1,2273
2021-01-06,12,Comirnaty,1,2899
2021-01-06,13,Comirnaty,1,2183
2021-01-06,14,Comirnaty,1,2280
2021-01-06,14,Comirnaty,2,84
2021-01-06,15,Comirnaty,1,244
2021-01-06,16,Comirnaty,1,2493
2021-01-07,01,Comirnaty,1,4193
2021-01-07,01,Comirnaty,2,1
2021-01-07,02,Comirnaty,1,1498
2021-01-07,03,AstraZeneca,1,1
2021-01-07,03,Comirnaty,1,9493
2021-01-07,04,Comirnaty,1,660
2021-01-07,04,Moderna,1,1
2021-01-07,05,AstraZeneca,1,1
2021-01-07,05,Comirnaty,1,5551
2021-01-07,05,Comirnaty,2,1
2021-01-07,05,Janssen,1,1
2021-01-07,05,Moderna,1,4
2021-01-07,06,Comirnaty,1,2086
2021-01-07,06,Comirnaty,2,2
2021-01-07,07,Comirnaty,1,6784
2021-01-07,07,Comirnaty,2,4
2021-01-07,08,Comirnaty,1,7596
2021-01-07,09,Comirnaty,1,4037
2021-01-07,10,Comirnaty,1,836
2021-01-07,11,Comirnaty,1,2242
2021-01-07,12,Comirnaty,1,3013
2021-01-07,13,Comirnaty,1,1582
2021-01-07,14,Comirnaty,1,2280
2021-01-07,14,Comirnaty,2,12
2021-01-07,15,Comirnaty,1,942
2021-01-07,16,Comirnaty,1,1979
2021-01-08,01,Comirnaty,1,3938
2021-01-08,02,Comirnaty,1,1416
2021-01-08,03,Comirnaty,1,9066
2021-01-08,03,Moderna,1,1
2021-01-08,04,Comirnaty,1,722
2021-01-08,05,Comirnaty,1,15900
2021-01-08,05,Comirnaty,2,88
2021-01-08,05,Moderna,1,3
2021-01-08,06,Comirnaty,1,2186
2021-01-08,06,Comirnaty,2,5
2021-01-08,07,AstraZeneca,1,1
2021-01-08,07,Comirnaty,1,5698
2021-01-08,07,Comirnaty,2,3
2021-01-08,08,AstraZeneca,1,1
2021-01-08,08,Comirnaty,1,7120
2021-01-08,09,Comirnaty,1,4704
2021-01-08,10,Comirnaty,1,874
2021-01-08,11,Comirnaty,1,2445
2021-01-08,12,Comirnaty,1,2376
2021-01-08,12,Comirnaty,2,1
2021-01-08,13,Comirnaty,1,653
2021-01-08,14,Comirnaty,1,2337
2021-01-08,14,Comirnaty,2,1
2021-01-08,14,Moderna,1,2
2021-01-08,15,Comirnaty,1,1154
2021-01-08,15,Comirnaty,2,4
2021-01-08,16,Comirnaty,1,2085
2021-01-08,17,Moderna,1,45
2021-01-09,01,Comirnaty,1,3210
2021-01-09,01,Comirnaty,2,1
2021-01-09,02,Comirnaty,1,1476
2021-01-09,03,Comirnaty,1,3143
2021-01-09,04,Comirnaty,1,520
2021-01-09,05,Comirnaty,1,21659
2021-01-09,05,Comirnaty,2,41
2021-01-09,06,Comirnaty,1,3582
2021-01-09,07,Comirnaty,1,2577
2021-01-09,07,Comirnaty,2,2
2021-01-09,08,Comirnaty,1,6178
2021-01-09,08,Comirnaty,2,1
2021-01-09,09,Comirnaty,1,13456
2021-01-09,09,Comirnaty,2,3
2021-01-09,10,Comirnaty,1,926
2021-01-09,11,Comirnaty,1,2136
2021-01-09,12,Comirnaty,1,168
2021-01-09,13,AstraZeneca,2,1
2021-01-09,13,Comirnaty,1,1
2021-01-09,14,Comirnaty,1,1128
2021-01-09,14,Comirnaty,2,96
2021-01-09,14,Moderna,1,3
2021-01-09,15,Comirnaty,1,365
2021-01-09,16,Comirnaty,1,65
2021-01-10,01,Comirnaty,1,3147
2021-01-10,02,Comirnaty,1,1350
2021-01-10,03,Comirnaty,1,670
2021-01-10,04,Comirnaty,1,491
2021-01-10,04,Comirnaty,2,1
2021-01-10,05,AstraZeneca,1,1
2021-01-10,05,Comirnaty,1,7249
2021-01-10,05,Comirnaty,2,5
2021-01-10,06,Comirnaty,1,2205
2021-01-10,06,Comirnaty,2,1
2021-01-10,07,Comirnaty,1,2089
2021-01-10,08,Comirnaty,1,4636
2021-01-10,09,Comirnaty,1,11931
2021-01-10,10,Comirnaty,1,1
2021-01-10,11,Comirnaty,1,1027
2021-01-10,12,Comirnaty,1,1
2021-01-10,13,Comirnaty,1,5
2021-01-10,14,Comirnaty,1,1066
2021-01-10,14,Comirnaty,2,104
2021-01-10,14,Moderna,1,5
2021-01-10,14,Moderna,2,2
2021-01-10,15,Comirnaty,1,1
2021-01-10,16,Moderna,1,2
2021-01-11,01,Comirnaty,1,4061
2021-01-11,02,Comirnaty,1,1719
2021-01-11,02,Comirnaty,2,31
2021-01-11,03,Comirnaty,1,8725
2021-01-11,04,Comirnaty,1,687
2021-01-11,05,Comirnaty,1,5953
2021-01-11,05,Comirnaty,2,15
2021-01-11,06,Comirnaty,1,3135
2021-01-11,07,Comirnaty,1,7540
2021-01-11,07,Comirnaty,2,1
2021-01-11,07,Moderna,1,2
2021-01-11,08,AstraZeneca,1,1
2021-01-11,08,Comirnaty,1,6144
2021-01-11,08,Comirnaty,2,1
2021-01-11,08,Moderna,1,1
2021-01-11,09,Comirnaty,1,16509
2021-01-11,09,Comirnaty,2,1
2021-01-11,10,Comirnaty,1,975
2021-01-11,11,AstraZeneca,1,1
2021-01-11,11,Comirnaty,1,1877
2021-01-11,11,Moderna,1,1
2021-01-11,12,Comirnaty,1,1631
2021-01-11,13,Comirnaty,1,1499
2021-01-11,14,Comirnaty,1,3954
2021-01-11,14,Comirnaty,2,4
2021-01-11,14,Moderna,1,9
2021-01-11,15,Comirnaty,1,1655
2021-01-11,15,Comirnaty,2,1
2021-01-11,16,Comirnaty,1,2149
2021-01-11,16,Moderna,1,1
2021-01-12,01,Comirnaty,1,4922
2021-01-12,01,Comirnaty,2,2
2021-01-12,02,Comirnaty,1,1989
2021-01-12,03,AstraZeneca,1,1
2021-01-12,03,Comirnaty,1,8636
2021-01-12,04,Comirnaty,1,760
2021-01-12,05,Comirnaty,1,9674
2021-01-12,05,Comirnaty,2,37
2021-01-12,05,Janssen,1,1
2021-01-12,06,Comirnaty,1,2760
2021-01-12,06,Comirnaty,2,3
2021-01-12,07,AstraZeneca,1,1
2021-01-12,07,Comirnaty,1,8676
2021-01-12,07,Comirnaty,2,2
2021-01-12,07,Moderna,1,5
2021-01-12,08,Comirnaty,1,6681
2021-01-12,08,Comirnaty,2,10
2021-01-12,09,Comirnaty,1,13232
2021-01-12,09,Comirnaty,2,2
2021-01-12,10,Comirnaty,1,1068
2021-01-12,11,AstraZeneca,1,1
2021-01-12,11,Comirnaty,1,3504
2021-01-12,11,Comirnaty,2,4
2021-01-12,12,Comirnaty,1,5226
2021-01-12,12,Comirnaty,2,1
2021-01-12,13,Comirnaty,1,3377
2021-01-12,14,Comirnaty,1,4716
2021-01-12,15,Comirnaty,1,2182
2021-01-12,15,Comirnaty,2,1
2021-01-12,15,Moderna,1,10
2021-01-12,16,Comirnaty,1,1656
2021-01-12,16,Moderna,1,2
2021-01-13,01,Comirnaty,1,4586
2021-01-13,02,Comirnaty,1,2367
2021-01-13,02,Comirnaty,2,1
2021-01-13,03,Comirnaty,1,7849
2021-01-13,03,Moderna,1,1
2021-01-13,04,Comirnaty,1,775
2021-01-13,04,Moderna,1,369
2021-01-13,05,Comirnaty,1,35385
2021-01-13,05,Comirnaty,2,184
2021-01-13,06,Comirnaty,1,1794
2021-01-13,06,Comirnaty,2,1
2021-01-13,07,Comirnaty,1,9250
2021-01-13,07,Comirnaty,2,1
2021-01-13,07,Moderna,1,79
2021-01-13,08,Comirnaty,1,6383
2021-01-13,08,Comirnaty,2,5
2021-01-13,09,Comirnaty,1,17039
2021-01-13,09,Comirnaty,2,6
2021-01-13,09,Moderna,1,639
2021-01-13,10,Comirnaty,1,1044
2021-01-13,11,Comirnaty,1,4069
2021-01-13,11,Comirnaty,2,2
2021-01-13,12,Comirnaty,1,8044
2021-01-13,12,Comirnaty,2,1
2021-01-13,13,Comirnaty,1,2278
2021-01-13,14,Comirnaty,1,4867
2021-01-13,15,Comirnaty,1,1952
2021-01-13,15,Moderna,1,91
2021-01-13,16,Comirnaty,1,3123
2021-01-14,01,Comirnaty,1,4429
2021-01-14,01,Comirnaty,2,1
2021-01-14,01,Moderna,1,612
2021-01-14,02,Comirnaty,1,1644
2021-01-14,02,Comirnaty,2,1
2021-01-14,03,Comirnaty,1,7305
2021-01-14,04,Comirnaty,1,776
2021-01-14,04,Moderna,1,383
2021-01-14,05,Comirnaty,1,10590
2021-01-14,05,Comirnaty,2,22
2021-01-14,05,Moderna,1,23
2021-01-14,05,Moderna,2,20
2021-01-14,06,Comirnaty,1,3649
2021-01-14,07,Comirnaty,1,8737
2021-01-14,07,Moderna,1,1301
2021-01-14,08,Comirnaty,1,7619
2021-01-14,08,Comirnaty,2,123
2021-01-14,08,Moderna,1,1
2021-01-14,08,Moderna,2,1
2021-01-14,09,Comirnaty,1,12680
2021-01-14,09,Comirnaty,2,2
2021-01-14,09,Moderna,1,2596
2021-01-14,10,Comirnaty,1,1051
2021-01-14,11,Comirnaty,1,3369
2021-01-14,11,Comirnaty,2,3
2021-01-14,12,Comirnaty,1,6143
2021-01-14,12,Comirnaty,2,4
2021-01-14,13,Comirnaty,1,2181
2021-01-14,13,Comirnaty,2,1
2021-01-14,13,Moderna,1,92
2021-01-14,14,Comirnaty,1,4418
2021-01-14,14,Comirnaty,2,35
2021-01-14,15,Comirnaty,1,1680
2021-01-14,15,Moderna,1,133
2021-01-14,16,Comirnaty,1,2501
2021-01-15,01,Comirnaty,1,4908
2021-01-15,01,Comirnaty,2,1
2021-01-15,01,Moderna,1,613
2021-01-15,02,Comirnaty,1,1608
2021-01-15,02,Moderna,1,100
2021-01-15,03,AstraZeneca,1,17
2021-01-15,03,Comirnaty,1,7282
2021-01-15,03,Comirnaty,2,1
2021-01-15,03,Moderna,1,588
2021-01-15,04,Comirnaty,1,469
2021-01-15,04,Moderna,1,434
2021-01-15,05,Comirnaty,1,20509
2021-01-15,05,Comirnaty,2,283
2021-01-15,05,Janssen,1,2
2021-01-15,06,Comirnaty,1,4076
2021-01-15,06,Comirnaty,2,1
2021-01-15,07,AstraZeneca,1,1
2021-01-15,07,Comirnaty,1,10094
2021-01-15,07,Comirnaty,2,2
2021-01-15,07,Moderna,1,871
2021-01-15,08,AstraZeneca,1,1
2021-01-15,08,Comirnaty,1,7430
2021-01-15,08,Comirnaty,2,375
2021-01-15,08,Moderna,1,143
2021-01-15,09,Comirnaty,1,11225
2021-01-15,09,Comirnaty,2,135
2021-01-15,09,Moderna,1,2076
2021-01-15,10,Comirnaty,1,1060
2021-01-15,10,Moderna,1,60
2021-01-15,11,Comirnaty,1,2724
2021-01-15,11,Moderna,1,138
2021-01-15,12,Comirnaty,1,5198
2021-01-15,13,Comirnaty,1,1063
2021-01-15,13,Moderna,1,120
2021-01-15,14,Comirnaty,1,4042
2021-01-15,14,Comirnaty,2,1
2021-01-15,15,Comirnaty,1,1601
2021-01-15,15,Comirnaty,2,119
2021-01-15,15,Moderna,1,137
2021-01-15,16,Comirnaty,1,2298
2021-01-16,01,Comirnaty,1,3849
2021-01-16,02,Comirnaty,1,1908
2021-01-16,02,Comirnaty,2,1
2021-01-16,03,Comirnaty,1,2588
2021-01-16,03,Moderna,1,404
2021-01-16,04,Comirnaty,1,422
2021-01-16,04,Moderna,1,2
2021-01-16,05,Comirnaty,1,14273
2021-01-16,05,Comirnaty,2,771
2021-01-16,05,Janssen,1,1
2021-01-16,05,Moderna,1,1
2021-01-16,06,Comirnaty,1,2015
2021-01-16,06,Comirnaty,2,5
2021-01-16,07,Comirnaty,1,5535
2021-01-16,07,Comirnaty,2,3
2021-01-16,07,Moderna,1,265
2021-01-16,08,Comirnaty,1,6652
2021-01-16,08,Comirnaty,2,146
2021-01-16,08,Moderna,1,105
2021-01-16,09,Comirnaty,1,8678
2021-01-16,09,Comirnaty,2,189
2021-01-16,09,Moderna,1,758
2021-01-16,10,Comirnaty,1,1040
2021-01-16,11,Comirnaty,1,2499
2021-01-16,11,Comirnaty,2,1
2021-01-16,11,Moderna,1,154
2021-01-16,12,Comirnaty,1,722
2021-01-16,12,Comirnaty,2,1
2021-01-16,13,Comirnaty,1,1
2021-01-16,13,Comirnaty,2,1
2021-01-16,14,Comirnaty,1,3465
2021-01-16,14,Comirnaty,2,1
2021-01-16,15,AstraZeneca,1,1
2021-01-16,15,Comirnaty,1,159
2021-01-16,15,Comirnaty,2,102
2021-01-16,16,Comirnaty,1,1357
2021-01-17,01,Comirnaty,1,3529
2021-01-17,01,Comirnaty,2,6
2021-01-17,02,Comirnaty,1,1195
2021-01-17,02,Comirnaty,2,423
2021-01-17,02,Moderna,1,100
2021-01-17,03,Comirnaty,1,550
2021-01-17,03,Comirnaty,2,364
2021-01-17,03,Moderna,1,318
2021-01-17,04,Comirnaty,1,328
2021-01-17,04,Comirnaty,2,73
2021-01-17,05,AstraZeneca,1,1
2021-01-17,05,Comirnaty,1,6985
2021-01-17,05,Comirnaty,2,6080
2021-01-17,06,Comirnaty,1,1243
2021-01-17,06,Comirnaty,2,1875
2021-01-17,07,Comirnaty,1,2922
2021-01-17,07,Comirnaty,2,693
2021-01-17,07,Janssen,1,1
2021-01-17,07,Moderna,1,241
2021-01-17,08,Comirnaty,1,3828
2021-01-17,08,Comirnaty,2,2136
2021-01-17,08,Moderna,1,2
2021-01-17,09,Comirnaty,1,4205
2021-01-17,09,Comirnaty,2,2602
2021-01-17,09,Moderna,1,436
2021-01-17,10,Comirnaty,1,87
2021-01-17,10,Comirnaty,2,165
2021-01-17,11,Comirnaty,1,1407
2021-01-17,11,Comirnaty,2,1947
2021-01-17,11,Moderna,1,165
2021-01-17,12,Comirnaty,1,235
2021-01-17,12,Comirnaty,2,5
2021-01-17,14,Comirnaty,1,2721
2021-01-17,14,Comirnaty,2,137
2021-01-17,15,Comirnaty,1,96
2021-01-17,15,Comirnaty,2,504
2021-01-17,16,Comirnaty,1,204
2021-01-18,01,Comirnaty,1,3242
2021-01-18,01,Comirnaty,2,627
2021-01-18,01,Moderna,1,50
2021-01-18,02,Comirnaty,1,1769
2021-01-18,02,Comirnaty,2,316
2021-01-18,02,Moderna,1,55
2021-01-18,03,Comirnaty,1,3752
2021-01-18,03,Comirnaty,2,492
2021-01-18,03,Moderna,1,365
2021-01-18,04,Comirnaty,1,611
2021-01-18,04,Comirnaty,2,332
2021-01-18,05,Comirnaty,1,16990
2021-01-18,05,Comirnaty,2,1030
2021-01-18,05,Moderna,1,2080
2021-01-18,06,Comirnaty,1,1774
2021-01-18,06,Comirnaty,2,1274
2021-01-18,06,Moderna,2,1
2021-01-18,07,AstraZeneca,1,1
2021-01-18,07,Comirnaty,1,7742
2021-01-18,07,Comirnaty,2,694
2021-01-18,07,Moderna,1,265
2021-01-18,08,Comirnaty,1,7766
2021-01-18,08,Comirnaty,2,2003
2021-01-18,08,Moderna,1,85
2021-01-18,09,Comirnaty,1,5469
2021-01-18,09,Comirnaty,2,2960
2021-01-18,09,Moderna,1,884
2021-01-18,10,Comirnaty,1,543
2021-01-18,10,Comirnaty,2,642
2021-01-18,10,Moderna,1,60
2021-01-18,11,Comirnaty,1,2251
2021-01-18,11,Comirnaty,2,2072
2021-01-18,11,Moderna,1,165
2021-01-18,12,Comirnaty,1,2540
2021-01-18,12,Comirnaty,2,125
2021-01-18,13,Comirnaty,1,1556
2021-01-18,13,Comirnaty,2,865
2021-01-18,13,Moderna,1,158
2021-01-18,14,Comirnaty,1,3530
2021-01-18,14,Comirnaty,2,379
2021-01-18,15,Comirnaty,1,1160
2021-01-18,15,Comirnaty,2,1642
2021-01-18,15,Moderna,1,66
2021-01-18,15,Moderna,2,1
2021-01-18,16,Comirnaty,1,2348
2021-01-18,16,Comirnaty,2,160
2021-01-19,01,Comirnaty,1,3329
2021-01-19,01,Comirnaty,2,427
2021-01-19,01,Moderna,1,50
2021-01-19,02,Comirnaty,1,2433
2021-01-19,02,Comirnaty,2,428
2021-01-19,02,Moderna,1,155
2021-01-19,03,AstraZeneca,1,45
2021-01-19,03,Comirnaty,1,7021
2021-01-19,03,Comirnaty,2,828
2021-01-19,03,Moderna,1,198
2021-01-19,03,Moderna,2,4
2021-01-19,04,Comirnaty,1,461
2021-01-19,04,Comirnaty,2,327
2021-01-19,05,AstraZeneca,1,2
2021-01-19,05,Comirnaty,1,26722
2021-01-19,05,Comirnaty,2,8698
2021-01-19,05,Moderna,1,1969
2021-01-19,06,Comirnaty,1,4076
2021-01-19,06,Comirnaty,2,4963
2021-01-19,07,AstraZeneca,1,3
2021-01-19,07,Comirnaty,1,6664
2021-01-19,07,Comirnaty,2,842
2021-01-19,07,Moderna,1,275
2021-01-19,08,AstraZeneca,1,1
2021-01-19,08,Comirnaty,1,6111
2021-01-19,08,Comirnaty,2,3177
2021-01-19,08,Moderna,1,1
2021-01-19,09,Comirnaty,1,5194
2021-01-19,09,Comirnaty,2,7835
2021-01-19,09,Moderna,1,701
2021-01-19,09,Moderna,2,1
2021-01-19,10,Comirnaty,1,94
2021-01-19,10,Comirnaty,2,649
2021-01-19,10,Moderna,1,60
2021-01-19,11,Comirnaty,1,2191
2021-01-19,11,Comirnaty,2,2725
2021-01-19,11,Moderna,1,163
2021-01-19,12,Comirnaty,1,3857
2021-01-19,12,Comirnaty,2,1003
2021-01-19,13,Comirnaty,1,2068
2021-01-19,13,Comirnaty,2,911
2021-01-19,13,Moderna,1,117
2021-01-19,14,Comirnaty,1,4823
2021-01-19,14,Comirnaty,2,925
2021-01-19,14,Moderna,1,1
2021-01-19,15,Comirnaty,1,1866
2021-01-19,15,Comirnaty,2,2036
2021-01-19,15,Moderna,1,32
2021-01-19,15,Moderna,2,1
2021-01-19,16,Comirnaty,1,2897
2021-01-19,16,Comirnaty,2,265
2021-01-20,01,Comirnaty,1,2757
2021-01-20,01,Comirnaty,2,95
2021-01-20,02,Comirnaty,1,1759
2021-01-20,02,Comirnaty,2,716
2021-01-20,02,Moderna,1,132
2021-01-20,03,Comirnaty,1,8389
2021-01-20,03,Comirnaty,2,1205
2021-01-20,03,Moderna,1,326
2021-01-20,04,Comirnaty,1,417
2021-01-20,04,Comirnaty,2,525
2021-01-20,05,Comirnaty,1,24221
2021-01-20,05,Comirnaty,2,15682
