Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2023-11-06,Deutschland,00,194134346,64906295,2914,63570396,1936,52172189,12978375,2363324,437128,78.0,46.1,22.4,74.5,87.0,84.8,91.0,76.4,42.9,20.0,69.6,85.5,83.0,90.1,62.7,31.7,73.1,66.4,85.4,15.6,1.1,18.6,7.0,40.0
2023-11-06,Schleswig-Holstein,01,7634910,2357072,530,2327423,474,2060196,751878,188074,22745,80.7,60.6,30.8,94.3,87.8,85.1,92.3,79.7,57.6,29.8,88.7,87.0,84.4,91.4,70.5,48.7,80.9,74.9,91.2,25.7,1.8,30.6,11.7,63.2
2023-11-06,Hamburg,02,4744576,1607935,54,1565945,30,1245390,308120,69874,9971,86.7,52.4,29.8,80.1,97.1,96.7,98.1,84.5,47.0,24.3,75.4,95.2,94.1,97.8,67.2,29.5,79.0,73.4,93.0,16.6,1.5,19.9,8.9,47.2
2023-11-06,Niedersachsen,03,19651280,6408433,194,6230374,135,5390748,1563919,305075,31904,79.8,52.7,27.0,81.8,88.3,85.6,93.3,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.2,40.0,78.0,72.1,88.4,19.5,1.4,23.3,8.4,50.0
2023-11-06,Bremen,04,1842491,621862,5,597423,NA,457264,149793,29103,2438,91.9,48.6,23.0,78.6,103.6,105.9,99.0,88.3,43.9,19.6,72.7,99.9,100.7,98.4,67.6,29.0,79.3,73.1,91.8,22.1,0.8,26.5,12.4,54.9
2023-11-06,Nordrhein-Westfalen,05,44478391,14665579,736,14250958,427,11845914,3364698,667582,242122,81.8,51.2,28.1,81.1,91.1,89.9,93.3,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.1,36.2,77.1,71.0,88.6,18.8,1.3,22.5,8.6,48.8
2023-11-06,Hessen,06,14610088,4970326,169,4772986,50,3856352,971287,180914,20910,79.0,48.5,24.1,76.0,88.0,86.2,91.5,75.8,43.3,21.0,68.7,85.0,82.9,89.2,61.3,31.6,71.6,65.2,84.2,15.4,1.2,18.5,7.6,39.8
2023-11-06,Rheinland-Pfalz,07,9673769,3246466,54,3107347,33,2619259,684264,120551,14386,79.1,48.3,23.7,76.7,87.9,84.7,93.4,75.7,44.2,21.5,70.7,84.4,81.3,89.8,63.8,34.1,74.1,67.7,85.4,16.7,1.1,19.9,7.0,42.6
2023-11-06,Baden-Württemberg,08,24945074,8427051,377,8293742,274,6840725,1395913,229220,26486,75.8,43.9,19.6,71.4,84.9,82.6,89.6,74.6,40.6,17.3,67.0,84.0,81.5,89.0,61.5,31.0,72.0,65.7,84.5,12.5,1.0,15.0,5.6,33.7
2023-11-06,Bayern,09,29300433,9916952,466,9902420,308,7813403,1642203,283239,32848,75.3,45.9,21.2,74.9,83.9,81.7,88.1,75.1,43.1,19.5,70.7,84.1,82.1,88.2,59.3,28.0,69.3,62.4,83.2,12.5,0.8,14.9,5.3,33.9
2023-11-06,Saarland,10,2475188,823407,13,809234,12,683354,167896,22780,2147,83.8,46.8,18.8,78.9,92.7,91.8,94.1,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.6,34.5,79.8,73.7,89.3,17.1,1.0,20.0,6.9,40.7
2023-11-06,Berlin,11,8798544,2904545,203,2870903,124,2361199,622298,123519,19919,79.0,45.5,26.2,71.1,88.5,84.6,97.6,78.1,42.7,24.2,66.8,87.8,83.7,97.6,64.2,31.0,75.2,68.3,91.3,16.9,1.3,20.2,8.9,46.3
2023-11-06,Brandenburg,12,5114088,1724245,21,1728193,12,1417668,300593,35288,3059,67.9,32.9,11.0,59.2,76.3,73.2,80.8,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.9,20.5,65.3,55.3,79.9,11.8,0.8,14.0,4.9,27.5
2023-11-06,Mecklenburg-Vorpommern,13,3595725,1219281,18,1204283,NA,970589,217740,23606,1677,75.7,34.1,10.7,62.2,84.8,81.0,90.2,74.7,30.9,8.8,57.3,84.2,79.8,90.3,60.2,22.2,69.8,59.9,83.8,13.5,1.0,15.9,4.7,31.7
2023-11-06,Sachsen,14,7709247,2680953,37,2630165,21,2049582,372602,44407,4193,66.3,25.1,7.7,46.9,75.5,68.8,85.2,65.1,23.6,7.0,44.3,74.2,67.5,84.0,50.7,15.3,59.4,48.9,74.9,9.2,0.6,10.9,3.5,21.8
2023-11-06,Sachsen-Anhalt,15,4714804,1621096,22,1607255,27,1269842,261660,23646,1188,74.7,31.0,8.8,57.5,83.9,78.8,90.8,74.1,28.6,7.8,53.2,83.5,78.1,90.8,58.5,18.5,67.8,56.3,83.4,12.1,0.9,14.1,3.9,28.1
2023-11-06,Thüringen,16,4296280,1508915,10,1481570,NA,1144461,193536,15684,1009,71.6,30.6,11.5,54.3,80.4,75.2,87.7,70.3,29.3,10.8,52.3,79.1,72.9,87.7,54.3,19.6,62.9,52.2,78.0,9.2,0.5,10.8,3.6,20.9
2023-11-06,Bundesressorts,17,549458,202177,5,190175,NA,146243,9975,762,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
