Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-08-25,Deutschland,00,184578855,64759781,63428082,51542364,7142737,77.9,46.4,22.6,74.4,86.8,83.9,92.1,76.3,43.1,20.1,69.4,85.3,82.2,91.2,62.0,30.9,72.2,65.0,85.8,8.6,0.6,10.3,2.8,24.3
2022-08-25,Schleswig-Holstein,01,7120490,2354466,2323915,2037313,477293,80.9,60.8,31.1,93.7,88.0,84.7,93.9,79.8,57.9,30.3,88.0,87.2,83.9,92.9,70.0,47.1,80.3,73.6,92.1,16.4,0.7,19.5,4.7,45.6
2022-08-25,Hamburg,02,4505857,1604742,1561659,1219866,182256,86.6,52.9,30.0,80.6,96.9,96.2,98.7,84.3,47.4,24.5,75.8,94.9,93.5,98.3,65.9,28.9,77.4,71.6,91.9,9.8,0.8,11.8,3.7,32.0
2022-08-25,Niedersachsen,03,18617330,6397465,6221178,5337738,940173,79.9,53.0,27.4,81.2,88.4,84.9,94.7,77.7,48.9,24.5,75.6,86.3,82.8,92.7,66.7,38.9,77.4,70.8,89.3,11.7,0.8,14.1,3.6,33.2
2022-08-25,Bremen,04,1743872,620289,595990,451117,91869,91.2,49.1,23.2,78.9,102.5,104.2,98.9,87.6,44.4,19.9,72.9,98.8,99.1,98.3,66.3,28.2,77.6,70.9,91.2,13.5,0.6,16.1,4.9,38.9
2022-08-25,Nordrhein-Westfalen,05,42158973,14644005,14227982,11714338,2131292,81.7,51.4,28.3,80.6,90.8,89.0,94.4,79.4,48.4,24.7,75.2,88.5,86.0,93.2,65.3,35.1,76.2,69.6,89.0,11.9,0.7,14.2,4.1,33.8
2022-08-25,Hessen,06,13835886,4935495,4741893,3803546,517735,78.4,48.6,24.2,75.8,87.3,84.9,92.0,75.4,43.4,21.1,68.5,84.4,81.6,89.8,60.4,30.7,70.6,63.7,84.5,8.2,0.5,9.9,3.0,23.7
2022-08-25,Rheinland-Pfalz,07,9186564,3238646,3100363,2591780,374302,79.0,48.6,24.0,76.3,87.7,83.8,94.8,75.6,44.6,21.8,70.2,84.3,80.4,91.3,63.2,33.2,73.4,66.3,86.4,9.1,0.6,10.9,2.8,25.6
2022-08-25,Baden-Württemberg,08,23810272,8403380,8270734,6755532,648813,75.7,44.1,19.7,71.0,84.8,81.8,90.8,74.5,40.8,17.4,66.6,83.8,80.6,90.3,60.8,30.3,71.2,64.4,85.0,5.8,0.4,7.0,1.8,17.7
2022-08-25,Bayern,09,28006036,9899004,9885015,7730483,782275,75.3,46.2,21.5,74.4,83.8,81.1,89.4,75.2,43.4,19.7,70.2,84.1,81.4,89.6,58.8,27.2,68.7,61.3,83.9,6.0,0.4,7.1,1.8,17.9
2022-08-25,Saarland,10,2369403,822395,808379,678070,94189,83.6,47.2,19.0,78.7,92.3,90.4,95.2,82.2,44.0,17.2,73.7,91.0,88.5,95.0,68.9,33.9,78.9,72.0,90.0,9.6,0.6,11.2,3.0,24.4
2022-08-25,Berlin,11,8263342,2895170,2863536,2312180,296407,79.0,46.2,26.3,72.7,88.5,84.3,98.1,78.2,43.3,24.4,68.2,87.8,83.4,98.2,63.1,30.8,73.9,66.7,90.7,8.1,0.5,9.7,2.7,26.0
2022-08-25,Brandenburg,12,4895229,1721568,1725659,1400893,142075,68.0,33.5,11.1,60.2,76.3,72.4,82.1,68.2,30.2,9.4,55.2,76.9,71.9,84.4,55.3,20.1,64.6,53.9,80.7,5.6,0.4,6.7,1.9,13.8
2022-08-25,Mecklenburg-Vorpommern,13,3464955,1217741,1202558,960279,125828,75.6,34.4,10.7,63.3,84.7,79.8,91.8,74.7,31.1,8.7,58.2,84.0,78.6,92.0,59.6,21.8,69.1,58.3,84.8,7.8,0.7,9.2,1.9,19.8
2022-08-25,Sachsen,14,7384820,2677662,2625630,2021771,132425,66.0,25.4,7.7,47.6,75.0,68.0,85.5,64.7,23.8,6.9,44.8,73.7,66.6,84.3,49.8,14.9,58.4,47.5,74.5,3.3,0.3,3.9,0.8,8.4
2022-08-25,Sachsen-Anhalt,15,4523379,1618470,1604539,1251696,118560,74.2,31.4,8.8,58.3,83.2,77.4,91.2,73.6,28.8,7.7,53.8,82.8,76.6,91.3,57.4,18.0,66.4,54.4,83.0,5.4,0.5,6.4,1.4,13.3
2022-08-25,Thüringen,16,4156321,1507297,1479422,1132673,85824,71.1,30.9,11.5,54.8,79.8,73.9,88.3,69.8,29.6,10.8,52.7,78.5,71.6,88.3,53.4,19.3,61.9,50.7,78.0,4.0,0.3,4.8,1.4,9.5
2022-08-25,Bundesressorts,17,536126,201986,189630,143089,1421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
