Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-04-11,Deutschland,00,172420421,63715897,63243601,49071280,76.6,42.0,21.9,65.5,85.9,79.5,88.9,76.1,39.3,19.0,63.0,85.6,84.0,88.8,59.0,30.2,68.6,62.9,79.2
2022-04-11,Schleswig-Holstein,01,6664751,2343787,2352324,2102421,80.5,54.5,30.1,81.7,90.2,84.9,91.4,80.8,51.7,28.6,77.5,90.9,89.8,92.9,72.2,43.1,78.4,71.8,89.9
2022-04-11,Hamburg,02,4093104,1541177,1540504,1119894,83.2,45.1,27.5,67.3,93.8,89.7,91.2,83.2,41.9,23.0,65.7,94.2,95.4,91.5,60.5,27.8,71.0,67.5,79.8
2022-04-11,Niedersachsen,03,17168857,6284380,6222151,5095158,78.5,47.4,26.6,70.8,87.5,79.0,91.5,77.7,44.3,23.2,67.9,87.0,84.9,90.8,63.7,38.6,73.8,69.1,82.5
2022-04-11,Bremen,04,1616494,614845,607259,442636,90.4,43.7,22.3,69.0,102.2,100.7,97.2,89.3,41.0,19.1,66.8,101.3,103.6,96.5,65.1,26.7,76.2,70.7,87.5
2022-04-11,Nordrhein-Westfalen,05,38843741,14430558,14164651,11058745,80.5,47.8,27.4,71.0,89.9,83.2,92.1,79.0,44.3,23.4,68.3,88.6,87.2,91.4,61.7,33.9,71.9,66.4,82.5
2022-04-11,Hessen,06,12863315,4835202,4700777,3579290,76.8,42.9,23.2,65.7,86.2,80.6,88.9,74.7,39.0,19.7,61.3,84.2,82.8,87.0,56.9,30.4,66.4,61.6,75.9
2022-04-11,Rheinland-Pfalz,07,8521537,3181653,3083928,2423305,77.6,43.7,23.3,67.4,86.7,79.1,91.3,75.2,40.8,20.8,64.0,84.3,81.8,88.8,59.1,32.9,68.6,63.3,78.2
2022-04-11,Baden-Württemberg,08,22338956,8219324,8245167,6356155,74.0,39.2,19.1,62.0,83.4,77.3,87.7,74.3,36.8,16.5,59.9,84.1,82.5,87.4,57.2,30.2,66.9,62.2,76.5
2022-04-11,Bayern,09,26471410,9732153,9834378,7409803,74.1,41.9,21.0,66.4,82.9,77.3,86.7,74.8,40.0,18.7,64.9,84.1,82.8,86.8,56.4,26.7,65.9,60.0,77.7
2022-04-11,Saarland,10,2224048,811842,810141,651596,82.5,42.5,18.4,69.7,91.6,84.7,92.4,82.3,39.9,16.2,66.7,91.7,91.0,92.8,66.2,34.6,75.7,70.5,84.2
2022-04-11,Berlin,11,7742929,2847815,2827164,2198333,77.7,42.5,25.4,65.0,87.4,80.8,91.6,77.2,40.2,22.8,63.1,87.0,84.9,92.0,60.0,30.1,70.2,64.3,83.9
2022-04-11,Brandenburg,12,4711965,1758049,1748974,1317814,69.5,29.2,10.6,52.0,78.2,68.5,82.2,69.1,27.1,8.6,49.8,78.4,74.4,84.4,52.1,19.3,60.7,53.1,72.2
2022-04-11,Mecklenburg-Vorpommern,13,3253858,1198462,1200234,921098,74.4,31.0,10.4,56.2,83.7,76.3,87.5,74.5,28.2,7.9,53.0,84.2,81.1,88.8,57.2,21.1,66.3,57.2,79.4
2022-04-11,Sachsen,14,7135287,2654445,2620915,1961447,65.4,23.6,7.5,44.0,74.5,66.6,81.1,64.6,22.4,6.4,42.7,73.8,67.7,82.8,48.3,15.2,56.6,47.1,70.7
2022-04-11,Sachsen-Anhalt,15,4250611,1570533,1598399,1189660,72.0,27.7,8.4,51.1,81.0,72.2,84.7,73.3,25.8,7.0,48.7,82.8,78.7,88.5,54.6,17.5,63.1,52.6,77.6
2022-04-11,Thüringen,16,3988129,1489615,1491606,1101441,70.3,29.0,11.2,51.0,79.1,71.0,84.4,70.4,28.2,10.4,50.3,79.3,74.5,86.3,51.9,18.9,60.2,50.3,74.5
2022-04-11,Bundesressorts,17,531429,202057,195029,142484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
