Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-03-25,Deutschland,00,171794481,63650800,63111368,48641844,76.5,41.8,21.6,65.3,85.9,79.4,88.8,75.9,38.9,18.5,62.7,85.5,83.8,88.7,58.5,29.4,68.0,62.3,78.7
2022-03-25,Schleswig-Holstein,01,6642454,2341997,2348034,2086203,80.5,54.2,29.8,81.5,90.2,84.9,91.4,80.7,51.2,27.9,77.2,90.8,89.7,92.9,71.7,42.0,77.8,71.2,89.4
2022-03-25,Hamburg,02,4072608,1539159,1536560,1105311,83.1,44.9,27.2,67.1,93.7,89.6,91.2,82.9,41.4,22.3,65.4,94.1,95.1,91.4,59.7,27.0,70.1,66.5,79.1
2022-03-25,Niedersachsen,03,17108189,6278442,6208087,5054437,78.4,47.2,26.3,70.6,87.4,78.9,91.5,77.6,43.8,22.5,67.7,86.8,84.7,90.7,63.2,37.7,73.3,68.5,82.1
2022-03-25,Bremen,04,1610203,614153,605953,438338,90.3,43.5,22.1,68.7,102.1,100.6,97.2,89.1,40.6,18.6,66.5,101.1,103.4,96.4,64.4,26.0,75.5,70.0,86.8
2022-03-25,Nordrhein-Westfalen,05,38697449,14413863,14135269,10958144,80.4,47.5,27.1,70.8,89.8,83.1,92.1,78.9,43.9,22.7,68.0,88.5,87.1,91.3,61.1,33.0,71.3,65.7,82.0
2022-03-25,Hessen,06,12807568,4829175,4690099,3540218,76.7,42.6,22.9,65.5,86.1,80.5,88.9,74.5,38.5,19.1,61.0,84.1,82.6,86.9,56.3,29.5,65.7,60.9,75.2
2022-03-25,Rheinland-Pfalz,07,8493747,3178661,3078136,2404284,77.6,43.5,23.0,67.3,86.7,79.0,91.3,75.1,40.4,20.3,63.7,84.2,81.7,88.7,58.7,32.2,68.1,62.7,77.8
2022-03-25,Baden-Württemberg,08,22270548,8210354,8227707,6314052,73.9,39.0,18.9,61.9,83.3,77.2,87.6,74.1,36.3,15.9,59.7,84.0,82.3,87.3,56.9,29.6,66.5,61.8,76.1
2022-03-25,Bayern,09,26387152,9724068,9816537,7351429,74.0,41.8,20.9,66.2,82.9,77.2,86.7,74.7,39.6,18.3,64.6,84.0,82.7,86.7,55.9,26.0,65.4,59.5,77.3
2022-03-25,Saarland,10,2217710,811292,808937,647008,82.4,42.3,18.3,69.6,91.5,84.7,92.4,82.2,39.5,15.8,66.4,91.6,90.9,92.7,65.8,33.9,75.2,69.9,83.8
2022-03-25,Berlin,11,7709394,2844671,2820385,2174686,77.6,42.2,25.1,64.8,87.3,80.7,91.5,77.0,39.8,22.3,62.8,86.9,84.7,91.9,59.4,29.3,69.5,63.5,83.4
2022-03-25,Brandenburg,12,4695124,1756640,1745724,1305622,69.4,29.0,10.5,51.8,78.2,68.4,82.2,69.0,26.8,8.3,49.5,78.3,74.3,84.4,51.6,18.8,60.2,52.5,71.7
2022-03-25,Mecklenburg-Vorpommern,13,3239992,1197278,1197418,911221,74.3,30.8,10.1,56.0,83.7,76.2,87.4,74.3,27.8,7.5,52.6,84.1,80.9,88.7,56.6,20.4,65.6,56.5,78.8
2022-03-25,Sachsen,14,7104217,2651744,2614787,1939179,65.4,23.5,7.4,43.8,74.4,66.5,81.0,64.5,22.1,6.1,42.3,73.6,67.6,82.7,47.8,14.7,56.0,46.6,69.9
2022-03-25,Sachsen-Anhalt,15,4233369,1569071,1594612,1177654,72.0,27.5,8.3,51.0,81.0,72.1,84.7,73.1,25.5,6.8,48.3,82.6,78.5,88.4,54.0,16.9,62.4,52.0,77.0
2022-03-25,Thüringen,16,3974022,1488233,1488180,1092124,70.2,28.8,11.1,50.9,79.1,70.9,84.3,70.2,27.9,10.1,50.1,79.2,74.3,86.2,51.5,18.5,59.7,49.8,73.9
2022-03-25,Bundesressorts,17,530735,201999,194943,141934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
