Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-03-09,Deutschland,00,170769631,63546532,62907089,47923824,76.4,41.4,21.2,65.1,85.7,79.3,88.8,75.7,38.1,17.5,62.2,85.3,83.6,88.6,57.6,28.3,67.1,61.3,77.9
2022-03-09,Schleswig-Holstein,01,6561839,2338681,2340348,2016579,80.3,53.8,29.2,81.3,90.1,84.8,91.4,80.4,50.0,26.3,76.5,90.7,89.5,92.8,69.3,40.3,76.7,70.0,88.5
2022-03-09,Hamburg,02,4046354,1535697,1530979,1088057,82.9,44.6,27.0,66.7,93.6,89.4,91.0,82.6,40.7,21.5,64.9,93.8,94.8,91.2,58.7,26.0,69.1,65.4,78.3
2022-03-09,Niedersachsen,03,17006816,6268840,6187487,4983231,78.3,46.8,25.8,70.4,87.3,78.8,91.4,77.3,42.8,21.0,67.2,86.7,84.5,90.7,62.3,36.2,72.3,67.4,81.3
2022-03-09,Bremen,04,1601276,612763,603808,432893,90.1,43.1,21.7,68.2,102.0,100.3,97.1,88.8,39.9,17.8,65.9,100.8,103.1,96.3,63.6,24.9,74.6,69.0,86.0
2022-03-09,Nordrhein-Westfalen,05,38468690,14389781,14091369,10796843,80.3,47.1,26.6,70.6,89.7,83.0,92.0,78.6,43.0,21.6,67.5,88.3,86.8,91.2,60.2,31.6,70.3,64.6,81.2
2022-03-09,Hessen,06,12725066,4820822,4673952,3482040,76.6,42.2,22.4,65.2,86.0,80.4,88.8,74.3,37.6,17.9,60.5,83.9,82.4,86.8,55.3,28.1,64.7,59.9,74.3
2022-03-09,Rheinland-Pfalz,07,8443286,3173504,3065746,2371297,77.4,43.1,22.5,67.0,86.6,78.9,91.2,74.8,39.5,19.0,63.2,84.0,81.4,88.6,57.9,30.9,67.2,61.7,77.1
2022-03-09,Baden-Württemberg,08,22168381,8197919,8203978,6247684,73.8,38.7,18.6,61.7,83.2,77.1,87.6,73.9,35.7,15.1,59.2,83.8,82.1,87.2,56.3,28.8,65.8,61.0,75.5
2022-03-09,Bayern,09,26249585,9708549,9787064,7258746,73.9,41.5,20.6,66.0,82.8,77.1,86.6,74.5,39.0,17.4,64.2,83.8,82.4,86.6,55.2,25.1,64.6,58.6,76.7
2022-03-09,Saarland,10,2205673,810372,806379,638445,82.4,42.1,18.0,69.4,91.5,84.6,92.4,81.9,38.9,15.0,65.9,91.4,90.6,92.7,64.9,32.7,74.3,68.8,83.2
2022-03-09,Berlin,11,7666270,2838914,2811217,2146322,77.5,41.9,24.7,64.5,87.2,80.5,91.5,76.7,39.1,21.5,62.2,86.7,84.5,91.8,58.6,28.4,68.6,62.6,82.7
2022-03-09,Brandenburg,12,4667133,1753936,1740430,1285605,69.3,28.8,10.3,51.6,78.1,68.3,82.2,68.8,26.2,7.7,49.0,78.1,74.1,84.3,50.8,17.8,59.3,51.6,71.0
2022-03-09,Mecklenburg-Vorpommern,13,3219453,1195415,1193036,896891,74.2,30.5,9.9,55.7,83.6,76.0,87.4,74.1,27.1,6.9,51.9,83.9,80.6,88.6,55.7,19.1,64.6,55.4,78.0
2022-03-09,Sachsen,14,7058022,2647443,2605823,1906223,65.3,23.3,7.2,43.5,74.3,66.4,81.0,64.2,21.7,5.7,41.8,73.4,67.3,82.6,47.0,14.0,55.0,45.7,68.9
2022-03-09,Sachsen-Anhalt,15,4203671,1566483,1588100,1157051,71.8,27.3,8.1,50.7,80.9,72.0,84.6,72.8,24.8,6.1,47.5,82.4,78.1,88.3,53.1,15.8,61.4,50.8,76.1
2022-03-09,Thüringen,16,3949211,1485628,1482660,1075369,70.1,28.6,10.8,50.6,78.9,70.7,84.3,69.9,27.4,9.6,49.4,78.9,74.0,86.1,50.7,17.5,58.8,48.9,73.1
2022-03-09,Bundesressorts,17,528905,201785,194713,140548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
