Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2023-01-29,Deutschland,00,191943885,64869215,2500,63555126,1498,52116253,12510614,1076499,109865,77.9,46.1,22.4,74.5,86.9,84.7,90.9,76.4,42.8,20.0,69.6,85.5,83.0,90.1,62.6,31.6,73.0,66.3,85.3,15.0,1.0,18.0,6.7,38.7
2023-01-29,Schleswig-Holstein,01,7497726,2356682,522,2327094,464,2057555,726436,101298,1148,80.7,60.6,30.7,94.2,87.8,85.1,92.3,79.6,57.6,29.8,88.6,87.0,84.4,91.4,70.4,48.6,80.8,74.8,91.1,24.9,1.7,29.6,11.1,61.5
2023-01-29,Hamburg,02,4687190,1607015,45,1565701,21,1243906,296161,35332,1735,86.7,52.4,29.7,80.1,97.1,96.7,98.0,84.5,47.0,24.2,75.4,95.1,94.1,97.8,67.1,29.5,78.9,73.3,92.8,16.0,1.3,19.1,8.4,45.7
2023-01-29,Niedersachsen,03,19402147,6405093,152,6229637,102,5386370,1513530,143177,3533,79.8,52.7,27.0,81.8,88.3,85.6,93.2,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.1,40.0,77.9,72.1,88.3,18.9,1.3,22.6,8.1,48.5
2023-01-29,Bremen,04,1822806,621519,5,597312,NA,456864,145931,16428,144,91.9,48.6,23.0,78.6,103.6,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.5,29.0,79.3,73.0,91.7,21.6,0.8,25.9,12.0,53.7
2023-01-29,Nordrhein-Westfalen,05,43813070,14659523,613,14248594,347,11832570,3252467,298494,79984,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.0,36.2,77.0,71.0,88.5,18.1,1.2,21.8,8.2,47.4
2023-01-29,Hessen,06,14473883,4967753,138,4772206,41,3852749,939208,101365,3316,78.9,48.4,24.1,76.0,88.0,86.2,91.4,75.8,43.2,21.0,68.6,85.0,82.9,89.2,61.2,31.5,71.6,65.2,84.1,14.9,1.1,17.9,7.2,38.7
2023-01-29,Rheinland-Pfalz,07,9552329,3242354,44,3104515,21,2615530,657511,49007,1924,79.0,48.2,23.6,76.7,87.8,84.7,93.2,75.6,44.2,21.5,70.6,84.3,81.2,89.8,63.7,34.0,74.0,67.6,85.3,16.0,1.1,19.1,6.6,41.1
2023-01-29,Baden-Württemberg,08,24722436,8421208,336,8290684,165,6831096,1338622,102759,6169,75.7,43.9,19.6,71.4,84.9,82.6,89.4,74.5,40.6,17.3,67.0,84.0,81.4,88.9,61.4,31.0,71.9,65.7,84.3,12.0,0.9,14.4,5.4,32.4
2023-01-29,Bayern,09,29003901,9910219,397,9899822,203,7805841,1567951,106021,4731,75.2,45.9,21.2,74.9,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,28.0,69.3,62.3,83.1,11.9,0.8,14.2,5.0,32.5
2023-01-29,Saarland,10,2453504,822971,13,809182,12,683058,163065,8432,426,83.8,46.8,18.8,78.8,92.7,91.8,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.5,34.5,79.8,73.7,89.3,16.6,1.0,19.5,6.6,39.6
2023-01-29,Berlin,11,8674591,2901475,138,2869816,82,2356985,593034,51633,5544,78.9,45.5,26.2,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.8,87.8,83.6,97.5,64.1,30.9,75.1,68.2,91.1,16.1,1.2,19.3,8.4,44.5
2023-01-29,Brandenburg,12,5076994,1723114,21,1727953,10,1417083,291036,12365,408,67.9,32.9,11.0,59.2,76.3,73.2,80.7,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.8,20.5,65.2,55.2,79.9,11.5,0.7,13.6,4.7,26.7
2023-01-29,Mecklenburg-Vorpommern,13,3575564,1218753,16,1204201,NA,970129,212876,10813,243,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.3,84.2,79.8,90.3,60.2,22.1,69.8,59.9,83.8,13.2,1.0,15.5,4.6,31.1
2023-01-29,Sachsen,14,7669888,2680449,29,2629866,11,2048260,360503,23183,288,66.3,25.1,7.7,46.9,75.5,68.8,85.2,65.0,23.6,7.0,44.3,74.2,67.5,84.0,50.7,15.3,59.4,48.8,74.9,8.9,0.6,10.6,3.3,21.2
2023-01-29,Sachsen-Anhalt,15,4687103,1620278,17,1606946,11,1268286,253542,7847,87,74.7,31.0,8.8,57.4,83.9,78.8,90.7,74.1,28.6,7.8,53.2,83.5,78.1,90.8,58.5,18.5,67.7,56.3,83.3,11.7,0.8,13.7,3.8,27.3
2023-01-29,Thüringen,16,4281688,1508672,9,1481461,NA,1143956,188846,7588,60,71.5,30.6,11.5,54.3,80.4,75.2,87.7,70.2,29.3,10.8,52.3,79.1,72.9,87.7,54.2,19.6,62.9,52.1,78.0,9.0,0.5,10.5,3.5,20.4
2023-01-29,Bundesressorts,17,549065,202137,5,190136,NA,146015,9895,757,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
