Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-10-27,Deutschland,00,187709751,64801021,63486685,51875018,9841136,77.9,46.0,22.3,74.4,86.8,84.7,90.8,76.3,42.8,19.9,69.4,85.4,82.9,90.0,62.3,31.3,72.7,66.0,85.0,11.8,0.8,14.1,4.6,31.7
2022-10-27,Schleswig-Holstein,01,7249070,2355840,2325768,2048290,591669,80.6,60.6,30.8,94.2,87.7,85.1,92.3,79.6,57.6,29.9,88.5,86.9,84.4,91.4,70.1,48.0,80.4,74.4,90.8,20.2,1.1,24.1,7.3,53.1
2022-10-27,Hamburg,02,4573437,1606043,1564136,1234095,231829,86.6,52.3,29.5,80.1,97.0,96.6,98.0,84.4,46.8,24.1,75.3,95.1,94.0,97.7,66.6,29.1,78.3,72.8,92.0,12.5,1.0,15.0,5.6,38.4
2022-10-27,Niedersachsen,03,18939827,6401787,6226617,5366951,1223696,79.8,52.6,26.9,81.8,88.3,85.5,93.1,77.6,48.5,24.1,76.2,86.2,83.5,91.1,66.9,39.6,77.6,71.8,88.1,15.2,1.0,18.3,5.6,40.9
2022-10-27,Bremen,04,1780237,620907,596831,454861,123031,91.8,48.4,22.8,78.3,103.5,105.8,98.9,88.2,43.8,19.5,72.4,99.9,100.6,98.3,67.2,28.7,78.9,72.6,91.5,18.2,0.7,21.8,8.9,47.7
2022-10-27,Nordrhein-Westfalen,05,42797302,14651711,14239838,11779421,2684976,81.7,51.1,27.9,81.1,91.0,89.8,93.2,79.4,48.1,24.4,75.7,88.7,86.9,92.0,65.7,35.8,76.7,70.6,88.2,15.0,0.9,18.0,5.9,40.8
2022-10-27,Hessen,06,14060898,4933507,4740752,3824857,724565,78.4,48.1,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.8,68.3,84.4,82.3,88.5,60.8,31.0,71.1,64.7,83.6,11.5,0.8,13.8,4.9,31.1
2022-10-27,Rheinland-Pfalz,07,9348240,3240583,3102781,2606197,517206,78.9,48.1,23.5,76.6,87.7,84.6,93.2,75.6,44.1,21.4,70.5,84.3,81.2,89.7,63.5,33.7,73.8,67.4,85.1,12.6,0.8,15.0,4.5,33.6
2022-10-27,Baden-Württemberg,08,24239171,8413535,8283163,6799682,1010978,75.6,43.9,19.5,71.4,84.8,82.5,89.3,74.5,40.6,17.2,67.0,83.9,81.4,88.8,61.1,30.8,71.6,65.4,84.0,9.1,0.7,10.9,3.6,25.4
2022-10-27,Bayern,09,28514902,9905639,9894642,7779683,1225679,75.2,45.8,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.6,84.1,82.0,88.2,59.0,27.7,69.1,62.1,82.9,9.3,0.6,11.1,3.5,26.2
2022-10-27,Saarland,10,2414987,822683,808906,681472,135556,83.7,46.8,18.8,78.8,92.6,91.7,94.0,82.3,43.7,17.0,73.9,91.4,89.9,93.7,69.4,34.3,79.6,73.5,89.1,13.8,0.8,16.2,5.2,33.4
2022-10-27,Berlin,11,8442863,2898749,2867247,2338703,442115,78.8,45.4,26.0,71.0,88.4,84.4,97.3,78.0,42.5,24.0,66.6,87.8,83.5,97.5,63.6,30.5,74.6,67.6,90.6,12.0,0.9,14.4,5.3,35.4
2022-10-27,Brandenburg,12,4981544,1722612,1727251,1411118,215529,67.9,32.9,11.0,59.1,76.2,73.2,80.7,68.1,29.7,9.3,54.2,76.9,72.8,83.0,55.6,20.3,65.0,55.0,79.6,8.5,0.5,10.1,3.2,20.2
2022-10-27,Mecklenburg-Vorpommern,13,3516631,1218381,1203693,966600,169408,75.6,34.0,10.7,62.2,84.8,81.0,90.1,74.7,30.8,8.7,57.2,84.1,79.8,90.3,60.0,21.9,69.6,59.7,83.5,10.5,0.8,12.4,3.2,25.4
2022-10-27,Sachsen,14,7499003,2679340,2628385,2037749,226197,66.3,25.1,7.7,46.8,75.4,68.8,85.1,65.0,23.5,6.9,44.2,74.2,67.4,84.0,50.4,15.0,59.1,48.6,74.6,5.6,0.4,6.6,1.8,13.7
2022-10-27,Sachsen-Anhalt,15,4600914,1619442,1606152,1261856,183350,74.7,31.0,8.7,57.4,83.8,78.8,90.6,74.0,28.5,7.7,53.1,83.4,78.1,90.7,58.2,18.2,67.4,55.9,83.0,8.5,0.7,9.9,2.5,20.1
2022-10-27,Thüringen,16,4211950,1508178,1480752,1139544,132371,71.5,30.6,11.4,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.2,79.0,72.8,87.7,54.0,19.5,62.7,51.9,77.7,6.3,0.4,7.4,2.4,14.4
2022-10-27,Bundesressorts,17,538775,202084,189771,143939,2981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
