Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2021-12-05,Deutschland,00,127656766,59855421,57383300,13914334,72.0,54.4,82.7,75.5,87.6,69.0,47.3,79.7,76.1,86.3,16.7,1.7,19.9,13.1,32.9
2021-12-05,Schleswig-Holstein,01,4752184,2209523,2142372,532846,75.9,67.5,87.9,81.9,90.5,73.6,60.9,85.5,82.7,90.7,18.3,0.7,21.8,12.8,37.8
2021-12-05,Hamburg,02,2983792,1432245,1388991,265158,77.3,55.4,89.6,84.9,89.0,75.0,50.3,87.2,87.0,87.6,14.3,1.9,17.1,11.8,30.4
2021-12-05,Niedersachsen,03,12451877,5926064,5663041,1286291,74.0,61.2,84.8,75.5,90.5,70.8,53.8,81.3,77.3,88.7,16.1,2.0,19.2,12.7,31.1
2021-12-05,Bremen,04,1187085,569790,548285,115099,83.8,56.8,96.7,93.6,95.1,80.6,52.0,93.2,93.1,93.5,16.9,0.6,20.2,11.7,37.5
2021-12-05,Nordrhein-Westfalen,05,29077204,13609089,12959538,3297801,75.9,61.0,87.2,79.8,91.0,72.3,54.3,83.3,80.2,89.2,18.4,1.8,22.0,14.7,36.0
2021-12-05,Hessen,06,9444350,4515769,4277959,894009,71.8,54.1,82.7,76.1,87.6,68.0,46.7,78.6,75.5,84.9,14.2,1.7,17.0,11.1,28.7
2021-12-05,Rheinland-Pfalz,07,6298030,2994786,2808900,656369,73.1,56.4,83.7,75.2,90.1,68.5,47.8,78.9,74.5,86.7,16.0,2.0,19.0,12.0,31.7
2021-12-05,Baden-Württemberg,08,16479789,7703833,7456091,1780866,69.4,50.4,80.1,73.2,86.2,67.2,43.4,78.0,74.6,84.8,16.0,1.8,19.2,12.9,32.0
2021-12-05,Bayern,09,19843022,9144318,8848642,2341057,69.6,54.7,79.9,73.5,85.4,67.3,45.7,77.8,74.6,84.2,17.8,1.8,21.2,14.4,35.2
2021-12-05,Saarland,10,1654603,769650,741219,191339,78.2,58.1,88.5,80.6,91.3,75.3,50.4,85.5,82.4,90.6,19.4,2.4,22.7,14.1,36.5
2021-12-05,Berlin,11,5808701,2661630,2554859,714268,72.6,53.7,83.9,76.8,90.2,69.7,47.4,80.9,77.3,89.1,19.5,2.0,23.3,14.0,44.9
2021-12-05,Brandenburg,12,3485634,1652070,1581987,360291,65.3,40.7,74.8,63.8,80.9,62.5,34.6,72.2,65.8,81.8,14.2,1.3,16.8,10.6,26.2
2021-12-05,Mecklenburg-Vorpommern,13,2398813,1130743,1084660,247834,70.2,42.7,80.3,71.5,86.3,67.3,34.2,77.5,71.6,86.1,15.4,1.5,18.1,11.0,28.4
2021-12-05,Sachsen,14,5289815,2479583,2372622,536646,61.1,33.9,70.5,61.4,79.2,58.5,29.5,67.8,59.8,79.7,13.2,1.5,15.6,9.3,25.0
2021-12-05,Sachsen-Anhalt,15,3122413,1474728,1426658,326497,67.6,38.4,77.2,66.7,83.3,65.4,31.4,75.0,67.7,85.2,15.0,1.7,17.5,10.5,27.3
2021-12-05,Thüringen,16,2978981,1385584,1339747,343117,65.4,38.9,74.8,65.3,82.3,63.2,34.1,72.6,65.3,83.0,16.2,0.9,19.0,11.2,30.3
2021-12-05,Bundesressorts,17,400473,196016,187729,24846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
