Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-12-15,Deutschland,00,191218155,64829155,2142,63516106,1433,52055619,12095812,920028,95384,77.9,46.1,22.4,74.5,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.5,83.0,90.0,62.5,31.5,72.9,66.2,85.2,14.5,1.0,17.4,6.3,37.7
2022-12-15,Schleswig-Holstein,01,7458167,2356459,505,2326772,464,2055799,704441,86199,992,80.6,60.5,30.7,94.2,87.8,85.1,92.3,79.6,57.5,29.7,88.6,87.0,84.4,91.4,70.4,48.5,80.7,74.7,91.0,24.1,1.5,28.7,10.4,60.3
2022-12-15,Hamburg,02,4665222,1606808,37,1565359,21,1242136,283778,28527,1280,86.7,52.4,29.7,80.1,97.1,96.7,98.0,84.4,46.9,24.2,75.4,95.1,94.1,97.8,67.0,29.4,78.8,73.2,92.7,15.3,1.3,18.3,7.8,44.4
2022-12-15,Niedersachsen,03,19330152,6404339,120,6229148,100,5382216,1468647,122262,2759,79.8,52.7,26.9,81.8,88.3,85.6,93.2,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.1,39.9,77.9,72.0,88.3,18.3,1.2,21.9,7.6,47.5
2022-12-15,Bremen,04,1814677,621413,5,597201,NA,456389,141324,13622,120,91.9,48.6,22.9,78.5,103.5,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.5,28.9,79.2,72.9,91.7,20.9,0.8,25.0,11.2,52.7
2022-12-15,Nordrhein-Westfalen,05,43644485,14657978,518,14246548,337,11821639,3155547,251791,69599,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.7,88.7,86.9,92.0,66.0,36.1,77.0,70.9,88.4,17.6,1.1,21.1,7.7,46.4
2022-12-15,Hessen,06,14347365,4936350,97,4742682,40,3837047,903823,87230,2968,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.9,68.4,84.5,82.4,88.5,61.0,31.2,71.3,64.9,83.8,14.4,1.1,17.2,6.8,37.6
2022-12-15,Rheinland-Pfalz,07,9521696,3242062,36,3104176,18,2613818,636682,41920,1564,78.9,48.2,23.6,76.7,87.8,84.7,93.2,75.6,44.2,21.4,70.6,84.3,81.2,89.8,63.7,33.9,74.0,67.6,85.3,15.5,1.0,18.5,6.2,40.1
2022-12-15,Baden-Württemberg,08,24645254,8418066,280,8287534,140,6823043,1289504,89720,5548,75.7,43.9,19.5,71.4,84.9,82.5,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.9,61.3,31.0,71.8,65.6,84.2,11.6,0.9,13.9,5.0,31.5
2022-12-15,Bayern,09,28938370,9909183,365,9898704,190,7801295,1521712,94075,4119,75.2,45.9,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,28.0,69.2,62.3,83.0,11.5,0.7,13.8,4.8,31.7
2022-12-15,Saarland,10,2448933,822938,13,809140,12,682818,159810,7465,392,83.8,46.8,18.8,78.8,92.7,91.8,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.5,34.5,79.7,73.6,89.3,16.3,0.9,19.1,6.4,39.0
2022-12-15,Berlin,11,8629530,2900799,87,2869157,76,2351413,563918,43172,5000,78.9,45.5,26.1,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.7,87.8,83.6,97.5,63.9,30.8,74.9,68.0,91.0,15.3,1.1,18.3,7.6,43.1
2022-12-15,Brandenburg,12,5063579,1723008,16,1727810,8,1416011,280875,10490,351,67.9,32.9,11.0,59.2,76.2,73.2,80.7,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.8,20.5,65.2,55.2,79.9,11.1,0.7,13.1,4.4,25.9
2022-12-15,Mecklenburg-Vorpommern,13,3567156,1218690,16,1204087,NA,969249,207036,9303,242,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.3,84.2,79.8,90.3,60.2,22.1,69.7,59.9,83.7,12.9,0.9,15.1,4.3,30.4
2022-12-15,Sachsen,14,7645625,2680191,22,2629564,10,2046319,342082,19915,217,66.3,25.1,7.7,46.9,75.5,68.8,85.2,65.0,23.6,7.0,44.3,74.2,67.5,84.0,50.6,15.2,59.4,48.8,74.8,8.5,0.6,10.0,3.0,20.3
2022-12-15,Sachsen-Anhalt,15,4675962,1620176,12,1606800,9,1267222,244725,6862,63,74.7,31.0,8.8,57.4,83.9,78.8,90.7,74.1,28.6,7.8,53.2,83.4,78.1,90.8,58.4,18.5,67.6,56.2,83.2,11.3,0.8,13.2,3.5,26.5
2022-12-15,Thüringen,16,4273379,1508579,8,1481323,NA,1143333,182267,6727,45,71.5,30.6,11.5,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.2,79.1,72.9,87.7,54.2,19.6,62.9,52.1,78.0,8.6,0.5,10.2,3.3,19.8
2022-12-15,Bundesressorts,17,548603,202116,5,190101,NA,145872,9641,748,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
