Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-08-12,Deutschland,00,184265709,64741371,63407464,51492356,6918627,77.9,46.4,22.6,74.4,86.7,83.9,92.1,76.3,43.1,20.1,69.3,85.3,82.1,91.2,61.9,30.8,72.2,64.9,85.8,8.3,0.5,9.9,2.7,23.6
2022-08-12,Schleswig-Holstein,01,7105611,2354181,2323462,2035480,464985,80.9,60.8,31.0,93.7,88.0,84.7,93.9,79.8,57.8,30.2,88.0,87.2,83.9,92.9,69.9,47.0,80.2,73.5,92.0,16.0,0.7,19.0,4.5,44.6
2022-08-12,Hamburg,02,4497832,1604473,1561284,1218183,176558,86.6,52.9,30.0,80.6,96.9,96.2,98.7,84.3,47.4,24.4,75.7,94.9,93.5,98.3,65.8,28.8,77.3,71.5,91.7,9.5,0.8,11.4,3.6,31.1
2022-08-12,Niedersachsen,03,18585831,6396601,6219913,5333057,915484,79.9,53.0,27.3,81.2,88.3,84.9,94.7,77.7,48.8,24.5,75.6,86.3,82.8,92.6,66.6,38.8,77.3,70.8,89.3,11.4,0.7,13.7,3.5,32.4
2022-08-12,Bremen,04,1740560,620153,595788,450520,89492,91.2,49.0,23.1,78.8,102.4,104.2,98.9,87.6,44.3,19.8,72.8,98.8,99.0,98.3,66.2,28.1,77.5,70.8,91.2,13.2,0.6,15.7,4.7,38.1
2022-08-12,Nordrhein-Westfalen,05,42073809,14642171,14225519,11703304,2061459,81.7,51.4,28.3,80.6,90.8,89.0,94.4,79.4,48.4,24.6,75.2,88.5,86.0,93.2,65.3,35.0,76.1,69.5,88.9,11.5,0.7,13.8,3.9,32.8
2022-08-12,Hessen,06,13803184,4928041,4735462,3799225,503239,78.3,48.5,24.1,75.8,87.2,84.8,91.9,75.2,43.3,21.0,68.4,84.2,81.5,89.7,60.4,30.7,70.5,63.6,84.4,8.0,0.5,9.6,2.9,23.0
2022-08-12,Rheinland-Pfalz,07,9170873,3238173,3099768,2589513,361946,79.0,48.6,23.9,76.3,87.7,83.8,94.8,75.6,44.5,21.8,70.2,84.2,80.3,91.3,63.2,33.1,73.4,66.2,86.3,8.8,0.6,10.5,2.7,24.8
2022-08-12,Baden-Württemberg,08,23783450,8401871,8268591,6750985,630190,75.7,44.1,19.7,71.0,84.8,81.7,90.8,74.5,40.7,17.4,66.5,83.8,80.6,90.3,60.8,30.2,71.2,64.4,85.0,5.7,0.4,6.8,1.7,17.2
2022-08-12,Bayern,09,27972602,9898104,9883407,7724309,757523,75.3,46.2,21.5,74.4,83.8,81.1,89.4,75.2,43.3,19.7,70.2,84.1,81.4,89.6,58.8,27.1,68.7,61.2,83.9,5.8,0.4,6.9,1.7,17.4
2022-08-12,Saarland,10,2366323,822345,808296,677507,91805,83.6,47.1,19.0,78.7,92.3,90.4,95.2,82.1,43.9,17.1,73.7,91.0,88.5,95.0,68.9,33.8,78.8,71.9,90.0,9.3,0.6,10.9,2.9,23.8
2022-08-12,Berlin,11,8241649,2891711,2860548,2308167,285174,78.9,46.1,26.3,72.6,88.4,84.2,98.0,78.1,43.3,24.3,68.1,87.7,83.3,98.2,63.0,30.7,73.7,66.5,90.6,7.8,0.5,9.3,2.5,25.1
2022-08-12,Brandenburg,12,4885981,1721305,1725179,1398793,135670,68.0,33.4,11.1,60.2,76.3,72.3,82.1,68.2,30.1,9.4,55.1,76.9,71.9,84.4,55.3,20.0,64.5,53.8,80.7,5.4,0.3,6.4,1.8,13.2
2022-08-12,Mecklenburg-Vorpommern,13,3459842,1217595,1202306,959286,122106,75.6,34.4,10.7,63.3,84.7,79.8,91.8,74.6,31.1,8.7,58.1,84.0,78.6,92.0,59.6,21.6,69.0,58.2,84.8,7.6,0.6,8.9,1.8,19.3
2022-08-12,Sachsen,14,7375107,2677230,2625009,2019396,126140,66.0,25.4,7.7,47.6,75.0,68.0,85.5,64.7,23.8,6.9,44.8,73.7,66.6,84.3,49.8,14.8,58.3,47.5,74.4,3.1,0.3,3.7,0.7,8.0
2022-08-12,Sachsen-Anhalt,15,4516021,1618318,1604163,1250141,113285,74.2,31.3,8.7,58.2,83.2,77.4,91.2,73.6,28.8,7.7,53.8,82.7,76.6,91.3,57.3,17.9,66.3,54.3,83.0,5.2,0.5,6.1,1.3,12.8
2022-08-12,Thüringen,16,4151180,1507122,1479161,1131569,82223,71.1,30.9,11.5,54.7,79.8,73.9,88.3,69.8,29.5,10.8,52.6,78.5,71.6,88.3,53.4,19.2,61.9,50.6,77.9,3.9,0.3,4.6,1.4,9.1
2022-08-12,Bundesressorts,17,535854,201977,189608,142921,1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
