Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-11-23,Deutschland,00,190112035,64817684,1888,63504170,1396,51988087,11335308,681346,79504,77.9,46.0,22.3,74.4,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,83.0,90.0,62.5,31.4,72.8,66.2,85.2,13.6,0.9,16.3,5.7,35.8
2022-11-23,Schleswig-Holstein,01,7396296,2356238,503,2326465,464,2053423,668787,63054,826,80.6,60.5,30.7,94.2,87.8,85.1,92.3,79.6,57.5,29.7,88.6,87.0,84.4,91.4,70.3,48.3,80.6,74.6,90.9,22.9,1.4,27.3,9.4,58.1
2022-11-23,Hamburg,02,4635928,1606527,28,1564875,20,1239679,266451,20041,1021,86.7,52.3,29.6,80.1,97.0,96.6,98.0,84.4,46.9,24.2,75.4,95.1,94.0,97.7,66.9,29.3,78.7,73.1,92.5,14.4,1.2,17.2,7.1,42.5
2022-11-23,Niedersachsen,03,19205477,6403527,111,6228237,100,5377181,1385677,87824,2253,79.8,52.7,26.9,81.8,88.3,85.6,93.1,77.6,48.6,24.1,76.2,86.3,83.5,91.1,67.0,39.8,77.8,71.9,88.2,17.3,1.1,20.7,6.9,45.4
2022-11-23,Bremen,04,1804715,621348,5,597051,NA,455895,135385,10348,80,91.9,48.5,22.9,78.4,103.5,105.9,98.9,88.3,43.8,19.6,72.5,99.9,100.7,98.4,67.4,28.8,79.1,72.8,91.6,20.0,0.8,24.0,10.4,51.1
2022-11-23,Nordrhein-Westfalen,05,43373744,14654421,440,14242995,330,11800853,2994145,182771,57192,81.8,51.1,28.0,81.1,91.0,89.8,93.2,79.5,48.1,24.4,75.7,88.7,86.9,92.0,65.8,35.9,76.8,70.8,88.3,16.7,1.1,20.0,7.0,44.6
2022-11-23,Hessen,06,14261620,4935225,54,4741904,36,3832722,846034,65913,2594,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.9,68.4,84.4,82.4,88.5,60.9,31.2,71.2,64.8,83.7,13.4,1.0,16.1,6.1,35.6
2022-11-23,Rheinland-Pfalz,07,9465580,3241480,33,3103700,17,2611097,595992,30563,1274,78.9,48.2,23.6,76.6,87.8,84.7,93.2,75.6,44.2,21.4,70.6,84.3,81.2,89.7,63.6,33.9,73.9,67.5,85.2,14.5,0.9,17.3,5.6,37.9
2022-11-23,Baden-Württemberg,08,24522636,8416343,237,8285841,122,6815099,1199252,69347,4935,75.7,43.9,19.5,71.4,84.8,82.5,89.4,74.5,40.6,17.2,67.0,83.9,81.4,88.9,61.3,30.9,71.8,65.5,84.1,10.8,0.8,12.9,4.6,29.5
2022-11-23,Bayern,09,28810573,9908004,326,9897316,185,7794284,1423808,74403,3494,75.2,45.8,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,27.9,69.2,62.2,83.0,10.8,0.7,12.9,4.3,30.0
