Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-03-16,Deutschland,00,171266006,63596965,63006243,48271556,76.5,41.6,21.4,65.2,85.8,79.4,88.8,75.8,38.5,18.0,62.5,85.4,83.7,88.7,58.1,28.8,67.5,61.8,78.3
2022-03-16,Schleswig-Holstein,01,6612472,2340352,2344181,2061711,80.4,54.0,29.5,81.4,90.1,84.8,91.4,80.5,50.7,27.2,76.9,90.7,89.6,92.8,70.8,41.1,77.2,70.5,89.0
2022-03-16,Hamburg,02,4057360,1536963,1533190,1095600,83.0,44.7,27.1,66.9,93.6,89.5,91.1,82.8,41.0,21.8,65.1,93.9,94.9,91.3,59.1,26.4,69.5,65.9,78.6
2022-03-16,Niedersachsen,03,17054934,6273095,6197624,5016977,78.4,47.0,26.0,70.5,87.4,78.9,91.5,77.4,43.3,21.8,67.4,86.8,84.6,90.7,62.7,36.9,72.8,67.9,81.7
2022-03-16,Bremen,04,1605009,613350,604716,435140,90.2,43.2,21.8,68.4,102.0,100.4,97.2,88.9,40.2,18.1,66.1,100.9,103.2,96.3,64.0,25.4,75.0,69.4,86.3
2022-03-16,Nordrhein-Westfalen,05,38580722,14401701,14113327,10875356,80.3,47.3,26.8,70.7,89.8,83.1,92.1,78.7,43.5,22.2,67.7,88.4,86.9,91.2,60.7,32.2,70.8,65.2,81.6
2022-03-16,Hessen,06,12761488,4825050,4682001,3506349,76.7,42.4,22.6,65.3,86.1,80.5,88.8,74.4,38.1,18.5,60.8,84.0,82.5,86.9,55.7,28.7,65.1,60.3,74.7
2022-03-16,Rheinland-Pfalz,07,8467650,3175870,3071019,2388027,77.5,43.4,22.8,67.1,86.6,79.0,91.2,74.9,40.0,19.8,63.5,84.0,81.5,88.7,58.3,31.5,67.6,62.2,77.4
2022-03-16,Baden-Württemberg,08,22216622,8204041,8215481,6278402,73.9,38.8,18.7,61.8,83.3,77.1,87.6,74.0,36.0,15.5,59.4,83.9,82.2,87.3,56.5,29.2,66.1,61.4,75.8
2022-03-16,Bayern,09,26314300,9715955,9801901,7301268,73.9,41.6,20.7,66.1,82.8,77.1,86.7,74.6,39.3,17.9,64.4,83.9,82.6,86.7,55.6,25.5,64.9,59.0,77.0
2022-03-16,Saarland,10,2211255,810784,807449,642548,82.4,42.2,18.1,69.5,91.5,84.6,92.4,82.1,39.2,15.4,66.2,91.5,90.7,92.7,65.3,33.2,74.7,69.3,83.5
2022-03-16,Berlin,11,7687668,2842239,2816005,2159738,77.6,42.1,24.9,64.7,87.3,80.6,91.5,76.9,39.4,21.9,62.5,86.8,84.6,91.9,58.9,28.8,69.0,63.0,83.0
2022-03-16,Brandenburg,12,4680181,1755213,1742846,1294972,69.3,28.9,10.4,51.7,78.1,68.3,82.2,68.9,26.5,8.0,49.2,78.2,74.2,84.3,51.2,18.2,59.7,52.0,71.3
2022-03-16,Mecklenburg-Vorpommern,13,3229367,1196400,1195119,903767,74.3,30.6,10.0,55.9,83.6,76.1,87.4,74.2,27.4,7.2,52.3,84.0,80.8,88.6,56.1,19.7,65.1,56.0,78.4
2022-03-16,Sachsen,14,7079515,2649587,2610140,1921266,65.3,23.4,7.3,43.7,74.4,66.5,81.0,64.3,21.9,5.9,42.1,73.5,67.4,82.6,47.4,14.2,55.5,46.1,69.4
2022-03-16,Sachsen-Anhalt,15,4217472,1567643,1591144,1166648,71.9,27.4,8.2,50.8,80.9,72.0,84.6,73.0,25.1,6.4,47.9,82.5,78.3,88.4,53.5,16.3,61.9,51.4,76.5
2022-03-16,Thüringen,16,3960715,1486895,1485326,1082971,70.1,28.7,11.0,50.7,79.0,70.8,84.3,70.1,27.6,9.9,49.7,79.0,74.1,86.1,51.1,17.8,59.2,49.3,73.5
2022-03-16,Bundesressorts,17,529276,201827,194774,140816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
