Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-01-21,Deutschland,00,161709631,62704774,60946499,41651926,75.4,37.4,15.6,62.8,85.1,78.5,88.5,73.3,30.3,6.8,57.6,83.6,81.3,87.9,50.1,16.8,58.9,51.9,72.1
2022-01-21,Schleswig-Holstein,01,6069919,2303576,2262841,1637061,79.1,46.7,18.7,78.1,89.6,84.2,91.2,77.7,38.1,9.0,70.6,89.2,87.5,92.2,56.2,18.9,65.9,57.5,80.7
2022-01-21,Hamburg,02,3731955,1494640,1458332,886395,80.7,38.4,19.3,62.5,91.7,87.4,89.8,78.7,29.7,6.2,59.2,90.6,91.3,89.0,47.8,13.8,56.7,52.0,68.6
2022-01-21,Niedersachsen,03,16090001,6173543,5984758,4363710,77.1,41.0,16.9,68.1,86.7,78.0,91.2,74.8,33.0,6.4,63.0,85.0,82.3,90.1,54.5,21.0,64.0,57.7,75.7
2022-01-21,Bremen,04,1519424,604056,584414,378878,88.8,38.4,15.2,65.6,101.1,99.1,96.8,85.9,31.3,6.3,60.7,98.6,100.1,95.6,55.7,14.0,65.8,58.6,80.5
2022-01-21,Nordrhein-Westfalen,05,36480251,14212800,13677092,9397559,79.3,42.7,20.2,68.4,89.2,82.3,91.8,76.3,34.4,9.1,63.4,86.8,84.8,90.6,52.4,18.5,61.8,54.5,75.9
2022-01-21,Hessen,06,12003081,4750522,4525946,2977919,75.5,37.4,15.6,62.7,85.4,79.5,88.6,71.9,28.9,5.7,55.9,82.3,80.3,86.2,47.3,15.2,55.9,49.6,68.4
2022-01-21,Rheinland-Pfalz,07,8037226,3129875,2971407,2102530,76.4,38.6,16.0,64.8,85.9,78.1,90.9,72.5,30.5,6.2,58.6,82.4,79.4,88.1,51.3,18.7,60.1,53.4,72.4
2022-01-21,Baden-Württemberg,08,21182997,8100185,7961400,5599621,73.0,35.4,13.9,59.8,82.7,76.4,87.3,71.7,28.8,6.2,54.6,82.2,80.1,86.5,50.4,20.4,59.4,53.8,70.6
2022-01-21,Bayern,09,24923278,9595003,9490535,6341340,73.0,38.2,16.0,64.1,82.2,76.3,86.4,72.2,31.5,7.5,59.5,82.2,80.3,86.0,48.3,15.0,56.9,49.6,71.6
2022-01-21,Saarland,10,2111661,802077,782264,576480,81.5,38.8,13.7,67.2,90.9,83.8,92.2,79.5,30.8,4.1,61.0,89.5,88.0,92.0,58.6,21.8,67.5,60.4,78.9
2022-01-21,Berlin,11,7252020,2802672,2719068,1857648,76.5,38.5,20.6,62.1,86.4,79.7,91.2,74.2,31.8,12.0,57.8,84.7,82.1,90.7,50.7,18.5,59.7,52.2,77.3
2022-01-21,Brandenburg,12,4418915,1733058,1688575,1109698,68.5,26.1,7.4,49.1,77.5,67.4,82.0,66.7,21.8,3.3,44.6,76.3,71.5,83.5,43.8,10.4,51.5,43.0,64.3
2022-01-21,Mecklenburg-Vorpommern,13,3046276,1180049,1158463,773475,73.3,27.2,6.5,52.6,82.9,75.0,87.2,71.9,22.1,2.0,46.8,82.0,78.0,87.8,48.0,10.5,56.1,45.7,71.1
2022-01-21,Sachsen,14,6661162,2612227,2523799,1626330,64.4,21.2,5.3,41.3,73.6,65.4,80.7,62.2,17.5,1.9,37.3,71.6,64.9,81.6,40.1,7.4,47.2,37.7,61.5
2022-01-21,Sachsen-Anhalt,15,3932399,1544127,1532496,963553,70.8,24.2,5.4,47.2,80.0,70.7,84.3,70.3,20.0,2.1,41.8,80.0,74.7,87.3,44.2,7.8,51.4,39.9,67.5
2022-01-21,Thüringen,16,3736596,1465329,1432326,932938,69.1,26.0,8.6,47.6,78.2,69.6,84.0,67.6,22.5,5.2,43.8,76.8,71.0,85.0,44.0,10.9,51.3,41.1,65.9
2022-01-21,Bundesressorts,17,512470,201035,192783,126791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
