Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2023-02-05,Deutschland,00,191998708,64870305,2538,63555968,1510,52120258,12541963,1092399,111478,77.9,46.1,22.4,74.5,86.9,84.8,90.9,76.4,42.8,20.0,69.6,85.5,83.0,90.1,62.6,31.6,73.0,66.3,85.3,15.1,1.0,18.0,6.7,38.7
2023-02-05,Schleswig-Holstein,01,7501501,2356710,523,2327114,464,2057748,728342,102905,1169,80.7,60.6,30.7,94.2,87.8,85.1,92.3,79.6,57.6,29.8,88.6,87.0,84.4,91.4,70.4,48.6,80.8,74.8,91.1,24.9,1.7,29.7,11.2,61.6
2023-02-05,Hamburg,02,4688992,1607107,46,1565734,21,1244039,297027,35995,1750,86.7,52.4,29.7,80.1,97.1,96.7,98.0,84.5,47.0,24.3,75.4,95.1,94.1,97.8,67.1,29.5,78.9,73.3,92.9,16.0,1.3,19.2,8.5,45.8
2023-02-05,Niedersachsen,03,19408092,6405138,156,6229691,104,5386620,1516928,145321,3587,79.8,52.7,27.0,81.8,88.3,85.6,93.2,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.1,40.0,77.9,72.1,88.4,18.9,1.3,22.6,8.1,48.6
2023-02-05,Bremen,04,1823435,621523,5,597326,NA,456905,146270,16658,145,91.9,48.6,23.0,78.6,103.6,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.5,29.0,79.3,73.0,91.7,21.6,0.8,25.9,12.0,53.7
2023-02-05,Nordrhein-Westfalen,05,43828021,14659685,633,14248739,350,11833306,3260046,303553,81239,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.0,36.2,77.0,71.0,88.5,18.2,1.2,21.8,8.2,47.5
2023-02-05,Hessen,06,14478834,4967838,138,4772274,41,3853227,942156,102711,3340,78.9,48.4,24.1,76.0,88.0,86.2,91.4,75.8,43.2,21.0,68.6,85.0,82.9,89.2,61.2,31.5,71.6,65.2,84.1,15.0,1.1,17.9,7.3,38.8
2023-02-05,Rheinland-Pfalz,07,9555723,3242404,44,3104590,21,2615725,659670,49888,1958,79.0,48.2,23.6,76.7,87.8,84.7,93.2,75.6,44.2,21.5,70.6,84.3,81.2,89.8,63.7,34.0,74.0,67.6,85.3,16.1,1.1,19.1,6.6,41.2
2023-02-05,Baden-Württemberg,08,24728872,8421399,338,8290888,165,6832014,1342333,104035,6302,75.7,43.9,19.6,71.4,84.9,82.6,89.4,74.5,40.6,17.3,67.0,84.0,81.4,88.9,61.4,31.0,71.9,65.7,84.4,12.1,0.9,14.5,5.4,32.5
2023-02-05,Bayern,09,29009481,9910498,402,9899918,208,7806263,1571525,107189,4768,75.2,45.9,21.2,74.9,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,28.0,69.3,62.3,83.1,11.9,0.8,14.3,5.0,32.5
2023-02-05,Saarland,10,2453967,822977,13,809192,12,683094,163354,8550,430,83.8,46.8,18.8,78.9,92.7,91.8,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.5,34.5,79.8,73.7,89.3,16.6,1.0,19.5,6.6,39.7
2023-02-05,Berlin,11,8677012,2901533,142,2869861,84,2357197,594538,52219,5560,78.9,45.5,26.2,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.8,87.8,83.6,97.5,64.1,30.9,75.1,68.2,91.1,16.2,1.2,19.3,8.4,44.6
2023-02-05,Brandenburg,12,5077512,1723120,21,1727960,10,1417119,291385,12485,408,67.9,32.9,11.0,59.2,76.3,73.2,80.7,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.8,20.5,65.2,55.2,79.9,11.5,0.7,13.6,4.7,26.7
2023-02-05,Mecklenburg-Vorpommern,13,3576191,1218757,16,1204211,NA,970183,213279,10964,248,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.3,84.2,79.8,90.3,60.2,22.1,69.8,59.9,83.8,13.2,1.0,15.6,4.6,31.1
2023-02-05,Sachsen,14,7671721,2680506,30,2629901,11,2048404,361723,23559,289,66.3,25.1,7.7,46.9,75.5,68.8,85.2,65.0,23.6,7.0,44.3,74.2,67.5,84.0,50.7,15.3,59.4,48.8,74.9,8.9,0.6,10.6,3.4,21.2
2023-02-05,Sachsen-Anhalt,15,4687923,1620295,17,1606956,11,1268362,254159,7936,98,74.7,31.0,8.8,57.4,83.9,78.8,90.7,74.1,28.6,7.8,53.2,83.5,78.1,90.8,58.5,18.5,67.7,56.3,83.3,11.7,0.8,13.7,3.8,27.3
2023-02-05,Thüringen,16,4282335,1508677,9,1481475,NA,1144022,189320,7674,62,71.5,30.6,11.5,54.3,80.4,75.2,87.7,70.2,29.3,10.8,52.3,79.1,72.9,87.7,54.2,19.6,62.9,52.1,78.0,9.0,0.5,10.6,3.5,20.5
2023-02-05,Bundesressorts,17,549096,202138,5,190138,NA,146030,9908,757,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
