Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2024-02-19,Deutschland,00,196715147,64946993,3141,63578446,2081,52209616,13477861,3988724,764151,78.0,46.1,22.4,74.5,87.0,84.8,91.1,76.4,42.9,20.0,69.6,85.5,83.0,90.1,62.7,31.7,73.1,66.4,85.5,16.2,1.2,19.3,7.3,41.4
2024-02-19,Schleswig-Holstein,01,7810775,2357504,532,2327575,478,2061864,778634,301884,55432,80.7,60.6,30.8,94.3,87.8,85.1,92.3,79.7,57.6,29.8,88.7,87.0,84.4,91.4,70.6,48.7,80.9,74.9,91.3,26.6,1.8,31.7,12.3,65.2
2024-02-19,Hamburg,02,4808442,1608867,54,1566071,30,1246278,319649,111828,18329,86.8,52.4,29.8,80.1,97.2,96.7,98.2,84.5,47.0,24.3,75.4,95.2,94.1,97.8,67.2,29.5,79.1,73.4,93.1,17.2,1.6,20.6,9.3,48.9
2024-02-19,Niedersachsen,03,19976537,6412333,231,6231213,166,5394853,1621411,525707,69609,79.9,52.7,27.0,81.8,88.4,85.6,93.4,77.6,48.6,24.2,76.3,86.3,83.6,91.2,67.2,40.0,78.0,72.2,88.6,20.2,1.4,24.2,8.8,51.7
2024-02-19,Bremen,04,1867927,622530,7,597473,NA,457521,153896,45542,6281,92.0,48.6,23.0,78.6,103.7,105.9,99.3,88.3,43.9,19.6,72.7,99.9,100.7,98.4,67.6,29.0,79.4,73.1,91.9,22.8,0.9,27.3,12.7,56.5
2024-02-19,Nordrhein-Westfalen,05,45183101,14673769,800,14253069,451,11855493,3472276,1076615,370586,81.9,51.2,28.1,81.2,91.1,89.9,93.4,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.1,36.2,77.2,71.0,88.7,19.4,1.3,23.2,8.9,50.3
2024-02-19,Hessen,06,14767675,4973095,174,4773284,53,3858398,1000519,283010,41717,79.0,48.5,24.1,76.0,88.1,86.3,91.6,75.8,43.3,21.0,68.7,85.0,82.9,89.2,61.3,31.6,71.7,65.2,84.2,15.9,1.2,19.0,7.8,41.0
2024-02-19,Rheinland-Pfalz,07,9804078,3249529,70,3107518,36,2620633,709635,207523,27547,79.1,48.3,23.7,76.7,88.0,84.8,93.6,75.7,44.2,21.5,70.7,84.4,81.3,89.8,63.8,34.1,74.2,67.7,85.5,17.3,1.2,20.6,7.2,44.1
2024-02-19,Baden-Württemberg,08,25222961,8436186,390,8295970,291,6845481,1458342,403971,50742,75.8,43.9,19.6,71.4,85.0,82.7,89.7,74.6,40.6,17.3,67.1,84.0,81.5,89.0,61.5,31.0,72.1,65.7,84.6,13.1,1.1,15.7,5.8,35.3
2024-02-19,Bayern,09,29587014,9921159,502,9903252,344,7818485,1715208,463389,55677,75.3,45.9,21.2,74.9,83.9,81.7,88.2,75.2,43.1,19.5,70.7,84.1,82.1,88.2,59.3,28.0,69.4,62.4,83.3,13.0,0.9,15.6,5.6,35.4
2024-02-19,Saarland,10,2499806,823797,13,809269,12,683764,172893,39972,3732,83.9,46.8,18.8,78.9,92.8,91.8,94.2,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.6,34.5,79.8,73.7,89.4,17.6,1.0,20.6,7.1,41.8
2024-02-19,Berlin,11,8954323,2906993,252,2871456,145,2364095,656833,222058,36527,79.0,45.5,26.2,71.1,88.6,84.6,97.8,78.1,42.7,24.2,66.8,87.9,83.7,97.6,64.3,31.0,75.3,68.4,91.4,17.9,1.4,21.3,9.5,48.7
2024-02-19,Brandenburg,12,5177590,1725041,22,1728277,12,1418548,315685,77785,7031,68.0,32.9,11.0,59.2,76.3,73.2,80.9,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.9,20.5,65.3,55.3,80.0,12.4,0.8,14.8,5.1,28.9
2024-02-19,Mecklenburg-Vorpommern,13,3629769,1220283,18,1204371,NA,970989,225132,46491,3900,75.7,34.1,10.7,62.2,84.9,81.0,90.4,74.8,30.9,8.8,57.3,84.2,79.8,90.3,60.3,22.2,69.9,60.0,83.9,14.0,1.0,16.4,4.9,32.7
2024-02-19,Sachsen,14,7784472,2682061,39,2630368,27,2051176,392090,90515,10888,66.3,25.1,7.7,46.9,75.5,68.8,85.2,65.1,23.6,7.0,44.3,74.2,67.5,84.0,50.7,15.3,59.5,48.9,75.0,9.7,0.7,11.5,3.7,22.9
2024-02-19,Sachsen-Anhalt,15,4766113,1622326,22,1607397,27,1270657,274648,57690,3241,74.8,31.0,8.8,57.5,84.0,78.9,90.9,74.1,28.6,7.8,53.2,83.5,78.1,90.8,58.6,18.6,67.8,56.3,83.5,12.7,0.9,14.8,4.1,29.4
2024-02-19,Thüringen,16,4325073,1509343,10,1481706,NA,1145134,201022,33971,2783,71.6,30.6,11.5,54.3,80.5,75.2,87.7,70.3,29.3,10.8,52.3,79.1,72.9,87.7,54.3,19.7,63.0,52.2,78.1,9.5,0.5,11.2,3.7,21.7
2024-02-19,Bundesressorts,17,549491,202177,5,190177,NA,146247,9988,773,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
