Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-08-18,Deutschland,00,184402223,64748660,63415870,51515326,7016476,77.9,46.4,22.6,74.4,86.7,83.9,92.1,76.3,43.1,20.1,69.4,85.3,82.2,91.2,62.0,30.8,72.2,64.9,85.8,8.4,0.6,10.1,2.7,23.9
2022-08-18,Schleswig-Holstein,01,7111602,2354311,2323699,2036230,469859,80.9,60.8,31.0,93.7,88.0,84.7,93.9,79.8,57.8,30.2,88.0,87.2,83.9,92.9,70.0,47.1,80.3,73.6,92.0,16.1,0.7,19.2,4.6,45.0
2022-08-18,Hamburg,02,4501341,1604579,1561460,1218821,179147,86.6,52.9,30.0,80.6,96.9,96.2,98.7,84.3,47.4,24.5,75.7,94.9,93.5,98.3,65.8,28.8,77.3,71.6,91.8,9.7,0.8,11.6,3.6,31.5
2022-08-18,Niedersachsen,03,18599133,6396997,6220439,5335293,925628,79.9,53.0,27.3,81.2,88.4,84.9,94.7,77.7,48.8,24.5,75.6,86.3,82.8,92.7,66.7,38.9,77.3,70.8,89.3,11.6,0.7,13.8,3.6,32.7
2022-08-18,Bremen,04,1741818,620208,595855,450783,90365,91.2,49.0,23.1,78.8,102.5,104.2,98.9,87.6,44.3,19.8,72.9,98.8,99.1,98.3,66.3,28.2,77.6,70.8,91.2,13.3,0.6,15.9,4.8,38.4
2022-08-18,Nordrhein-Westfalen,05,42113895,14643106,14226780,11708542,2094111,81.7,51.4,28.3,80.6,90.8,89.0,94.4,79.4,48.4,24.7,75.2,88.5,86.0,93.2,65.3,35.1,76.1,69.5,88.9,11.7,0.7,14.0,4.0,33.3
2022-08-18,Hessen,06,13812116,4928584,4736028,3801181,509106,78.3,48.6,24.2,75.8,87.2,84.8,91.9,75.3,43.4,21.1,68.4,84.2,81.5,89.7,60.4,30.7,70.6,63.6,84.4,8.1,0.5,9.7,2.9,23.3
2022-08-18,Rheinland-Pfalz,07,9178834,3238404,3100077,2590702,368178,79.0,48.6,24.0,76.3,87.7,83.8,94.8,75.6,44.6,21.8,70.2,84.2,80.3,91.3,63.2,33.1,73.4,66.3,86.4,9.0,0.6,10.7,2.7,25.2
2022-08-18,Baden-Württemberg,08,23796374,8402591,8269654,6753193,639123,75.7,44.1,19.7,71.0,84.8,81.8,90.8,74.5,40.7,17.4,66.5,83.8,80.6,90.3,60.8,30.3,71.2,64.4,85.0,5.8,0.4,6.9,1.7,17.4
2022-08-18,Bayern,09,27986316,9898528,9884112,7727029,767388,75.3,46.2,21.5,74.4,83.8,81.1,89.4,75.2,43.3,19.7,70.2,84.1,81.4,89.6,58.8,27.1,68.7,61.2,83.9,5.8,0.4,7.0,1.8,17.6
2022-08-18,Saarland,10,2367364,822370,808328,677656,92640,83.6,47.1,19.0,78.7,92.3,90.4,95.2,82.1,43.9,17.1,73.7,91.0,88.5,95.0,68.9,33.8,78.9,72.0,90.0,9.4,0.6,11.0,3.0,24.0
2022-08-18,Berlin,11,8254871,2894925,2863196,2310590,290111,79.0,46.2,26.3,72.7,88.5,84.3,98.1,78.1,43.3,24.3,68.2,87.8,83.4,98.2,63.1,30.7,73.8,66.6,90.7,7.9,0.5,9.5,2.6,25.5
2022-08-18,Brandenburg,12,4889087,1721408,1725359,1399464,137822,68.0,33.5,11.1,60.2,76.3,72.3,82.1,68.2,30.2,9.4,55.1,76.9,71.9,84.4,55.3,20.0,64.5,53.8,80.7,5.4,0.3,6.5,1.9,13.4
2022-08-18,Mecklenburg-Vorpommern,13,3461849,1217662,1202400,959690,123548,75.6,34.4,10.7,63.3,84.7,79.8,91.8,74.6,31.1,8.7,58.1,84.0,78.6,92.0,59.6,21.7,69.0,58.3,84.8,7.7,0.7,9.0,1.9,19.5
2022-08-18,Sachsen,14,7379260,2677401,2625256,2020364,128907,66.0,25.4,7.7,47.6,75.0,68.0,85.5,64.7,23.8,6.9,44.8,73.7,66.6,84.3,49.8,14.8,58.4,47.5,74.5,3.2,0.3,3.8,0.8,8.2
2022-08-18,Sachsen-Anhalt,15,4519085,1618395,1604356,1250797,115423,74.2,31.3,8.8,58.3,83.2,77.4,91.2,73.6,28.8,7.7,53.8,82.7,76.6,91.3,57.4,17.9,66.3,54.4,83.0,5.3,0.5,6.2,1.3,13.0
2022-08-18,Thüringen,16,4153276,1507211,1479254,1131999,83707,71.1,30.9,11.5,54.8,79.8,73.9,88.3,69.8,29.6,10.8,52.6,78.5,71.6,88.3,53.4,19.3,61.9,50.7,77.9,3.9,0.3,4.6,1.4,9.3
2022-08-18,Bundesressorts,17,536002,201980,189617,142992,1413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
