Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-12-21,Deutschland,00,191377893,64830957,2212,63518464,1445,52066129,12202300,955993,97951,77.9,46.1,22.4,74.5,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.5,83.0,90.0,62.6,31.6,73.0,66.3,85.3,14.7,1.0,17.5,6.4,38.0
2022-12-21,Schleswig-Holstein,01,7467343,2356502,514,2326835,464,2056160,709679,89647,1015,80.6,60.5,30.7,94.2,87.8,85.1,92.3,79.6,57.5,29.7,88.6,87.0,84.4,91.4,70.4,48.5,80.7,74.7,91.0,24.3,1.6,28.9,10.6,60.6
2022-12-21,Hamburg,02,4671308,1606850,38,1565447,21,1242599,287475,30234,1369,86.7,52.4,29.7,80.1,97.1,96.7,98.0,84.4,46.9,24.2,75.4,95.1,94.1,97.8,67.0,29.4,78.9,73.2,92.8,15.5,1.3,18.6,8.0,44.8
2022-12-21,Niedersachsen,03,19349352,6404519,125,6229349,101,5383123,1481288,127413,2870,79.8,52.7,27.0,81.8,88.3,85.6,93.2,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.1,39.9,77.9,72.0,88.3,18.5,1.2,22.1,7.8,47.8
2022-12-21,Bremen,04,1816152,621432,5,597219,NA,456491,142173,14103,126,91.9,48.6,22.9,78.5,103.5,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.5,28.9,79.2,73.0,91.7,21.0,0.8,25.2,11.4,52.9
2022-12-21,Nordrhein-Westfalen,05,43682873,14658359,526,14247006,337,11823569,3179208,262147,71192,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.8,88.7,86.9,92.0,66.0,36.1,77.0,70.9,88.4,17.7,1.1,21.3,7.8,46.6
2022-12-21,Hessen,06,14359204,4936628,112,4743064,41,3838264,910769,90176,3030,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.1,20.9,68.4,84.5,82.4,88.5,61.0,31.3,71.3,64.9,83.8,14.5,1.1,17.3,6.9,37.8
2022-12-21,Rheinland-Pfalz,07,9529174,3242119,36,3104246,18,2614201,642028,43470,1635,79.0,48.2,23.6,76.7,87.8,84.7,93.2,75.6,44.2,21.5,70.6,84.3,81.2,89.8,63.7,34.0,74.0,67.6,85.3,15.6,1.0,18.6,6.3,40.4
2022-12-21,Baden-Württemberg,08,24664753,8418376,288,8287923,147,6824672,1303305,92928,5701,75.7,43.9,19.5,71.4,84.9,82.5,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.9,61.3,31.0,71.9,65.6,84.3,11.7,0.9,14.1,5.1,31.7
2022-12-21,Bayern,09,28957113,9909351,371,9899030,192,7802499,1535440,97225,4277,75.2,45.9,21.2,74.9,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,28.0,69.2,62.3,83.1,11.7,0.7,13.9,4.8,32.0
2022-12-21,Saarland,10,2450262,822941,13,809157,12,682886,160752,7751,405,83.8,46.8,18.8,78.8,92.7,91.8,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.5,34.5,79.7,73.6,89.3,16.4,0.9,19.2,6.4,39.1
2022-12-21,Berlin,11,8639727,2900937,100,2869293,76,2352536,570697,44977,5213,78.9,45.5,26.2,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.7,87.8,83.6,97.5,64.0,30.8,75.0,68.0,91.0,15.5,1.2,18.6,7.8,43.4
2022-12-21,Brandenburg,12,5066550,1723040,16,1727850,8,1416189,283214,10848,375,67.9,32.9,11.0,59.2,76.3,73.2,80.7,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.8,20.5,65.2,55.2,79.9,11.2,0.7,13.2,4.5,26.1
2022-12-21,Mecklenburg-Vorpommern,13,3568840,1218717,16,1204121,NA,969407,208198,9604,244,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.3,84.2,79.8,90.3,60.2,22.1,69.7,59.9,83.7,12.9,0.9,15.2,4.3,30.5
2022-12-21,Sachsen,14,7651971,2680268,23,2629629,10,2046739,347078,20663,257,66.3,25.1,7.7,46.9,75.5,68.8,85.2,65.0,23.6,7.0,44.3,74.2,67.5,84.0,50.6,15.2,59.4,48.8,74.8,8.6,0.6,10.2,3.1,20.5
2022-12-21,Sachsen-Anhalt,15,4678812,1620201,15,1606839,10,1267426,247092,7070,70,74.7,31.0,8.8,57.4,83.9,78.8,90.7,74.1,28.6,7.8,53.2,83.5,78.1,90.8,58.4,18.5,67.7,56.2,83.3,11.4,0.8,13.4,3.6,26.7
2022-12-21,Thüringen,16,4275822,1508599,9,1481354,NA,1143485,184244,6988,47,71.5,30.6,11.5,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.3,79.1,72.9,87.7,54.2,19.6,62.9,52.1,78.0,8.7,0.5,10.3,3.3,20.0
2022-12-21,Bundesressorts,17,548637,202118,5,190102,NA,145883,9660,749,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
