Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-03-07,Deutschland,00,170563324,63526898,62865327,47778595,76.4,41.4,21.2,65.0,85.7,79.3,88.8,75.6,38.0,17.3,62.1,85.3,83.5,88.6,57.5,28.1,66.9,61.1,77.8
2022-03-07,Schleswig-Holstein,01,6537765,2337924,2338580,1995027,80.3,53.7,29.1,81.2,90.1,84.8,91.4,80.3,49.7,25.9,76.3,90.7,89.4,92.8,68.5,39.9,76.4,69.7,88.3
2022-03-07,Hamburg,02,4039607,1534767,1529334,1083820,82.8,44.5,26.9,66.6,93.5,89.4,91.0,82.6,40.6,21.4,64.8,93.7,94.7,91.1,58.5,25.8,68.8,65.1,78.1
2022-03-07,Niedersachsen,03,16984560,6265974,6182960,4968341,78.3,46.7,25.7,70.3,87.3,78.8,91.4,77.3,42.6,20.7,67.0,86.6,84.5,90.6,62.1,36.0,72.1,67.1,81.2
2022-03-07,Bremen,04,1599585,612502,603359,431903,90.1,43.0,21.6,68.2,101.9,100.3,97.1,88.7,39.7,17.6,65.8,100.8,103.0,96.3,63.5,24.8,74.5,68.8,85.9
2022-03-07,Nordrhein-Westfalen,05,38424930,14385733,14082354,10766026,80.3,47.0,26.5,70.5,89.7,83.0,92.0,78.6,42.9,21.4,67.4,88.3,86.8,91.2,60.1,31.4,70.1,64.4,81.1
2022-03-07,Hessen,06,12710694,4819679,4670667,3472085,76.6,42.1,22.3,65.2,86.0,80.4,88.8,74.2,37.4,17.7,60.4,83.8,82.4,86.8,55.2,28.0,64.5,59.7,74.1
2022-03-07,Rheinland-Pfalz,07,8433018,3172566,3063332,2364371,77.4,43.1,22.4,67.0,86.6,78.9,91.2,74.7,39.3,18.7,63.0,83.9,81.3,88.6,57.7,30.7,67.0,61.5,76.9
2022-03-07,Baden-Württemberg,08,22149884,8195826,8199751,6235491,73.8,38.7,18.5,61.7,83.2,77.1,87.6,73.9,35.6,15.0,59.2,83.8,82.1,87.2,56.2,28.7,65.7,60.9,75.4
2022-03-07,Bayern,09,26223578,9705881,9780746,7241719,73.9,41.4,20.5,66.0,82.7,77.1,86.6,74.4,38.8,17.2,64.1,83.8,82.4,86.6,55.1,24.9,64.4,58.5,76.6
2022-03-07,Saarland,10,2203119,810189,805904,636538,82.3,42.1,18.0,69.3,91.5,84.6,92.4,81.9,38.7,14.9,65.8,91.3,90.6,92.6,64.7,32.5,74.1,68.5,83.0
2022-03-07,Berlin,11,7661972,2838326,2810371,2143449,77.5,41.8,24.7,64.4,87.2,80.5,91.5,76.7,39.0,21.4,62.2,86.7,84.5,91.8,58.5,28.3,68.5,62.5,82.6
2022-03-07,Brandenburg,12,4661096,1753451,1739268,1281213,69.3,28.7,10.2,51.5,78.1,68.3,82.2,68.7,26.1,7.6,48.9,78.1,74.0,84.3,50.6,17.6,59.1,51.4,70.8
2022-03-07,Mecklenburg-Vorpommern,13,3215750,1194981,1192208,894443,74.2,30.5,9.9,55.7,83.6,76.0,87.4,74.0,27.0,6.7,51.8,83.8,80.6,88.6,55.5,19.0,64.4,55.2,77.8
2022-03-07,Sachsen,14,7047091,2646203,2603676,1898677,65.2,23.2,7.2,43.5,74.3,66.4,81.0,64.2,21.6,5.6,41.7,73.4,67.2,82.5,46.8,13.9,54.8,45.5,68.7
2022-03-07,Sachsen-Anhalt,15,4197663,1566000,1586823,1152803,71.8,27.2,8.0,50.6,80.9,72.0,84.6,72.8,24.6,6.0,47.3,82.3,78.1,88.3,52.9,15.6,61.2,50.6,75.9
2022-03-07,Thüringen,16,3944200,1485120,1481298,1072208,70.0,28.5,10.7,50.5,78.9,70.7,84.3,69.9,27.1,9.3,49.2,78.9,73.9,86.0,50.6,17.3,58.7,48.7,72.9
2022-03-07,Bundesressorts,17,528812,201776,194696,140481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
