Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-05-10,Deutschland,00,179173659,64516596,63047517,49450402,4430604,77.6,45.2,22.1,72.2,86.6,83.3,91.6,75.8,41.2,19.5,66.6,85.0,82.0,90.9,59.5,30.9,69.1,63.3,79.9,5.3,0.3,6.5,1.4,16.2
2022-05-10,Schleswig-Holstein,01,6935794,2352656,2320375,2119417,216250,80.8,59.7,30.4,92.5,88.4,85.1,93.8,79.7,56.0,29.3,85.8,87.8,84.8,93.0,72.8,44.2,79.0,72.4,90.6,7.4,0.3,14.0,2.2,34.7
2022-05-10,Hamburg,02,4341474,1599850,1550912,1136128,117055,86.4,50.9,29.4,78.0,96.9,95.9,98.1,83.7,44.8,23.6,71.5,94.5,93.4,97.4,61.3,28.8,72.0,68.4,81.0,6.3,0.4,7.6,2.1,21.6
2022-05-10,Niedersachsen,03,18025843,6366164,6177215,5144909,615763,79.5,51.6,26.8,79.3,88.1,84.4,94.2,77.2,46.8,23.7,72.7,85.9,82.6,92.1,64.3,39.4,74.5,69.7,83.3,7.7,0.5,9.2,1.9,22.6
2022-05-10,Bremen,04,1691271,617366,592181,439300,57751,90.8,47.5,22.5,76.8,102.2,103.9,98.3,87.1,43.1,19.4,70.8,98.3,98.5,97.9,64.6,27.3,75.6,69.6,87.8,8.5,0.4,10.1,1.7,27.3
2022-05-10,Nordrhein-Westfalen,05,40783209,14616923,14161778,11160786,1400324,81.5,51.7,27.7,79.0,90.6,88.5,94.1,79.0,46.7,23.9,72.7,88.3,85.8,93.1,62.3,34.7,72.5,66.9,83.3,7.8,0.5,9.4,2.1,23.4
2022-05-10,Hessen,06,13315805,4883859,4689351,3592639,308390,77.6,46.3,23.4,72.8,86.6,83.9,91.3,74.5,41.0,20.3,65.1,83.7,80.9,89.2,57.1,31.0,66.6,61.6,76.5,4.9,0.3,5.9,1.5,14.7
2022-05-10,Rheinland-Pfalz,07,8851340,3211052,3074166,2443830,239551,78.3,46.6,23.5,73.5,87.2,83.0,94.2,75.0,42.4,21.2,67.0,83.8,79.9,90.9,59.6,33.5,69.1,63.7,79.0,5.8,0.4,7.0,1.5,16.8
2022-05-10,Baden-Württemberg,08,23080654,8344000,8195587,6396296,409022,75.2,42.3,19.3,68.4,84.4,81.0,90.2,73.8,38.5,16.8,63.3,83.3,80.1,89.8,57.6,30.7,67.3,62.5,77.1,3.7,0.3,4.4,1.0,11.4
2022-05-10,Bayern,09,27271940,9844933,9810571,7444422,459873,74.9,44.7,21.2,72.3,83.5,80.6,88.9,74.7,41.5,19.1,67.8,83.7,81.0,89.1,56.7,27.4,66.1,60.2,78.2,3.5,0.2,4.2,0.9,10.9
2022-05-10,Saarland,10,2307697,818760,804208,655499,62634,83.2,46.0,18.6,77.1,92.0,89.7,94.8,81.7,42.0,16.5,70.9,90.7,88.3,94.7,66.6,35.3,76.2,70.8,84.7,6.4,0.4,7.5,1.7,16.7
2022-05-10,Berlin,11,8083545,2908696,2868437,2230884,179276,79.4,45.6,25.6,71.9,89.0,84.2,98.0,78.3,42.1,23.6,66.6,88.1,83.9,98.0,60.9,30.9,71.2,65.3,85.0,4.9,0.3,5.9,1.2,16.7
2022-05-10,Brandenburg,12,4820834,1760762,1734751,1329410,86621,69.6,29.4,10.8,52.2,78.3,68.6,82.3,68.5,27.4,8.9,50.2,77.7,73.5,84.1,52.5,20.0,61.2,53.6,72.7,3.4,0.2,4.1,1.0,8.6
2022-05-10,Mecklenburg-Vorpommern,13,3375313,1211983,1195800,928747,79799,75.2,33.3,10.5,61.3,84.4,79.2,91.4,74.2,29.6,8.2,55.8,83.7,78.4,91.6,57.7,21.9,66.8,57.7,80.0,5.0,0.3,5.8,1.0,12.9
2022-05-10,Sachsen,14,7267892,2669352,2615260,1978085,77097,65.8,24.7,7.6,46.3,74.9,67.7,85.0,64.5,22.8,6.6,43.2,73.6,66.6,83.9,48.8,15.6,57.1,47.5,71.2,1.9,0.1,2.3,0.4,5.0
2022-05-10,Sachsen-Anhalt,15,4409886,1608846,1598148,1203763,68358,73.8,29.8,8.6,55.8,82.9,76.7,90.7,73.3,26.8,7.3,50.7,82.7,76.5,91.2,55.2,18.2,63.8,53.3,78.4,3.1,0.3,3.7,0.7,7.9
2022-05-10,Thüringen,16,4077392,1499501,1469342,1104496,52189,70.7,30.2,11.3,53.5,79.5,73.2,87.8,69.3,28.8,10.6,51.3,78.0,71.2,87.8,52.1,19.3,60.3,50.2,75.0,2.5,0.1,2.9,0.8,5.8
2022-05-10,Bundesressorts,17,533770,201893,189435,141791,651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
