Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-03-23,Deutschland,00,171666801,63638785,63084983,48552400,76.5,41.7,21.6,65.3,85.8,79.4,88.8,75.9,38.8,18.4,62.7,85.5,83.8,88.7,58.4,29.3,67.9,62.2,78.6
2022-03-23,Schleswig-Holstein,01,6637696,2341599,2347150,2082725,80.4,54.2,29.7,81.5,90.2,84.9,91.4,80.6,51.1,27.7,77.2,90.8,89.6,92.9,71.5,41.8,77.6,71.0,89.3
2022-03-23,Hamburg,02,4069530,1538902,1535876,1103174,83.1,44.8,27.2,67.0,93.7,89.6,91.2,82.9,41.3,22.2,65.3,94.0,95.1,91.3,59.6,26.9,70.0,66.4,79.0
2022-03-23,Niedersachsen,03,17094669,6277082,6205458,5044899,78.4,47.1,26.2,70.6,87.4,78.9,91.5,77.5,43.7,22.4,67.6,86.8,84.7,90.7,63.0,37.5,73.1,68.3,82.0
2022-03-23,Bremen,04,1608766,613993,605598,437401,90.3,43.5,22.0,68.6,102.1,100.5,97.2,89.0,40.5,18.5,66.4,101.0,103.3,96.4,64.3,25.9,75.4,69.8,86.6
2022-03-23,Nordrhein-Westfalen,05,38670793,14411521,14130401,10938679,80.4,47.5,27.1,70.8,89.8,83.1,92.1,78.8,43.8,22.6,67.9,88.5,87.0,91.3,61.0,32.8,71.2,65.6,81.9
2022-03-23,Hessen,06,12797625,4828231,4688230,3533086,76.7,42.5,22.8,65.4,86.1,80.5,88.9,74.5,38.4,19.0,60.9,84.0,82.6,86.9,56.1,29.3,65.6,60.8,75.0
2022-03-23,Rheinland-Pfalz,07,8486581,3177963,3075916,2399979,77.5,43.5,23.0,67.2,86.7,79.0,91.2,75.1,40.3,20.2,63.6,84.1,81.6,88.7,58.6,32.0,67.9,62.6,77.7
2022-03-23,Baden-Württemberg,08,22256666,8208896,8224467,6304841,73.9,38.9,18.8,61.9,83.3,77.2,87.6,74.1,36.3,15.8,59.6,84.0,82.3,87.3,56.8,29.5,66.4,61.7,76.0
2022-03-23,Bayern,09,26367913,9722078,9812707,7338000,74.0,41.7,20.8,66.2,82.8,77.2,86.7,74.7,39.6,18.2,64.6,84.0,82.6,86.7,55.8,25.9,65.3,59.4,77.2
2022-03-23,Saarland,10,2216294,811191,808606,646024,82.4,42.3,18.2,69.6,91.5,84.7,92.4,82.2,39.4,15.7,66.4,91.6,90.9,92.7,65.7,33.7,75.1,69.8,83.7
2022-03-23,Berlin,11,7704956,2844298,2819439,2171561,77.6,42.2,25.1,64.8,87.3,80.7,91.5,76.9,39.7,22.2,62.7,86.9,84.7,91.9,59.3,29.2,69.4,63.4,83.3
2022-03-23,Brandenburg,12,4690678,1756219,1744850,1302466,69.4,29.0,10.5,51.8,78.2,68.4,82.2,68.9,26.7,8.2,49.4,78.3,74.3,84.4,51.5,18.6,60.1,52.4,71.6
2022-03-23,Mecklenburg-Vorpommern,13,3236631,1196993,1196638,908923,74.3,30.7,10.1,56.0,83.7,76.2,87.4,74.3,27.7,7.4,52.5,84.0,80.9,88.7,56.4,20.1,65.4,56.3,78.7
2022-03-23,Sachsen,14,7097641,2651155,2613531,1934440,65.3,23.4,7.4,43.8,74.4,66.5,81.0,64.4,22.1,6.1,42.3,73.6,67.5,82.7,47.7,14.6,55.8,46.4,69.8
2022-03-23,Sachsen-Anhalt,15,4229188,1568738,1593666,1174750,71.9,27.5,8.3,50.9,81.0,72.1,84.7,73.1,25.4,6.7,48.2,82.6,78.4,88.4,53.9,16.7,62.3,51.8,76.9
2022-03-23,Thüringen,16,3970599,1487944,1487531,1089637,70.2,28.8,11.1,50.8,79.0,70.9,84.3,70.2,27.9,10.0,50.0,79.1,74.2,86.2,51.4,18.3,59.6,49.6,73.8
2022-03-23,Bundesressorts,17,530575,201982,194919,141815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
