Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-03-29,Deutschland,00,171940027,63666685,63145084,48738070,76.6,41.8,21.7,65.4,85.9,79.4,88.9,75.9,39.0,18.6,62.8,85.5,83.8,88.8,58.6,29.6,68.1,62.4,78.8
2022-03-29,Schleswig-Holstein,01,6647622,2342404,2349153,2089845,80.5,54.3,29.9,81.6,90.2,84.9,91.4,80.7,51.3,28.1,77.3,90.9,89.7,92.9,71.8,42.3,77.9,71.3,89.5
2022-03-29,Hamburg,02,4076261,1539612,1537445,1107644,83.1,44.9,27.3,67.1,93.8,89.6,91.2,83.0,41.5,22.5,65.4,94.1,95.2,91.4,59.8,27.2,70.3,66.7,79.2
2022-03-29,Niedersachsen,03,17124448,6279955,6212779,5064514,78.5,47.2,26.4,70.7,87.4,79.0,91.5,77.6,43.9,22.7,67.7,86.9,84.8,90.8,63.3,37.9,73.4,68.6,82.2
2022-03-29,Bremen,04,1611598,614343,606285,439212,90.3,43.6,22.1,68.7,102.2,100.6,97.2,89.1,40.7,18.8,66.5,101.1,103.5,96.4,64.6,26.2,75.7,70.2,86.9
2022-03-29,Nordrhein-Westfalen,05,38734005,14418377,14143098,10982519,80.4,47.6,27.2,70.9,89.9,83.2,92.1,78.9,44.0,22.9,68.0,88.5,87.1,91.3,61.3,33.2,71.4,65.9,82.1
2022-03-29,Hessen,06,12820359,4830894,4693046,3548348,76.8,42.7,23.0,65.5,86.2,80.6,88.9,74.6,38.6,19.3,61.1,84.1,82.7,86.9,56.4,29.6,65.8,61.1,75.3
2022-03-29,Rheinland-Pfalz,07,8500754,3179274,3079966,2408851,77.6,43.6,23.1,67.3,86.7,79.0,91.3,75.2,40.5,20.4,63.8,84.2,81.7,88.7,58.8,32.3,68.2,62.8,77.9
2022-03-29,Baden-Württemberg,08,22284308,8211936,8231003,6322963,74.0,39.0,18.9,61.9,83.4,77.2,87.6,74.1,36.4,16.0,59.7,84.0,82.4,87.3,56.9,29.8,66.6,61.9,76.2
2022-03-29,Bayern,09,26408714,9726320,9821002,7366283,74.0,41.8,20.9,66.3,82.9,77.2,86.7,74.7,39.7,18.4,64.7,84.0,82.7,86.7,56.1,26.2,65.5,59.7,77.4
2022-03-29,Saarland,10,2219271,811424,809244,648132,82.5,42.4,18.3,69.6,91.6,84.7,92.4,82.2,39.6,15.9,66.5,91.6,90.9,92.8,65.9,34.0,75.4,70.1,83.9
2022-03-29,Berlin,11,7715554,2845286,2821836,2178788,77.7,42.3,25.2,64.9,87.3,80.7,91.5,77.0,39.9,22.5,62.8,86.9,84.8,91.9,59.5,29.5,69.6,63.7,83.4
2022-03-29,Brandenburg,12,4699529,1757036,1746610,1308752,69.4,29.1,10.6,51.9,78.2,68.4,82.2,69.0,26.9,8.4,49.6,78.3,74.3,84.4,51.7,18.9,60.3,52.7,71.9
2022-03-29,Mecklenburg-Vorpommern,13,3242012,1197424,1197892,912622,74.3,30.8,10.2,56.0,83.7,76.2,87.4,74.4,27.8,7.6,52.7,84.1,81.0,88.7,56.7,20.5,65.7,56.6,78.9
2022-03-29,Sachsen,14,7110659,2652389,2616146,1943625,65.4,23.5,7.4,43.9,74.4,66.5,81.0,64.5,22.2,6.2,42.4,73.7,67.6,82.7,47.9,14.8,56.1,46.7,70.1
2022-03-29,Sachsen-Anhalt,15,4237209,1569514,1595495,1180172,72.0,27.6,8.4,51.0,81.0,72.1,84.7,73.2,25.6,6.8,48.4,82.7,78.5,88.5,54.1,17.0,62.6,52.1,77.1
2022-03-29,Thüringen,16,3976924,1488492,1489131,1093817,70.2,28.9,11.1,50.9,79.1,70.9,84.3,70.2,28.0,10.1,50.1,79.2,74.3,86.2,51.6,18.5,59.8,49.9,74.0
2022-03-29,Bundesressorts,17,530800,202005,194953,141983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
