Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2023-12-25,Deutschland,00,196405387,64942867,3103,63577184,2023,52204036,13412080,3806069,722714,78.0,46.1,22.4,74.5,87.0,84.8,91.1,76.4,42.9,20.0,69.6,85.5,83.0,90.1,62.7,31.7,73.1,66.4,85.5,16.1,1.1,19.2,7.3,41.3
2023-12-25,Schleswig-Holstein,01,7784080,2357471,532,2327523,478,2061548,774337,285795,49632,80.7,60.6,30.8,94.3,87.8,85.1,92.3,79.7,57.6,29.8,88.7,87.0,84.4,91.4,70.6,48.7,80.9,74.9,91.3,26.5,1.8,31.5,12.2,64.9
2023-12-25,Hamburg,02,4799090,1608706,54,1566041,30,1246117,317844,105976,17024,86.8,52.4,29.8,80.1,97.2,96.7,98.2,84.5,47.0,24.3,75.4,95.2,94.1,97.8,67.2,29.5,79.1,73.4,93.1,17.1,1.5,20.5,9.2,48.7
2023-12-25,Niedersachsen,03,19933985,6411822,222,6230912,141,5394167,1612996,498702,64117,79.9,52.7,27.0,81.8,88.4,85.6,93.4,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.2,40.0,78.0,72.2,88.5,20.1,1.4,24.0,8.7,51.5
2023-12-25,Bremen,04,1864644,622469,7,597461,NA,457478,153373,43520,5667,92.0,48.6,23.0,78.6,103.7,105.9,99.3,88.3,43.9,19.6,72.7,99.9,100.7,98.4,67.6,29.0,79.4,73.1,91.9,22.7,0.9,27.2,12.6,56.3
2023-12-25,Nordrhein-Westfalen,05,45101656,14672881,792,14252807,447,11854149,3457949,1033038,357641,81.9,51.2,28.1,81.2,91.1,89.9,93.4,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.1,36.2,77.2,71.0,88.7,19.3,1.3,23.1,8.9,50.1
2023-12-25,Hessen,06,14749741,4972811,174,4773241,53,3858162,997060,271785,39110,79.0,48.5,24.1,76.0,88.1,86.3,91.6,75.8,43.3,21.0,68.7,85.0,82.9,89.2,61.3,31.6,71.7,65.2,84.2,15.8,1.2,19.0,7.8,40.8
2023-12-25,Rheinland-Pfalz,07,9790322,3249293,70,3107491,36,2620482,706996,198553,25858,79.1,48.3,23.7,76.7,88.0,84.8,93.6,75.7,44.2,21.5,70.7,84.4,81.3,89.8,63.8,34.1,74.2,67.7,85.5,17.2,1.2,20.5,7.2,44.0
2023-12-25,Baden-Württemberg,08,25193371,8435697,384,8295837,283,6844800,1450597,386486,47734,75.8,43.9,19.6,71.4,85.0,82.7,89.7,74.6,40.6,17.3,67.0,84.0,81.5,89.0,61.5,31.0,72.1,65.7,84.6,13.0,1.1,15.6,5.8,35.1
2023-12-25,Bayern,09,29560455,9920646,499,9903119,334,7817903,1707625,448469,53082,75.3,45.9,21.2,74.9,83.9,81.7,88.2,75.2,43.1,19.5,70.7,84.1,82.1,88.2,59.3,28.0,69.4,62.4,83.3,13.0,0.9,15.5,5.5,35.2
