Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2023-01-23,Deutschland,00,191871854,64867785,2463,63554175,1488,52110601,12468409,1056407,108197,77.9,46.1,22.4,74.5,86.9,84.7,90.9,76.4,42.8,19.9,69.5,85.5,83.0,90.1,62.6,31.6,73.0,66.3,85.3,15.0,1.0,17.9,6.6,38.6
2023-01-23,Schleswig-Holstein,01,7492967,2356650,521,2327064,464,2057337,724008,99272,1126,80.7,60.6,30.7,94.2,87.8,85.1,92.3,79.6,57.6,29.8,88.6,87.0,84.4,91.4,70.4,48.6,80.8,74.8,91.0,24.8,1.7,29.5,11.0,61.3
2023-01-23,Hamburg,02,4685256,1607003,45,1565685,21,1243800,295147,34578,1704,86.7,52.4,29.7,80.1,97.1,96.7,98.0,84.5,47.0,24.2,75.4,95.1,94.1,97.8,67.1,29.5,78.9,73.3,92.8,15.9,1.3,19.1,8.4,45.6
2023-01-23,Niedersachsen,03,19392187,6404780,145,6229679,102,5385332,1508061,140075,3460,79.8,52.7,27.0,81.8,88.3,85.6,93.2,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.1,40.0,77.9,72.1,88.3,18.8,1.3,22.5,8.0,48.4
2023-01-23,Bremen,04,1821822,621484,5,597283,NA,456813,145450,16042,142,91.9,48.6,23.0,78.5,103.6,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.5,29.0,79.3,73.0,91.7,21.5,0.8,25.8,11.9,53.6
2023-01-23,Nordrhein-Westfalen,05,43794141,14659349,605,14248395,345,11831623,3242155,292384,78806,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.0,36.2,77.0,71.0,88.5,18.1,1.2,21.7,8.1,47.3
2023-01-23,Hessen,06,14467834,4967648,137,4772133,41,3852237,935701,99571,3260,78.9,48.4,24.1,76.0,88.0,86.2,91.4,75.8,43.2,21.0,68.6,85.0,82.9,89.2,61.2,31.5,71.6,65.2,84.1,14.9,1.1,17.8,7.2,38.6
2023-01-23,Rheinland-Pfalz,07,9548576,3242312,40,3104475,21,2615291,655113,47997,1900,79.0,48.2,23.6,76.7,87.8,84.7,93.2,75.6,44.2,21.5,70.6,84.3,81.2,89.8,63.7,34.0,74.0,67.6,85.3,16.0,1.0,19.0,6.5,41.0
2023-01-23,Baden-Württemberg,08,24714278,8420921,331,8290321,158,6830065,1333808,101225,6049,75.7,43.9,19.6,71.4,84.9,82.6,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.9,61.4,31.0,71.9,65.6,84.3,12.0,0.9,14.4,5.3,32.3
2023-01-23,Bayern,09,28997066,9909948,394,9899727,203,7805376,1563441,104640,4620,75.2,45.9,21.2,74.9,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,28.0,69.3,62.3,83.1,11.9,0.8,14.2,5.0,32.4
2023-01-23,Saarland,10,2453046,822970,13,809176,12,683027,162743,8343,417,83.8,46.8,18.8,78.8,92.7,91.8,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.5,34.5,79.8,73.7,89.3,16.6,0.9,19.4,6.6,39.5
2023-01-23,Berlin,11,8671050,2901404,132,2869757,81,2356588,590896,50782,5519,78.9,45.5,26.2,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.8,87.8,83.6,97.5,64.1,30.9,75.1,68.2,91.1,16.1,1.2,19.2,8.3,44.4
2023-01-23,Brandenburg,12,5075736,1723101,21,1727942,10,1416965,290125,12167,401,67.9,32.9,11.0,59.2,76.3,73.2,80.7,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.8,20.5,65.2,55.2,79.9,11.4,0.7,13.6,4.7,26.6
2023-01-23,Mecklenburg-Vorpommern,13,3574695,1218748,16,1204191,NA,970048,212271,10647,241,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.3,84.2,79.8,90.3,60.2,22.1,69.8,59.9,83.8,13.2,1.0,15.5,4.5,31.0
2023-01-23,Sachsen,14,7667384,2680430,27,2629841,11,2048058,358725,22710,281,66.3,25.1,7.7,46.9,75.5,68.8,85.2,65.0,23.6,7.0,44.3,74.2,67.5,84.0,50.7,15.3,59.4,48.8,74.9,8.9,0.6,10.5,3.3,21.1
2023-01-23,Sachsen-Anhalt,15,4685967,1620266,17,1606937,11,1268191,252631,7739,86,74.7,31.0,8.8,57.4,83.9,78.8,90.7,74.1,28.6,7.8,53.2,83.5,78.1,90.8,58.5,18.5,67.7,56.2,83.3,11.6,0.8,13.7,3.7,27.2
2023-01-23,Thüringen,16,4280890,1508649,9,1481445,NA,1143882,188267,7482,60,71.5,30.6,11.5,54.3,80.4,75.2,87.7,70.2,29.3,10.8,52.3,79.1,72.9,87.7,54.2,19.6,62.9,52.1,78.0,8.9,0.5,10.5,3.5,20.4
2023-01-23,Bundesressorts,17,548959,202122,5,190124,NA,145968,9867,753,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
