Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-02-04,Deutschland,00,166439420,63150326,61827727,45062243,75.9,39.7,18.9,64.1,85.4,78.9,88.6,74.4,33.4,11.0,59.6,84.4,82.4,88.3,54.2,23.3,63.4,57.1,75.2
2022-02-04,Schleswig-Holstein,01,6292215,2324220,2294238,1807437,79.8,51.1,25.4,79.9,89.9,84.5,91.3,78.8,41.9,14.3,72.7,89.9,88.5,92.5,62.1,31.3,72.1,64.9,84.6
2022-02-04,Hamburg,02,3855485,1506628,1479356,977111,81.3,41.7,24.3,63.6,92.0,87.8,89.9,79.9,33.8,12.2,60.9,91.4,92.3,89.3,52.7,20.3,62.2,58.2,72.3
2022-02-04,Niedersachsen,03,16549804,6223919,6070726,4687457,77.8,44.5,22.4,69.3,87.0,78.4,91.3,75.9,36.4,11.3,64.7,85.8,83.4,90.3,58.6,29.8,68.3,62.8,78.5
2022-02-04,Bremen,04,1565648,608695,593166,411824,89.5,41.2,19.0,67.2,101.5,99.7,97.0,87.2,34.6,10.4,62.9,99.7,101.5,95.9,60.6,20.7,71.2,65.1,83.6
2022-02-04,Nordrhein-Westfalen,05,37519586,14306066,13870734,10150977,79.8,45.2,23.8,69.6,89.5,82.7,91.9,77.4,38.1,14.4,65.1,87.6,85.8,90.9,56.6,25.8,66.4,60.0,78.6
2022-02-04,Hessen,06,12398539,4791047,4590116,3268928,76.1,40.3,19.7,64.2,85.7,80.0,88.7,72.9,32.1,10.0,57.8,83.1,81.4,86.5,51.9,23.0,60.9,55.6,71.6
2022-02-04,Rheinland-Pfalz,07,8237237,3151620,3012031,2240311,76.9,41.2,19.8,66.0,86.2,78.4,91.0,73.5,34.0,11.1,60.5,83.1,80.3,88.3,54.7,25.6,63.7,57.6,74.7
2022-02-04,Baden-Württemberg,08,21725251,8154642,8074008,5976142,73.4,37.4,16.8,60.9,83.0,76.7,87.4,72.7,31.6,9.5,56.7,83.0,81.1,86.8,53.8,25.2,63.1,58.1,73.4
2022-02-04,Bayern,09,25652868,9657977,9630576,6868437,73.5,40.1,18.7,65.2,82.5,76.7,86.5,73.3,34.8,11.8,61.7,83.0,81.4,86.3,52.3,20.6,61.3,54.8,74.5
2022-02-04,Saarland,10,2159861,806496,793754,609003,82.0,40.7,16.3,68.5,91.2,84.2,92.3,80.7,34.3,9.0,63.0,90.5,89.3,92.3,61.9,27.8,71.1,64.8,81.1
2022-02-04,Berlin,11,7482290,2823286,2766833,2022006,77.1,40.5,23.0,63.5,86.8,80.1,91.3,75.5,34.7,15.7,59.7,85.8,83.4,91.4,55.2,24.4,64.8,58.2,80.2
2022-02-04,Brandenburg,12,4541016,1743769,1710457,1199339,68.9,27.4,8.7,50.4,77.8,67.9,82.1,67.6,23.2,4.6,46.1,77.2,72.7,83.9,47.4,14.4,55.5,47.4,67.6
2022-02-04,Mecklenburg-Vorpommern,13,3142531,1188499,1174576,845270,73.8,29.1,8.6,54.3,83.3,75.6,87.3,72.9,24.1,3.8,49.0,82.9,79.3,88.2,52.5,15.2,61.0,51.4,75.2
2022-02-04,Sachsen,14,6866136,2630605,2558805,1778074,64.8,22.2,6.2,42.5,74.0,65.9,80.8,63.1,19.2,3.5,39.2,72.4,65.9,82.0,43.8,10.7,51.5,42.0,65.5
2022-02-04,Sachsen-Anhalt,15,4079419,1556269,1558537,1072470,71.4,25.8,6.7,49.1,80.5,71.4,84.5,71.5,21.7,3.3,44.1,81.1,76.4,87.7,49.2,11.9,57.0,46.1,72.4
2022-02-04,Thüringen,16,3848426,1475217,1456005,1011391,69.6,27.2,9.5,49.1,78.6,70.2,84.1,68.7,24.7,7.2,46.3,77.8,72.4,85.5,47.7,14.2,55.5,45.4,70.0
2022-02-04,Bundesressorts,17,523108,201371,193809,136066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
