Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-12-09,Deutschland,00,190991981,64827067,2050,63513684,1426,52043085,11942492,867553,92109,77.9,46.1,22.4,74.5,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.5,83.0,90.0,62.5,31.5,72.9,66.2,85.2,14.3,1.0,17.1,6.2,37.4
2022-12-09,Schleswig-Holstein,01,7444592,2356392,504,2326690,464,2055320,696547,81180,958,80.6,60.5,30.7,94.2,87.8,85.1,92.3,79.6,57.5,29.7,88.6,87.0,84.4,91.4,70.3,48.4,80.7,74.7,91.0,23.8,1.5,28.4,10.1,59.8
2022-12-09,Hamburg,02,4659655,1606719,37,1565288,20,1241625,280539,26894,1256,86.7,52.4,29.7,80.1,97.0,96.7,98.0,84.4,46.9,24.2,75.4,95.1,94.1,97.8,67.0,29.4,78.8,73.2,92.7,15.1,1.3,18.1,7.7,44.0
2022-12-09,Niedersachsen,03,19302524,6404148,119,6228911,100,5381177,1450894,113998,2616,79.8,52.7,26.9,81.8,88.3,85.6,93.2,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.0,39.9,77.8,72.0,88.3,18.1,1.2,21.6,7.5,47.0
2022-12-09,Bremen,04,1812242,621398,5,597166,NA,456265,139894,12792,119,91.9,48.5,22.9,78.5,103.5,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.4,28.9,79.2,72.9,91.7,20.7,0.8,24.8,11.0,52.3
2022-12-09,Nordrhein-Westfalen,05,43592042,14657675,493,14246003,336,11819133,3123608,237182,67064,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.7,88.7,86.9,92.0,65.9,36.1,76.9,70.9,88.4,17.4,1.1,20.9,7.6,46.1
2022-12-09,Hessen,06,14327939,4936015,59,4742474,37,3835840,891430,82039,2911,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.9,68.4,84.5,82.4,88.5,60.9,31.2,71.3,64.9,83.8,14.2,1.0,17.0,6.6,37.2
2022-12-09,Rheinland-Pfalz,07,9510909,3241959,33,3104089,18,2613318,629032,39527,1510,78.9,48.2,23.6,76.7,87.8,84.7,93.2,75.6,44.2,21.4,70.6,84.3,81.2,89.8,63.6,33.9,74.0,67.6,85.3,15.3,1.0,18.3,6.1,39.7
2022-12-09,Baden-Württemberg,08,24621592,8417750,271,8287131,138,6821270,1272415,85804,5388,75.7,43.9,19.5,71.4,84.9,82.5,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.9,61.3,30.9,71.8,65.6,84.2,11.4,0.9,13.7,5.0,31.1
2022-12-09,Bayern,09,28911809,9908920,355,9898396,190,7799835,1501694,89702,3986,75.2,45.9,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,27.9,69.2,62.3,83.0,11.4,0.7,13.6,4.7,31.4
