Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-11-28,Deutschland,00,190364171,64820113,1929,63506676,1408,52005665,11511299,731591,82876,77.9,46.1,22.3,74.4,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,83.0,90.0,62.5,31.5,72.9,66.2,85.2,13.8,0.9,16.5,5.8,36.2
2022-11-28,Schleswig-Holstein,01,7409242,2356296,503,2326548,464,2053973,676439,67607,876,80.6,60.5,30.7,94.2,87.8,85.1,92.3,79.6,57.5,29.7,88.6,87.0,84.4,91.4,70.3,48.4,80.6,74.7,90.9,23.1,1.5,27.6,9.6,58.5
2022-11-28,Hamburg,02,4642818,1606555,28,1565014,20,1240592,270457,21832,1034,86.7,52.3,29.6,80.1,97.0,96.7,98.0,84.4,46.9,24.2,75.4,95.1,94.0,97.7,66.9,29.3,78.7,73.1,92.6,14.6,1.2,17.5,7.2,43.0
2022-11-28,Niedersachsen,03,19233320,6403760,115,6228465,100,5378353,1404663,94954,2346,79.8,52.7,26.9,81.8,88.3,85.6,93.2,77.6,48.6,24.1,76.2,86.3,83.5,91.1,67.0,39.9,77.8,72.0,88.3,17.5,1.2,21.0,7.1,45.9
2022-11-28,Bremen,04,1806752,621360,5,597102,NA,456010,136650,10928,94,91.9,48.5,22.9,78.4,103.5,105.9,98.9,88.3,43.8,19.6,72.6,99.9,100.7,98.4,67.4,28.8,79.1,72.9,91.6,20.2,0.8,24.2,10.6,51.4
2022-11-28,Nordrhein-Westfalen,05,43436621,14655056,454,14243652,331,11807296,3031391,197915,59944,81.8,51.1,28.0,81.1,91.0,89.8,93.2,79.5,48.1,24.4,75.7,88.7,86.9,92.0,65.9,36.0,76.9,70.8,88.3,16.9,1.1,20.3,7.2,45.0
2022-11-28,Hessen,06,14279630,4935438,57,4742062,36,3833666,858478,70062,2695,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.9,68.4,84.5,82.4,88.5,60.9,31.2,71.2,64.8,83.7,13.6,1.0,16.4,6.3,36.1
2022-11-28,Rheinland-Pfalz,07,9478641,3241616,33,3103808,18,2611715,605752,32917,1359,78.9,48.2,23.6,76.6,87.8,84.7,93.2,75.6,44.2,21.4,70.6,84.3,81.2,89.7,63.6,33.9,73.9,67.5,85.2,14.8,1.0,17.6,5.8,38.4
2022-11-28,Baden-Württemberg,08,24552889,8416708,245,8286161,130,6816774,1222208,74187,5026,75.7,43.9,19.5,71.4,84.8,82.5,89.4,74.5,40.6,17.2,67.0,83.9,81.4,88.9,61.3,30.9,71.8,65.5,84.2,11.0,0.8,13.2,4.7,30.0
2022-11-28,Bayern,09,28839953,9908268,330,9897630,187,7795919,1446825,78454,3591,75.2,45.8,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,27.9,69.2,62.2,83.0,11.0,0.7,13.1,4.4,30.4
2022-11-28,Saarland,10,2441533,822865,13,809074,12,682500,154160,6216,348,83.8,46.8,18.8,78.8,92.6,91.8,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.5,34.4,79.7,73.6,89.2,15.7,0.9,18.4,6.1,37.7
2022-11-28,Berlin,11,8582455,2900225,71,2868449,75,2348080,531132,33766,4742,78.9,45.4,26.1,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.7,87.8,83.6,97.5,63.9,30.7,74.8,67.9,90.9,14.4,1.1,17.3,7.0,41.1
2022-11-28,Brandenburg,12,5040871,1722869,16,1727634,8,1414614,262349,8113,258,67.9,32.9,11.0,59.1,76.2,73.2,80.7,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.7,20.4,65.1,55.1,79.8,10.3,0.6,12.3,4.1,24.3
2022-11-28,Mecklenburg-Vorpommern,13,3554652,1218581,16,1203986,NA,968629,197359,7352,196,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.2,84.2,79.8,90.3,60.1,22.0,69.7,59.8,83.7,12.2,0.9,14.4,4.0,29.1
2022-11-28,Sachsen,14,7605057,2680026,20,2629267,10,2044144,308493,15609,185,66.3,25.1,7.7,46.9,75.5,68.8,85.2,65.0,23.6,6.9,44.2,74.2,67.4,84.0,50.6,15.2,59.3,48.7,74.8,7.6,0.5,9.1,2.7,18.4
2022-11-28,Sachsen-Anhalt,15,4654781,1619956,10,1606614,9,1265452,227078,5513,54,74.7,31.0,8.8,57.4,83.8,78.8,90.7,74.1,28.6,7.7,53.2,83.4,78.1,90.7,58.3,18.4,67.6,56.1,83.1,10.5,0.8,12.3,3.2,24.7
2022-11-28,Thüringen,16,4257597,1508433,8,1481169,NA,1142374,169041,5448,27,71.5,30.6,11.5,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.2,79.1,72.9,87.7,54.2,19.6,62.8,52.1,77.9,8.0,0.4,9.4,3.1,18.4
2022-11-28,Bundesressorts,17,547359,202101,5,190041,NA,145574,8824,718,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
