Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-01-31,Deutschland,00,165077514,63027665,61558884,44090038,75.8,39.1,18.1,63.7,85.3,78.7,88.6,74.0,32.4,9.7,58.9,84.2,82.1,88.1,53.0,21.5,62.1,55.7,74.2
2022-01-31,Schleswig-Holstein,01,6227052,2316864,2283559,1760242,79.6,49.5,22.7,79.4,89.8,84.4,91.2,78.4,40.3,12.0,71.9,89.7,88.2,92.4,60.5,28.3,70.3,62.9,83.3
2022-01-31,Hamburg,02,3819795,1504173,1472240,950955,81.2,41.2,23.6,63.3,91.9,87.7,89.9,79.5,32.2,10.1,60.1,91.2,91.9,89.2,51.3,18.6,60.6,56.5,71.1
2022-01-31,Niedersachsen,03,16408838,6210021,6042059,4588949,77.6,43.6,21.0,69.0,86.9,78.3,91.3,75.5,35.2,9.4,64.1,85.6,83.0,90.3,57.3,27.0,67.0,61.2,77.6
2022-01-31,Bremen,04,1552930,607262,590510,403179,89.3,40.4,17.9,66.7,101.4,99.5,96.9,86.8,33.8,9.7,62.1,99.3,101.1,95.8,59.3,19.1,69.8,63.4,82.7
2022-01-31,Nordrhein-Westfalen,05,37216778,14279493,13811106,9934012,79.7,44.5,22.8,69.3,89.4,82.6,91.9,77.0,37.0,12.8,64.6,87.3,85.5,90.8,55.4,23.8,65.0,58.5,77.7
2022-01-31,Hessen,06,12289887,4780637,4570114,3190627,76.0,39.6,18.8,63.8,85.6,79.9,88.6,72.6,31.1,8.7,57.1,82.8,81.1,86.4,50.7,21.1,59.6,54.0,70.6
2022-01-31,Rheinland-Pfalz,07,8178537,3146102,2998904,2200214,76.8,40.6,19.1,65.7,86.1,78.3,91.0,73.2,32.9,9.6,59.8,82.9,80.0,88.2,53.7,23.8,62.7,56.4,74.0
2022-01-31,Baden-Württemberg,08,21579486,8140237,8043114,5875284,73.3,36.9,16.2,60.6,82.9,76.6,87.4,72.4,30.8,8.7,56.1,82.8,80.8,86.7,52.9,24.0,62.1,57.0,72.6
2022-01-31,Bayern,09,25447682,9641371,9590625,6719663,73.4,39.6,18.0,64.9,82.4,76.6,86.5,73.0,33.9,10.8,61.0,82.7,81.0,86.2,51.1,19.1,60.1,53.4,73.6
2022-01-31,Saarland,10,2145147,805184,789694,599505,81.8,40.3,15.7,68.1,91.1,84.0,92.2,80.3,33.1,7.3,62.2,90.1,88.8,92.2,60.9,26.1,70.0,63.6,80.4
2022-01-31,Berlin,11,7433722,2819271,2758740,1985402,76.9,40.1,22.6,63.2,86.8,80.0,91.3,75.3,34.2,15.2,59.3,85.6,83.2,91.3,54.2,23.4,63.6,56.9,79.4
2022-01-31,Brandenburg,12,4512009,1741149,1704711,1178655,68.8,27.1,8.5,50.0,77.7,67.8,82.1,67.4,22.9,4.4,45.7,76.9,72.4,83.8,46.6,13.4,54.6,46.4,66.9
2022-01-31,Mecklenburg-Vorpommern,13,3109746,1185632,1168390,821479,73.6,28.5,8.0,53.6,83.1,75.4,87.2,72.5,23.2,3.0,48.1,82.6,78.8,88.1,51.0,13.3,59.4,49.5,73.9
2022-01-31,Sachsen,14,6801235,2625337,2546528,1730643,64.7,21.9,6.0,42.1,73.9,65.8,80.8,62.8,18.7,3.0,38.5,72.1,65.5,81.9,42.7,9.8,50.2,40.7,64.1
2022-01-31,Sachsen-Anhalt,15,4023502,1551741,1547920,1031658,71.2,25.3,6.3,48.4,80.3,71.2,84.4,71.0,21.0,2.8,43.2,80.7,75.7,87.6,47.3,10.2,54.9,43.7,70.7
2022-01-31,Thüringen,16,3810705,1471909,1447167,985755,69.4,26.8,9.2,48.5,78.4,70.0,84.1,68.3,23.8,6.5,45.3,77.4,71.9,85.3,46.5,13.1,54.1,44.0,68.6
2022-01-31,Bundesressorts,17,520463,201282,193503,133816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
