Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2023-01-17,Deutschland,00,191797688,64866184,2419,63552947,1485,52105528,12423984,1036126,106679,77.9,46.1,22.4,74.5,86.9,84.7,90.9,76.4,42.8,19.9,69.5,85.5,83.0,90.1,62.6,31.6,73.0,66.3,85.3,14.9,1.0,17.8,6.6,38.5
2023-01-17,Schleswig-Holstein,01,7487721,2356621,521,2327012,464,2057155,721138,97201,1085,80.7,60.6,30.7,94.2,87.8,85.1,92.3,79.6,57.6,29.8,88.6,87.0,84.4,91.4,70.4,48.5,80.7,74.8,91.0,24.7,1.6,29.4,10.9,61.2
2023-01-17,Hamburg,02,4682752,1606990,45,1565665,21,1243671,293796,33621,1670,86.7,52.4,29.7,80.1,97.1,96.7,98.0,84.5,47.0,24.2,75.4,95.1,94.1,97.8,67.1,29.5,78.9,73.3,92.8,15.8,1.3,19.0,8.3,45.5
2023-01-17,Niedersachsen,03,19384090,6404743,145,6229650,102,5384983,1503224,137301,3396,79.8,52.7,27.0,81.8,88.3,85.6,93.2,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.1,40.0,77.9,72.1,88.3,18.7,1.3,22.4,8.0,48.3
2023-01-17,Bremen,04,1820830,621480,5,597272,NA,456767,144949,15612,142,91.9,48.6,23.0,78.5,103.6,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.5,29.0,79.2,73.0,91.7,21.4,0.8,25.7,11.8,53.5
2023-01-17,Nordrhein-Westfalen,05,43775866,14659197,588,14248188,345,11830458,3232338,286548,77715,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.0,36.2,77.0,71.0,88.5,18.0,1.2,21.6,8.1,47.2
2023-01-17,Hessen,06,14462411,4967592,135,4772075,41,3851946,932412,97875,3231,78.9,48.4,24.1,76.0,88.0,86.2,91.4,75.8,43.2,21.0,68.6,85.0,82.8,89.2,61.2,31.5,71.6,65.1,84.1,14.8,1.1,17.7,7.2,38.5
2023-01-17,Rheinland-Pfalz,07,9544396,3242270,40,3104403,21,2614934,652406,47034,1861,79.0,48.2,23.6,76.7,87.8,84.7,93.2,75.6,44.2,21.5,70.6,84.3,81.2,89.8,63.7,34.0,74.0,67.6,85.3,15.9,1.0,18.9,6.5,40.9
2023-01-17,Baden-Württemberg,08,24704108,8419882,323,8289814,158,6828841,1328290,99435,5965,75.7,43.9,19.6,71.4,84.9,82.6,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.9,61.4,31.0,71.9,65.6,84.3,11.9,0.9,14.3,5.3,32.2
2023-01-17,Bayern,09,28989556,9909845,391,9899617,203,7804930,1558222,103093,4542,75.2,45.9,21.2,74.9,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,28.0,69.3,62.3,83.1,11.8,0.8,14.1,5.0,32.3
2023-01-17,Saarland,10,2452588,822968,13,809172,12,683005,162410,8249,414,83.8,46.8,18.8,78.8,92.7,91.8,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.5,34.5,79.8,73.7,89.3,16.5,0.9,19.4,6.6,39.5
2023-01-17,Berlin,11,8666898,2901343,123,2869684,80,2356239,588274,49775,5484,78.9,45.5,26.2,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.7,87.8,83.6,97.5,64.1,30.9,75.1,68.2,91.1,16.0,1.2,19.1,8.2,44.3
2023-01-17,Brandenburg,12,5074163,1723082,16,1727928,8,1416880,288983,11867,389,67.9,32.9,11.0,59.2,76.3,73.2,80.7,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.8,20.5,65.2,55.2,79.9,11.4,0.7,13.5,4.6,26.5
2023-01-17,Mecklenburg-Vorpommern,13,3573883,1218742,16,1204182,NA,969986,211719,10465,240,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.3,84.2,79.8,90.3,60.2,22.1,69.8,59.9,83.8,13.1,1.0,15.5,4.5,30.9
2023-01-17,Sachsen,14,7664848,2680410,27,2629810,11,2047880,356837,22296,276,66.3,25.1,7.7,46.9,75.5,68.8,85.2,65.0,23.6,7.0,44.3,74.2,67.5,84.0,50.7,15.3,59.4,48.8,74.9,8.8,0.6,10.5,3.3,21.0
2023-01-17,Sachsen-Anhalt,15,4684651,1620253,17,1606914,11,1268091,251576,7614,86,74.7,31.0,8.8,57.4,83.9,78.8,90.7,74.1,28.6,7.8,53.2,83.5,78.1,90.8,58.5,18.5,67.7,56.2,83.3,11.6,0.8,13.6,3.7,27.1
2023-01-17,Thüringen,16,4279997,1508645,9,1481438,NA,1143799,187563,7389,58,71.5,30.6,11.5,54.3,80.4,75.2,87.7,70.2,29.3,10.8,52.3,79.1,72.9,87.7,54.2,19.6,62.9,52.1,78.0,8.9,0.5,10.5,3.4,20.3
2023-01-17,Bundesressorts,17,548930,202121,5,190123,NA,145963,9847,751,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
