Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-01-23,Deutschland,00,162113922,62753672,61023959,41930241,75.5,37.7,16.1,62.9,85.1,78.5,88.5,73.4,30.6,7.3,57.8,83.7,81.4,87.9,50.4,17.6,59.3,52.3,72.3
2022-01-23,Schleswig-Holstein,01,6104778,2306226,2266607,1665520,79.2,47.3,19.5,78.4,89.7,84.2,91.2,77.9,38.4,9.3,70.9,89.3,87.6,92.2,57.2,21.8,66.9,58.8,81.1
2022-01-23,Hamburg,02,3743247,1496873,1459875,893928,80.8,39.4,20.9,62.6,91.7,87.4,89.8,78.8,30.1,6.9,59.3,90.7,91.3,89.0,48.3,14.6,57.2,52.5,68.8
2022-01-23,Niedersachsen,03,16115837,6178322,5988780,4380764,77.2,41.5,17.7,68.2,86.7,78.0,91.2,74.8,33.2,6.7,63.0,85.1,82.3,90.1,54.7,21.5,64.3,58.0,75.8
2022-01-23,Bremen,04,1523791,604447,585185,382086,88.9,38.7,15.7,65.8,101.1,99.2,96.9,86.0,31.7,6.8,60.9,98.7,100.2,95.6,56.2,15.2,66.3,59.2,80.7
2022-01-23,Nordrhein-Westfalen,05,36570995,14222021,13697089,9459203,79.3,43.0,20.7,68.5,89.2,82.3,91.8,76.4,34.9,9.7,63.6,86.9,84.9,90.6,52.8,19.4,62.1,55.0,76.0
2022-01-23,Hessen,06,12039203,4755017,4531441,3004078,75.6,37.8,16.2,62.8,85.4,79.6,88.6,72.0,29.2,6.2,56.0,82.4,80.4,86.3,47.7,16.3,56.3,50.2,68.6
2022-01-23,Rheinland-Pfalz,07,8047245,3131290,2972789,2109764,76.4,38.8,16.3,64.8,85.9,78.1,90.9,72.5,30.6,6.3,58.6,82.5,79.4,88.1,51.5,19.0,60.3,53.6,72.5
2022-01-23,Baden-Württemberg,08,21247346,8108888,7976541,5640217,73.0,35.8,14.6,59.9,82.7,76.4,87.3,71.8,29.3,6.8,54.9,82.3,80.2,86.6,50.8,21.2,59.8,54.3,70.8
2022-01-23,Bayern,09,24993285,9603515,9505265,6388133,73.1,38.5,16.5,64.3,82.2,76.4,86.4,72.3,31.9,8.2,59.7,82.2,80.4,86.0,48.6,15.8,57.2,50.1,71.8
2022-01-23,Saarland,10,2115766,802668,783059,579199,81.6,39.2,14.3,67.3,90.9,83.8,92.2,79.6,31.0,4.4,61.1,89.6,88.1,92.0,58.9,22.6,67.8,60.8,79.1
2022-01-23,Berlin,11,7273076,2805018,2723427,1872021,76.6,38.9,21.2,62.3,86.5,79.8,91.2,74.3,32.4,12.9,58.0,84.7,82.2,90.7,51.1,19.3,60.2,52.8,77.4
2022-01-23,Brandenburg,12,4426457,1733890,1690105,1114888,68.5,26.3,7.6,49.2,77.5,67.5,82.0,66.8,22.0,3.5,44.7,76.4,71.6,83.6,44.0,10.8,51.7,43.3,64.5
2022-01-23,Mecklenburg-Vorpommern,13,3049362,1180579,1158862,775632,73.3,27.5,6.9,52.7,82.9,75.0,87.2,71.9,22.1,2.0,46.8,82.0,78.0,87.8,48.2,10.8,56.2,45.9,71.2
2022-01-23,Sachsen,14,6672664,2613472,2525828,1634563,64.4,21.3,5.3,41.4,73.6,65.4,80.7,62.3,17.7,2.1,37.4,71.6,64.9,81.6,40.3,7.7,47.5,37.9,61.6
2022-01-23,Sachsen-Anhalt,15,3937225,1544591,1533307,967106,70.8,24.3,5.5,47.3,80.0,70.8,84.3,70.3,20.0,2.1,41.9,80.0,74.8,87.3,44.3,8.1,51.6,40.1,67.6
2022-01-23,Thüringen,16,3741157,1465820,1432999,936347,69.1,26.1,8.7,47.7,78.2,69.7,84.0,67.6,22.5,5.3,43.9,76.8,71.1,85.0,44.2,11.1,51.5,41.3,66.1
2022-01-23,Bundesressorts,17,512488,201035,192800,126792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
