Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2021-11-23,Deutschland,00,118672955,58791289,56637852,6641501,70.7,50.8,81.4,73.8,87.1,68.1,45.2,78.7,74.9,85.9,8.0,0.7,9.5,4.9,18.2
2021-11-23,Schleswig-Holstein,01,4420659,2180865,2109093,261867,74.9,64.4,86.9,80.6,90.1,72.5,58.0,84.4,81.3,89.8,9.0,0.3,10.7,4.8,21.2
2021-11-23,Hamburg,02,2815734,1403433,1366498,140499,75.8,52.3,87.9,82.8,88.6,73.8,47.9,85.8,85.3,87.2,7.6,0.8,9.1,5.2,18.7
2021-11-23,Niedersachsen,03,11633018,5833373,5596072,620448,72.9,57.9,83.6,73.9,90.2,69.9,51.9,80.4,76.1,88.4,7.8,0.8,9.3,4.8,17.5
2021-11-23,Bremen,04,1128215,559920,542303,71048,82.3,54.6,95.1,91.5,94.7,79.7,50.1,92.3,91.9,93.2,10.4,0.4,12.5,6.0,25.5
2021-11-23,Nordrhein-Westfalen,05,26991634,13418265,12815384,1531242,74.9,57.9,86.1,78.4,90.7,71.5,52.6,82.4,79.1,88.8,8.5,0.8,10.2,5.5,19.4
2021-11-23,Hessen,06,8877444,4437624,4229088,448075,70.5,51.0,81.4,74.5,87.2,67.2,45.0,77.8,74.4,84.6,7.1,0.7,8.5,4.3,16.9
2021-11-23,Rheinland-Pfalz,07,5878821,2947336,2779349,309957,71.9,52.7,82.6,73.7,89.8,67.8,45.9,78.1,73.5,86.4,7.6,0.9,9.0,4.3,17.4
2021-11-23,Baden-Württemberg,08,15227190,7541915,7351854,777963,67.9,46.2,78.6,71.4,85.7,66.2,41.6,76.9,73.3,84.3,7.0,0.6,8.4,4.2,16.9
2021-11-23,Bayern,09,18288328,8961294,8707102,1095800,68.2,49.8,78.5,71.8,85.0,66.3,42.9,76.7,73.2,83.7,8.3,0.7,9.9,5.7,18.6
2021-11-23,Saarland,10,1536757,757338,733674,91453,77.0,54.8,87.2,78.9,91.0,74.6,48.7,84.7,81.2,90.3,9.3,1.0,10.9,5.1,20.1
2021-11-23,Berlin,11,5414568,2608371,2519191,404578,71.2,49.9,82.4,75.1,89.6,68.8,44.8,79.8,76.0,88.7,11.0,1.0,13.2,5.6,30.8
2021-11-23,Brandenburg,12,3243852,1618953,1562832,167768,64.0,37.4,73.4,62.0,80.5,61.7,32.9,71.4,64.7,81.4,6.6,0.6,7.8,4.2,13.4
2021-11-23,Mecklenburg-Vorpommern,13,2231993,1104071,1070899,119781,68.5,38.1,78.6,69.0,85.8,66.5,32.0,76.6,70.4,85.7,7.4,0.5,8.7,4.4,15.1
2021-11-23,Sachsen,14,4923182,2435387,2344781,240710,60.0,31.5,69.4,59.8,78.7,57.8,28.1,67.1,58.8,79.3,5.9,0.6,7.0,3.2,12.6
2021-11-23,Sachsen-Anhalt,15,2901947,1440165,1406990,157392,66.0,35.1,75.5,64.3,82.9,64.5,29.7,74.0,66.4,84.7,7.2,0.8,8.4,4.3,14.2
2021-11-23,Thüringen,16,2781211,1348748,1316121,197253,63.6,36.1,73.0,62.7,81.7,62.1,32.0,71.4,63.6,82.6,9.3,0.4,11.0,5.4,18.9
2021-11-23,Bundesressorts,17,378402,194231,186621,5667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
