Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-02-10,Deutschland,00,167670298,63257882,62126805,45888382,76.1,40.3,19.7,64.4,85.5,79.0,88.7,74.7,34.7,12.9,60.2,84.7,82.7,88.3,55.2,24.8,64.5,58.4,76.0
2022-02-10,Schleswig-Holstein,01,6353965,2328973,2307388,1851308,80.0,52.1,26.7,80.4,89.9,84.6,91.3,79.3,44.1,17.6,73.6,90.2,88.8,92.6,63.6,34.0,73.6,66.6,86.0
2022-02-10,Hamburg,02,3887125,1509206,1487548,998081,81.5,42.3,25.2,63.8,92.1,87.9,89.9,80.3,35.7,15.3,61.4,91.7,92.6,89.4,53.9,21.6,63.5,59.7,73.1
2022-02-10,Niedersachsen,03,16672908,6236240,6100686,4768410,77.9,45.3,23.6,69.6,87.0,78.5,91.3,76.2,37.9,13.6,65.2,86.1,83.7,90.4,59.6,31.8,69.4,64.0,79.3
2022-02-10,Bremen,04,1576139,609741,595830,418635,89.7,41.8,19.9,67.5,101.6,99.8,97.0,87.6,35.8,12.2,63.6,100.0,101.9,96.0,61.6,21.8,72.3,66.3,84.5
2022-02-10,Nordrhein-Westfalen,05,37798753,14329977,13934736,10342518,79.9,45.8,24.6,69.9,89.5,82.8,91.9,77.7,39.5,16.6,65.7,87.8,86.1,91.0,57.7,27.5,67.5,61.4,79.4
2022-02-10,Hessen,06,12492263,4800311,4612313,3331270,76.3,41.0,20.7,64.5,85.8,80.1,88.7,73.3,33.6,12.2,58.5,83.3,81.6,86.6,52.9,24.6,62.0,56.8,72.4
2022-02-10,Rheinland-Pfalz,07,8289876,3156783,3026703,2273141,77.0,41.8,20.7,66.3,86.3,78.5,91.1,73.9,35.6,13.5,61.2,83.4,80.6,88.4,55.5,27.1,64.6,58.6,75.4
2022-02-10,Baden-Württemberg,08,21855591,8166575,8112644,6056501,73.6,37.8,17.4,61.1,83.0,76.8,87.5,73.1,32.9,11.4,57.4,83.2,81.4,86.9,54.5,26.2,63.9,58.9,74.1
2022-02-10,Bayern,09,25838301,9672980,9674748,6994812,73.6,40.6,19.3,65.5,82.6,76.8,86.5,73.6,36.0,13.4,62.4,83.2,81.7,86.4,53.2,21.9,62.4,56.1,75.2
2022-02-10,Saarland,10,2173129,807544,797498,617544,82.1,41.2,16.8,68.8,91.2,84.3,92.3,81.0,35.6,10.7,63.8,90.7,89.7,92.4,62.8,29.2,72.0,66.0,81.7
2022-02-10,Berlin,11,7543456,2828033,2780987,2064425,77.2,40.9,23.6,63.9,86.9,80.3,91.4,75.9,36.1,17.6,60.4,86.1,83.8,91.5,56.3,25.7,66.1,59.7,81.0
2022-02-10,Brandenburg,12,4574738,1746467,1718497,1222442,69.0,27.8,9.1,50.7,77.9,68.0,82.1,67.9,24.0,5.4,46.8,77.4,73.1,84.0,48.3,15.2,56.5,48.5,68.5
2022-02-10,Mecklenburg-Vorpommern,13,3160922,1190090,1178258,858408,73.9,29.5,9.0,54.7,83.3,75.7,87.3,73.1,24.6,4.3,49.5,83.1,79.6,88.3,53.3,16.2,61.9,52.4,75.9
2022-02-10,Sachsen,14,6927142,2635613,2573035,1819886,65.0,22.5,6.6,42.8,74.1,66.1,80.9,63.4,20.0,4.2,40.0,72.7,66.3,82.2,44.9,11.7,52.7,43.2,66.7
2022-02-10,Sachsen-Anhalt,15,4120687,1559739,1567762,1101085,71.5,26.3,7.1,49.7,80.6,71.6,84.5,71.9,22.6,4.2,45.0,81.5,76.9,87.9,50.5,13.0,58.5,47.7,73.7
2022-02-10,Thüringen,16,3880439,1478132,1464093,1032470,69.7,27.6,9.9,49.5,78.7,70.3,84.2,69.1,25.4,7.9,47.1,78.2,72.9,85.7,48.7,15.2,56.6,46.5,71.0
2022-02-10,Bundesressorts,17,524864,201478,194079,137446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
