Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-02-20,Deutschland,00,169045715,63377472,62491708,46780881,76.2,40.9,20.5,64.7,85.6,79.1,88.7,75.2,36.4,15.2,61.1,85.0,83.1,88.5,56.3,26.5,65.7,59.7,76.8
2022-02-20,Schleswig-Holstein,01,6421730,2332942,2322081,1900446,80.1,52.9,27.8,80.8,90.0,84.7,91.3,79.8,46.8,21.6,74.9,90.4,89.1,92.7,65.3,36.7,74.9,68.0,86.9
2022-02-20,Hamburg,02,3938094,1516758,1502042,1027108,81.9,43.1,25.9,64.6,92.5,88.3,90.2,81.1,38.0,18.5,62.6,92.3,93.3,89.9,55.4,23.6,65.3,61.6,74.6
2022-02-20,Niedersachsen,03,16821044,6249523,6141708,4862361,78.1,46.1,24.7,70.0,87.1,78.6,91.4,76.7,40.3,17.3,66.1,86.3,84.1,90.5,60.8,34.0,70.6,65.5,80.1
2022-02-20,Bremen,04,1588062,611054,599504,425603,89.8,42.6,21.0,67.9,101.7,100.0,97.0,88.1,37.8,14.9,64.6,100.4,102.4,96.1,62.6,23.4,73.5,67.7,85.2
2022-02-20,Nordrhein-Westfalen,05,38099776,14355372,14007526,10545693,80.1,46.4,25.5,70.2,89.6,82.9,92.0,78.1,41.2,19.0,66.5,88.0,86.5,91.1,58.8,29.5,68.8,62.8,80.2
2022-02-20,Hessen,06,12599930,4809949,4641670,3399968,76.4,41.6,21.7,64.8,85.9,80.2,88.7,73.8,35.6,15.0,59.4,83.6,82.0,86.7,54.0,26.3,63.2,58.2,73.2
2022-02-20,Rheinland-Pfalz,07,8363541,3162562,3045376,2322402,77.2,42.5,21.7,66.7,86.3,78.6,91.1,74.3,37.6,16.4,62.1,83.6,80.9,88.5,56.7,29.0,65.9,60.2,76.2
2022-02-20,Baden-Württemberg,08,22011579,8181250,8161079,6149862,73.7,38.3,18.1,61.5,83.1,76.9,87.5,73.5,34.5,13.6,58.4,83.5,81.8,87.1,55.4,27.5,64.8,60.0,74.8
2022-02-20,Bayern,09,26041450,9689725,9731993,7124092,73.7,41.1,20.0,65.7,82.6,76.9,86.6,74.1,37.6,15.7,63.3,83.5,82.0,86.5,54.2,23.5,63.5,57.3,75.9
2022-02-20,Saarland,10,2188240,808681,801887,627144,82.2,41.7,17.5,69.1,91.3,84.4,92.3,81.5,37.3,13.0,64.9,91.0,90.1,92.5,63.7,30.9,73.0,67.3,82.3
2022-02-20,Berlin,11,7604238,2832798,2796740,2104769,77.3,41.4,24.2,64.2,87.0,80.4,91.4,76.3,37.8,20.0,61.3,86.4,84.1,91.7,57.4,27.1,67.3,61.1,81.8
2022-02-20,Brandenburg,12,4620321,1750259,1729648,1253166,69.2,28.3,9.8,51.2,78.0,68.1,82.1,68.3,25.1,6.6,47.9,77.8,73.6,84.1,49.5,16.5,57.9,50.1,69.7
2022-02-20,Mecklenburg-Vorpommern,13,3182669,1191875,1183698,872936,74.0,29.9,9.3,55.2,83.4,75.8,87.3,73.5,25.4,5.1,50.3,83.4,80.0,88.4,54.2,17.4,62.9,53.6,76.6
2022-02-20,Sachsen,14,6980134,2640102,2586180,1855279,65.1,22.9,6.9,43.1,74.2,66.2,80.9,63.7,20.6,4.8,40.7,73.0,66.7,82.3,45.7,12.8,53.6,44.3,67.5
2022-02-20,Sachsen-Anhalt,15,4151036,1562139,1575013,1121791,71.6,26.7,7.4,50.1,80.7,71.7,84.6,72.2,23.3,4.8,45.9,81.8,77.4,88.0,51.4,14.3,59.6,48.9,74.5
2022-02-20,Thüringen,16,3907053,1480854,1471177,1049319,69.8,28.0,10.3,50.0,78.8,70.5,84.2,69.4,26.1,8.3,48.0,78.5,73.3,85.8,49.5,16.3,57.5,47.5,71.7
2022-02-20,Bundesressorts,17,526818,201629,194386,138942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
