Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-04-25,Deutschland,00,172684277,63745549,63296640,49252762,76.7,42.1,22.0,65.6,85.9,79.5,88.9,76.1,39.5,19.2,63.1,85.7,84.0,88.8,59.2,30.5,68.8,63.2,79.4
2022-04-25,Schleswig-Holstein,01,6671584,2344282,2353634,2107451,80.5,54.5,30.2,81.8,90.2,84.9,91.4,80.9,51.9,28.8,77.6,91.0,89.8,93.0,72.4,43.5,78.5,72.0,90.0
2022-04-25,Hamburg,02,4106699,1544565,1543161,1127480,83.4,46.1,29.0,67.5,93.9,89.8,91.3,83.3,42.2,23.2,66.0,94.4,95.5,91.5,60.9,28.3,71.5,68.0,80.2
2022-04-25,Niedersachsen,03,17195485,6286873,6227745,5113719,78.6,47.5,26.7,70.9,87.5,79.0,91.5,77.8,44.5,23.4,68.1,87.0,85.0,90.8,63.9,39.0,74.1,69.3,82.7
2022-04-25,Bremen,04,1619743,615169,607961,444859,90.4,43.9,22.4,69.1,102.3,100.7,97.3,89.4,41.2,19.3,67.0,101.4,103.8,96.5,65.4,27.1,76.6,71.1,87.8
2022-04-25,Nordrhein-Westfalen,05,38899871,14435613,14174545,11099980,80.5,47.9,27.5,71.1,89.9,83.3,92.2,79.1,44.5,23.6,68.4,88.7,87.3,91.4,61.9,34.3,72.1,66.7,82.8
2022-04-25,Hessen,06,12881226,4837112,4704677,3591402,76.9,43.0,23.3,65.8,86.2,80.6,88.9,74.8,39.1,19.9,61.4,84.2,82.9,87.0,57.1,30.7,66.6,61.8,76.1
2022-04-25,Rheinland-Pfalz,07,8533926,3182635,3085982,2432707,77.7,43.8,23.4,67.5,86.7,79.1,91.3,75.3,40.9,21.0,64.1,84.3,81.9,88.8,59.4,33.2,68.8,63.5,78.4
2022-04-25,Baden-Württemberg,08,22366315,8223300,8251480,6373269,74.1,39.2,19.2,62.1,83.5,77.3,87.7,74.3,36.9,16.6,60.0,84.2,82.6,87.4,57.4,30.5,67.1,62.4,76.6
2022-04-25,Bayern,09,26508520,9735401,9842978,7435090,74.1,42.0,21.1,66.5,82.9,77.3,86.7,74.9,40.2,18.9,65.1,84.2,82.9,86.8,56.6,27.1,66.1,60.3,77.8
2022-04-25,Saarland,10,2227042,812063,810659,653851,82.5,42.6,18.5,69.8,91.6,84.8,92.4,82.4,40.0,16.3,66.9,91.8,91.1,92.8,66.4,35.0,76.0,70.8,84.4
2022-04-25,Berlin,11,7763681,2852515,2830903,2210661,77.9,42.6,25.5,65.1,87.5,81.0,91.6,77.3,40.4,23.1,63.3,87.1,85.0,92.1,60.3,30.4,70.6,64.8,84.2
2022-04-25,Brandenburg,12,4719050,1758523,1750278,1323123,69.5,29.2,10.7,52.1,78.2,68.5,82.3,69.2,27.2,8.7,50.0,78.5,74.5,84.5,52.3,19.6,61.0,53.4,72.4
2022-04-25,Mecklenburg-Vorpommern,13,3260040,1198962,1201440,925580,74.4,31.0,10.4,56.3,83.8,76.3,87.5,74.6,28.3,8.0,53.2,84.3,81.2,88.8,57.5,21.5,66.6,57.6,79.7
2022-04-25,Sachsen,14,7147347,2655356,2623419,1970113,65.5,23.6,7.5,44.0,74.5,66.6,81.1,64.7,22.5,6.5,42.9,73.8,67.8,82.8,48.6,15.4,56.8,47.3,70.9
2022-04-25,Sachsen-Anhalt,15,4259056,1571136,1600054,1195851,72.0,27.8,8.5,51.2,81.1,72.2,84.7,73.4,26.0,7.2,48.9,82.9,78.8,88.6,54.8,17.9,63.4,53.0,77.9
2022-04-25,Thüringen,16,3992923,1489959,1492646,1104878,70.3,29.0,11.2,51.1,79.1,71.0,84.4,70.4,28.3,10.5,50.5,79.4,74.5,86.3,52.1,19.1,60.4,50.4,74.6
2022-04-25,Bundesressorts,17,531769,202085,195078,142748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
