Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2023-03-22,Deutschland,00,192180021,64874753,2684,63560958,1620,52135297,12633995,1150683,117799,77.9,46.1,22.4,74.5,86.9,84.8,90.9,76.4,42.9,20.0,69.6,85.5,83.0,90.1,62.6,31.6,73.0,66.4,85.3,15.2,1.1,18.1,6.8,38.9
2023-03-22,Schleswig-Holstein,01,7513777,2356822,530,2327269,468,2058361,733875,108574,1358,80.7,60.6,30.8,94.3,87.8,85.1,92.3,79.6,57.6,29.8,88.7,87.0,84.4,91.4,70.4,48.6,80.8,74.8,91.1,25.1,1.7,29.9,11.4,61.8
2023-03-22,Hamburg,02,4695051,1607200,49,1565840,22,1244358,299751,38492,2069,86.7,52.4,29.7,80.1,97.1,96.7,98.0,84.5,47.0,24.3,75.4,95.2,94.1,97.8,67.1,29.5,79.0,73.3,92.9,16.2,1.4,19.4,8.6,46.1
2023-03-22,Niedersachsen,03,19428171,6405362,168,6229926,113,5387872,1527209,153118,3863,79.8,52.7,27.0,81.8,88.3,85.6,93.2,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.1,40.0,77.9,72.1,88.4,19.0,1.3,22.8,8.2,48.9
2023-03-22,Bremen,04,1826265,621566,5,597374,NA,457103,147477,17981,156,91.9,48.6,23.0,78.6,103.6,105.9,98.9,88.3,43.9,19.6,72.7,99.9,100.7,98.4,67.6,29.0,79.3,73.1,91.7,21.8,0.8,26.1,12.2,54.0
2023-03-22,Nordrhein-Westfalen,05,43875143,14660258,670,14249623,377,11835779,3282233,321093,84649,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.0,36.2,77.0,71.0,88.5,18.3,1.2,22.0,8.3,47.7
2023-03-22,Hessen,06,14495255,4968367,159,4772643,45,3854378,951076,107940,3545,78.9,48.5,24.1,76.0,88.0,86.2,91.4,75.8,43.3,21.0,68.7,85.0,82.9,89.2,61.2,31.6,71.6,65.2,84.1,15.1,1.1,18.1,7.4,39.0
2023-03-22,Rheinland-Pfalz,07,9566507,3242676,47,3104814,26,2616661,665714,52991,2156,79.0,48.2,23.6,76.7,87.8,84.7,93.2,75.6,44.2,21.5,70.6,84.3,81.3,89.8,63.7,34.0,74.1,67.7,85.3,16.2,1.1,19.3,6.7,41.5
2023-03-22,Baden-Württemberg,08,24752604,8422385,355,8292446,191,6836123,1353121,109327,7276,75.7,43.9,19.6,71.4,84.9,82.6,89.4,74.5,40.6,17.3,67.0,84.0,81.5,88.9,61.5,31.0,72.0,65.7,84.4,12.2,1.0,14.6,5.5,32.7
2023-03-22,Bayern,09,29027374,9911186,419,9900638,227,7807750,1581821,111437,5193,75.2,45.9,21.2,74.9,83.8,81.7,88.0,75.1,43.1,19.5,70.7,84.1,82.1,88.2,59.3,28.0,69.3,62.3,83.1,12.0,0.8,14.3,5.1,32.7
