Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-01-27,Deutschland,00,164097725,62928328,61360066,43407100,75.7,38.6,17.3,63.4,85.3,78.7,88.6,73.8,31.6,8.6,58.5,84.0,81.8,88.1,52.2,20.0,61.2,54.6,73.7
2022-01-27,Schleswig-Holstein,01,6193583,2314278,2279143,1733768,79.5,49.0,22.0,79.1,89.8,84.4,91.2,78.3,39.9,11.5,71.6,89.6,88.0,92.4,59.6,26.0,69.4,61.7,82.9
2022-01-27,Hamburg,02,3793096,1500813,1467860,931939,81.0,40.2,22.1,63.1,91.9,87.6,89.8,79.2,31.6,9.1,59.8,91.0,91.7,89.2,50.3,17.1,59.5,55.1,70.5
2022-01-27,Niedersachsen,03,16318540,6198829,6024068,4527780,77.5,42.8,19.7,68.7,86.8,78.2,91.3,75.3,34.4,8.3,63.7,85.4,82.8,90.2,56.6,25.0,66.2,60.3,77.1
2022-01-27,Bremen,04,1540333,606182,588039,394109,89.1,39.7,17.1,66.3,101.3,99.4,96.9,86.5,32.7,8.3,61.5,99.0,100.7,95.7,57.9,17.2,68.3,61.6,81.9
2022-01-27,Nordrhein-Westfalen,05,37006201,14258270,13769476,9786142,79.5,43.9,21.9,69.0,89.3,82.5,91.9,76.8,36.1,11.5,64.2,87.2,85.3,90.7,54.6,22.2,64.1,57.4,77.3
2022-01-27,Hessen,06,12199938,4770473,4554696,3126202,75.8,38.8,17.6,63.4,85.5,79.8,88.6,72.4,30.3,7.6,56.6,82.7,80.8,86.4,49.7,19.2,58.4,52.7,70.0
2022-01-27,Rheinland-Pfalz,07,8136487,3141146,2988134,2173861,76.6,40.0,18.1,65.4,86.1,78.2,91.0,72.9,31.7,7.8,59.3,82.8,79.8,88.2,53.0,22.2,62.0,55.5,73.7
2022-01-27,Baden-Württemberg,08,21456153,8127348,8014180,5793313,73.2,36.4,15.4,60.4,82.8,76.5,87.4,72.2,30.0,7.7,55.5,82.6,80.6,86.7,52.2,22.7,61.3,56.0,72.1
2022-01-27,Bayern,09,25280139,9626405,9553831,6603683,73.3,39.2,17.3,64.7,82.3,76.5,86.5,72.7,32.9,9.4,60.4,82.5,80.8,86.1,50.3,17.5,59.1,52.2,73.1
2022-01-27,Saarland,10,2135476,804218,787569,592901,81.7,39.8,15.0,67.8,91.0,84.0,92.2,80.0,32.3,6.2,61.8,90.0,88.6,92.2,60.3,24.7,69.3,62.7,80.0
2022-01-27,Berlin,11,7387839,2815499,2750127,1951790,76.8,39.7,22.0,62.9,86.7,80.0,91.3,75.1,33.5,14.2,58.9,85.5,83.0,91.3,53.3,21.7,62.6,55.7,78.9
2022-01-27,Brandenburg,12,4489723,1739078,1700223,1162897,68.7,26.9,8.2,49.8,77.7,67.7,82.0,67.2,22.5,3.9,45.3,76.8,72.2,83.7,45.9,12.6,53.9,45.6,66.4
2022-01-27,Mecklenburg-Vorpommern,13,3090865,1183918,1165136,807550,73.5,28.1,7.5,53.3,83.0,75.3,87.2,72.3,22.8,2.6,47.7,82.4,78.5,88.0,50.1,12.3,58.4,48.3,73.2
2022-01-27,Sachsen,14,6758940,2621039,2537945,1701200,64.6,21.7,5.7,41.8,73.8,65.6,80.7,62.6,18.2,2.5,38.0,71.9,65.3,81.8,41.9,8.9,49.3,39.8,63.5
2022-01-27,Sachsen-Anhalt,15,4001376,1549805,1543701,1015675,71.1,25.0,6.1,48.1,80.2,71.1,84.4,70.8,20.7,2.5,42.8,80.5,75.4,87.5,46.6,9.4,54.1,42.8,70.0
2022-01-27,Thüringen,16,3790253,1469771,1442534,972028,69.3,26.5,9.0,48.2,78.3,69.9,84.0,68.0,23.4,6.0,44.9,77.2,71.6,85.2,45.8,12.3,53.4,43.1,68.1
2022-01-27,Bundesressorts,17,518783,201256,193404,132262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
