Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-07-29,Deutschland,00,183903479,64731636,63393118,51436859,6635975,77.8,46.3,22.5,74.3,86.7,83.9,92.0,76.2,43.0,20.1,69.3,85.3,82.1,91.2,61.9,30.7,72.1,64.8,85.7,8.0,0.5,9.5,2.5,22.7
2022-07-29,Schleswig-Holstein,01,7090848,2353945,2323063,2033870,452467,80.9,60.7,31.0,93.7,88.0,84.7,93.9,79.8,57.8,30.1,88.0,87.1,83.9,92.9,69.9,46.9,80.2,73.5,92.0,15.5,0.6,18.5,4.3,43.6
2022-07-29,Hamburg,02,4488494,1604246,1560917,1216414,169583,86.6,52.9,29.9,80.6,96.9,96.2,98.7,84.3,47.3,24.4,75.7,94.8,93.5,98.3,65.7,28.7,77.2,71.4,91.6,9.2,0.7,11.0,3.4,30.0
2022-07-29,Niedersachsen,03,18550998,6395898,6218765,5328562,886997,79.9,52.9,27.3,81.2,88.3,84.9,94.7,77.7,48.8,24.4,75.5,86.3,82.8,92.6,66.6,38.7,77.2,70.7,89.3,11.1,0.7,13.3,3.3,31.5
2022-07-29,Bremen,04,1736844,620040,595621,449894,86682,91.2,48.9,23.1,78.7,102.4,104.2,98.9,87.6,44.3,19.8,72.8,98.8,99.0,98.3,66.1,28.1,77.4,70.6,91.1,12.7,0.6,15.2,4.4,37.2
2022-07-29,Nordrhein-Westfalen,05,41975828,14640236,14222643,11691409,1980184,81.7,51.3,28.2,80.6,90.8,88.9,94.4,79.3,48.3,24.6,75.2,88.4,86.0,93.1,65.2,34.9,76.0,69.4,88.8,11.0,0.7,13.2,3.7,31.7
2022-07-29,Hessen,06,13777125,4927279,4734571,3795241,482817,78.3,48.5,24.1,75.7,87.2,84.8,91.9,75.2,43.3,21.0,68.4,84.2,81.5,89.7,60.3,30.6,70.4,63.5,84.4,7.7,0.5,9.2,2.7,22.2
2022-07-29,Rheinland-Pfalz,07,9152546,3237485,3099173,2586736,347679,79.0,48.5,23.9,76.2,87.7,83.8,94.8,75.6,44.5,21.8,70.2,84.2,80.3,91.3,63.1,33.0,73.3,66.1,86.3,8.5,0.6,10.1,2.5,23.9
2022-07-29,Baden-Württemberg,08,23739534,8399973,8265902,6743520,598326,75.7,44.0,19.6,70.9,84.7,81.7,90.8,74.4,40.7,17.3,66.5,83.8,80.6,90.3,60.7,30.1,71.1,64.3,84.9,5.4,0.4,6.5,1.6,16.4
2022-07-29,Bayern,09,27912406,9896613,9880752,7713793,711989,75.3,46.1,21.5,74.4,83.8,81.1,89.4,75.2,43.3,19.6,70.1,84.1,81.4,89.6,58.7,27.0,68.6,61.1,83.8,5.4,0.4,6.5,1.6,16.4
2022-07-29,Saarland,10,2361846,822290,808168,676916,88102,83.6,47.1,19.0,78.7,92.3,90.4,95.2,82.1,43.9,17.1,73.6,91.0,88.5,94.9,68.8,33.7,78.8,71.9,89.9,9.0,0.6,10.5,2.8,22.9
2022-07-29,Berlin,11,8224478,2891068,2859884,2305111,272366,78.9,46.1,26.2,72.5,88.3,84.1,98.0,78.1,43.2,24.3,68.0,87.7,83.2,98.2,62.9,30.6,73.6,66.4,90.6,7.4,0.5,8.9,2.4,24.1
2022-07-29,Brandenburg,12,4878714,1721136,1724862,1397427,130255,68.0,33.4,11.1,60.2,76.3,72.3,82.1,68.1,30.1,9.4,55.1,76.9,71.9,84.4,55.2,19.9,64.4,53.7,80.6,5.1,0.3,6.1,1.7,12.7
2022-07-29,Mecklenburg-Vorpommern,13,3455493,1217453,1202046,958428,119017,75.6,34.3,10.7,63.2,84.7,79.8,91.8,74.6,31.1,8.7,58.0,84.0,78.5,91.9,59.5,21.5,69.0,58.2,84.7,7.4,0.6,8.7,1.7,18.8
2022-07-29,Sachsen,14,7366845,2676909,2624489,2017463,120652,66.0,25.4,7.7,47.5,75.0,68.0,85.5,64.7,23.7,6.9,44.7,73.7,66.6,84.3,49.7,14.7,58.3,47.4,74.4,3.0,0.2,3.5,0.7,7.7
2022-07-29,Sachsen-Anhalt,15,4510070,1618182,1603869,1248840,109065,74.2,31.3,8.7,58.2,83.2,77.4,91.2,73.5,28.7,7.7,53.7,82.7,76.6,91.3,57.3,17.8,66.2,54.3,82.9,5.0,0.5,5.9,1.3,12.3
2022-07-29,Thüringen,16,4145906,1506933,1478844,1130500,78524,71.1,30.8,11.5,54.7,79.8,73.9,88.3,69.7,29.5,10.8,52.6,78.4,71.5,88.3,53.3,19.2,61.8,50.6,77.9,3.7,0.3,4.4,1.3,8.7
2022-07-29,Bundesressorts,17,535504,201950,189549,142735,1270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
