Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-07-05,Deutschland,00,182972900,64707421,63356644,51294818,5908126,77.8,46.3,22.4,74.3,86.7,83.9,92.0,76.2,42.9,19.9,69.2,85.2,82.1,91.2,61.7,30.4,71.9,64.6,85.6,7.1,0.5,8.5,2.1,20.4
2022-07-05,Schleswig-Holstein,01,7048921,2353342,2321975,2028777,417324,80.8,60.7,30.9,93.6,88.0,84.6,93.8,79.8,57.7,30.0,87.9,87.1,83.8,92.9,69.7,46.6,80.0,73.2,91.9,14.3,0.5,17.1,3.6,40.9
2022-07-05,Hamburg,02,4466627,1603504,1559681,1212396,153712,86.6,52.8,29.8,80.5,96.8,96.1,98.6,84.2,47.2,24.3,75.5,94.8,93.4,98.2,65.4,28.5,76.9,71.2,91.3,8.3,0.6,9.9,3.0,27.4
2022-07-05,Niedersachsen,03,18442418,6394089,6215595,5315419,796539,79.9,52.8,27.2,81.1,88.3,84.9,94.7,77.7,48.6,24.3,75.4,86.3,82.8,92.6,66.4,38.4,77.1,70.5,89.1,10.0,0.6,11.9,2.8,28.5
2022-07-05,Bremen,04,1723827,619723,595078,448059,76360,91.1,48.7,22.9,78.5,102.4,104.2,98.8,87.5,44.2,19.7,72.6,98.7,98.9,98.3,65.9,27.7,77.1,70.3,91.0,11.2,0.5,13.4,3.4,33.7
2022-07-05,Nordrhein-Westfalen,05,41769462,14636468,14217068,11665825,1808745,81.7,51.3,28.1,80.5,90.8,88.9,94.3,79.3,48.2,24.5,75.1,88.4,86.0,93.1,65.1,34.7,75.9,69.2,88.7,10.1,0.6,12.1,3.2,29.2
2022-07-05,Hessen,06,13698038,4924955,4731202,3783241,421423,78.3,48.4,23.9,75.7,87.1,84.8,91.9,75.2,43.1,20.8,68.2,84.2,81.4,89.7,60.1,30.2,70.2,63.3,84.2,6.7,0.4,8.0,2.3,19.6
2022-07-05,Rheinland-Pfalz,07,9105539,3236388,3097801,2580525,309352,79.0,48.4,23.8,76.2,87.7,83.7,94.8,75.6,44.4,21.7,70.1,84.2,80.3,91.3,63.0,32.7,73.1,66.0,86.2,7.5,0.5,9.0,2.2,21.4
2022-07-05,Baden-Württemberg,08,23628885,8395258,8260308,6725704,515802,75.6,43.9,19.5,70.8,84.7,81.7,90.8,74.4,40.5,17.2,66.4,83.7,80.5,90.2,60.6,29.9,70.9,64.1,84.7,4.6,0.4,5.6,1.3,14.2
2022-07-05,Bayern,09,27761337,9893253,9874574,7689338,594913,75.3,46.0,21.4,74.3,83.8,81.0,89.4,75.1,43.1,19.5,70.0,84.0,81.3,89.6,58.5,26.6,68.4,60.9,83.7,4.5,0.3,5.4,1.2,13.9
2022-07-05,Saarland,10,2349364,822108,807816,675457,77613,83.5,47.0,18.9,78.6,92.2,90.4,95.2,82.1,43.8,16.9,73.5,91.0,88.5,94.9,68.6,33.4,78.6,71.7,89.8,7.9,0.5,9.2,2.4,20.3
2022-07-05,Berlin,11,8177521,2888573,2856697,2295541,240661,78.8,46.0,26.1,72.4,88.3,84.1,97.9,78.0,43.1,24.2,67.9,87.6,83.2,98.1,62.6,30.3,73.4,66.1,90.4,6.6,0.4,7.9,1.9,21.7
2022-07-05,Brandenburg,12,4858897,1720558,1724044,1393332,115929,68.0,33.3,11.0,60.1,76.2,72.3,82.1,68.1,30.0,9.3,55.0,76.9,71.8,84.4,55.0,19.6,64.3,53.5,80.5,4.6,0.3,5.4,1.5,11.4
2022-07-05,Mecklenburg-Vorpommern,13,3443448,1217128,1201495,956295,109981,75.6,34.3,10.6,63.1,84.7,79.8,91.8,74.6,31.0,8.6,57.9,84.0,78.5,91.9,59.4,21.3,68.8,58.0,84.6,6.8,0.5,8.0,1.5,17.6
2022-07-05,Sachsen,14,7342950,2676053,2622898,2011451,105216,66.0,25.3,7.7,47.4,75.0,67.9,85.5,64.7,23.6,6.9,44.6,73.7,66.5,84.3,49.6,14.5,58.1,47.2,74.3,2.6,0.2,3.1,0.6,6.8
2022-07-05,Sachsen-Anhalt,15,4489915,1617713,1602932,1244167,94989,74.2,31.3,8.7,58.1,83.2,77.4,91.2,73.5,28.6,7.6,53.5,82.7,76.6,91.3,57.1,17.5,66.0,54.0,82.7,4.4,0.4,5.1,1.1,10.8
2022-07-05,Thüringen,16,4130744,1506368,1477962,1126809,68500,71.0,30.8,11.4,54.6,79.8,73.9,88.3,69.7,29.4,10.8,52.4,78.4,71.5,88.3,53.1,18.9,61.6,50.4,77.7,3.2,0.2,3.8,1.1,7.6
2022-07-05,Bundesressorts,17,535007,201940,189518,142482,1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
