Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-02-06,Deutschland,00,166634037,63172707,61892617,45169917,76.0,39.9,19.2,64.1,85.4,78.9,88.6,74.4,33.8,11.6,59.7,84.5,82.5,88.3,54.3,23.6,63.5,57.3,75.3
2022-02-06,Schleswig-Holstein,01,6305154,2325424,2297256,1816156,79.9,51.4,25.8,80.0,89.9,84.5,91.3,78.9,42.4,15.2,72.9,90.0,88.6,92.5,62.4,32.3,72.3,65.3,84.8
2022-02-06,Hamburg,02,3861604,1507312,1481766,980150,81.4,41.9,24.7,63.6,92.0,87.8,89.9,80.0,34.6,13.6,61.0,91.5,92.3,89.3,52.9,20.7,62.4,58.4,72.3
2022-02-06,Niedersachsen,03,16561220,6225682,6075048,4692793,77.8,44.7,22.7,69.4,87.0,78.4,91.3,75.9,36.8,11.9,64.7,85.8,83.4,90.3,58.6,30.0,68.4,62.8,78.5
2022-02-06,Bremen,04,1567213,608915,593711,412628,89.5,41.3,19.3,67.3,101.5,99.7,97.0,87.3,34.9,10.9,63.1,99.7,101.6,95.9,60.7,21.0,71.3,65.2,83.7
2022-02-06,Nordrhein-Westfalen,05,37561074,14310650,13883282,10175360,79.8,45.3,24.0,69.7,89.5,82.7,91.9,77.4,38.5,15.1,65.2,87.6,85.9,90.9,56.8,26.1,66.5,60.2,78.6
2022-02-06,Hessen,06,12411598,4793008,4593845,3276301,76.2,40.5,20.0,64.2,85.7,80.0,88.7,73.0,32.4,10.5,57.9,83.1,81.4,86.5,52.1,23.4,61.0,55.8,71.6
2022-02-06,Rheinland-Pfalz,07,8246977,3152739,3015728,2245240,76.9,41.4,20.1,66.1,86.2,78.4,91.1,73.6,34.5,12.0,60.6,83.2,80.4,88.3,54.8,26.0,63.8,57.8,74.8
2022-02-06,Baden-Württemberg,08,21757282,8158410,8087533,5991087,73.5,37.6,17.1,61.0,83.0,76.8,87.4,72.8,32.2,10.5,56.9,83.1,81.2,86.9,54.0,25.5,63.3,58.2,73.5
2022-02-06,Bayern,09,25686222,9661527,9642123,6886711,73.5,40.3,18.9,65.3,82.5,76.8,86.5,73.4,35.3,12.5,61.9,83.0,81.4,86.3,52.4,21.0,61.5,55.0,74.6
2022-02-06,Saarland,10,2162147,806752,794506,610284,82.0,40.9,16.5,68.5,91.2,84.2,92.3,80.7,34.7,9.6,63.1,90.5,89.3,92.3,62.0,28.3,71.2,65.0,81.1
2022-02-06,Berlin,11,7493483,2824373,2770405,2028543,77.1,40.6,23.2,63.6,86.9,80.2,91.3,75.6,35.2,16.4,59.9,85.9,83.5,91.4,55.4,24.7,65.0,58.4,80.2
2022-02-06,Brandenburg,12,4543520,1744017,1711235,1200839,68.9,27.4,8.8,50.4,77.8,67.9,82.1,67.6,23.3,4.7,46.2,77.2,72.7,83.9,47.4,14.5,55.5,47.5,67.6
2022-02-06,Mecklenburg-Vorpommern,13,3144174,1188696,1174857,846440,73.8,29.2,8.7,54.4,83.3,75.6,87.3,72.9,24.1,3.8,49.0,82.9,79.3,88.2,52.5,15.3,61.1,51.5,75.2
2022-02-06,Sachsen,14,6873436,2631383,2560882,1782520,64.9,22.3,6.3,42.5,74.0,65.9,80.8,63.1,19.4,3.7,39.3,72.4,65.9,82.1,43.9,10.9,51.6,42.2,65.6
2022-02-06,Sachsen-Anhalt,15,4081955,1556546,1559292,1073978,71.4,25.9,6.7,49.2,80.5,71.4,84.5,71.5,21.8,3.5,44.2,81.2,76.5,87.7,49.2,12.0,57.1,46.2,72.4
2022-02-06,Thüringen,16,3853866,1475902,1457339,1014817,69.6,27.2,9.5,49.2,78.6,70.2,84.1,68.7,24.8,7.3,46.4,77.9,72.5,85.5,47.9,14.5,55.6,45.6,70.0
2022-02-06,Bundesressorts,17,523112,201371,193809,136070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
