Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-11-14,Deutschland,00,188793022,64812366,63498953,51952235,10823577,77.9,46.1,22.3,74.4,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,83.0,90.0,62.4,31.4,72.8,66.1,85.1,13.0,0.9,15.5,5.3,34.3
2022-11-14,Schleswig-Holstein,01,7305647,2356110,2326306,2051945,643783,80.6,60.6,30.9,94.2,87.8,85.1,92.3,79.6,57.6,29.9,88.6,87.0,84.4,91.4,70.2,48.3,80.6,74.6,90.9,22.0,1.3,26.2,8.7,56.5
2022-11-14,Hamburg,02,4602721,1606396,1564681,1238651,255659,86.6,52.3,29.6,80.1,97.0,96.6,98.0,84.4,46.9,24.2,75.3,95.1,94.0,97.7,66.8,29.3,78.6,73.0,92.5,13.8,1.2,16.5,6.6,41.2
2022-11-14,Niedersachsen,03,19057126,6402996,6227678,5374035,1331641,79.8,52.7,26.9,81.8,88.3,85.5,93.1,77.6,48.6,24.1,76.2,86.2,83.5,91.1,66.9,39.8,77.7,71.9,88.2,16.6,1.1,19.9,6.5,43.9
2022-11-14,Bremen,04,1789649,621045,597000,455533,131464,91.8,48.5,22.9,78.4,103.5,105.8,98.9,88.3,43.8,19.6,72.5,99.9,100.6,98.3,67.3,28.8,79.0,72.8,91.6,19.4,0.7,23.3,9.9,50.0
2022-11-14,Nordrhein-Westfalen,05,43021383,14653537,14242021,11793872,2890597,81.8,51.1,28.0,81.1,91.0,89.8,93.2,79.5,48.1,24.4,75.7,88.7,86.9,92.0,65.8,35.9,76.8,70.7,88.2,16.1,1.0,19.3,6.6,43.4
2022-11-14,Hessen,06,14150821,4934772,4741577,3829982,807273,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.8,68.3,84.4,82.4,88.5,60.8,31.1,71.2,64.8,83.7,12.8,1.0,15.4,5.8,34.2
2022-11-14,Rheinland-Pfalz,07,9402922,3241155,3103399,2609377,567518,78.9,48.2,23.6,76.6,87.8,84.7,93.2,75.6,44.2,21.4,70.6,84.3,81.2,89.7,63.5,33.8,73.9,67.5,85.2,13.8,0.9,16.5,5.2,36.3
2022-11-14,Baden-Württemberg,08,24374526,8415633,8285097,6810020,1131963,75.6,43.9,19.5,71.4,84.8,82.5,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.8,61.2,30.9,71.7,65.5,84.1,10.2,0.8,12.2,4.2,28.0
2022-11-14,Bayern,09,28656460,9907280,9896465,7789648,1353808,75.2,45.9,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.1,27.9,69.1,62.2,82.9,10.3,0.7,12.3,4.0,28.6
2022-11-14,Saarland,10,2426404,822785,809005,682081,146163,83.8,46.8,18.8,78.8,92.6,91.7,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.4,34.4,79.7,73.5,89.2,14.9,0.9,17.5,5.7,35.9
2022-11-14,Berlin,11,8501948,2899445,2868033,2344306,494115,78.8,45.4,26.1,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.7,87.8,83.6,97.5,63.7,30.7,74.7,67.8,90.8,13.4,1.0,16.1,6.3,38.7
2022-11-14,Brandenburg,12,5008156,1722743,1727465,1412895,240019,67.9,32.9,11.0,59.1,76.2,73.2,80.7,68.1,29.7,9.3,54.2,76.9,72.8,83.0,55.7,20.4,65.1,55.1,79.7,9.5,0.6,11.2,3.7,22.3
2022-11-14,Mecklenburg-Vorpommern,13,3534517,1218520,1203880,967785,185783,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.2,84.1,79.8,90.3,60.1,22.0,69.6,59.7,83.6,11.5,0.9,13.6,3.6,27.6
2022-11-14,Sachsen,14,7553271,2679782,2628909,2041669,275579,66.3,25.1,7.7,46.8,75.4,68.8,85.2,65.0,23.6,6.9,44.2,74.2,67.4,84.0,50.5,15.1,59.2,48.7,74.7,6.8,0.5,8.1,2.4,16.5
2022-11-14,Sachsen-Anhalt,15,4626511,1619728,1606406,1263762,206501,74.7,31.0,8.8,57.4,83.8,78.8,90.7,74.1,28.6,7.7,53.1,83.4,78.1,90.7,58.3,18.3,67.5,56.0,83.0,9.5,0.7,11.2,2.9,22.5
2022-11-14,Thüringen,16,4235150,1508347,1481005,1141238,153455,71.5,30.6,11.5,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.2,79.0,72.9,87.7,54.1,19.5,62.8,52.0,77.8,7.3,0.4,8.6,2.8,16.7
2022-11-14,Bundesressorts,17,545810,202092,190026,145436,8256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
