Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-11-27,Deutschland,00,190319614,64819482,1924,63506007,1407,51999631,11482421,723784,82340,77.9,46.1,22.3,74.4,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,83.0,90.0,62.5,31.5,72.9,66.2,85.2,13.8,0.9,16.5,5.8,36.1
2022-11-27,Schleswig-Holstein,01,7407728,2356288,503,2326537,464,2053901,675567,67064,868,80.6,60.5,30.7,94.2,87.8,85.1,92.3,79.6,57.5,29.7,88.6,87.0,84.4,91.4,70.3,48.4,80.6,74.7,90.9,23.1,1.4,27.5,9.6,58.5
2022-11-27,Hamburg,02,4642068,1606552,28,1565004,20,1240525,269963,21659,1031,86.7,52.3,29.6,80.1,97.0,96.7,98.0,84.4,46.9,24.2,75.4,95.1,94.0,97.7,66.9,29.3,78.7,73.1,92.6,14.6,1.2,17.5,7.2,42.9
2022-11-27,Niedersachsen,03,19228687,6403635,115,6228416,100,5378126,1401583,93832,2317,79.8,52.7,26.9,81.8,88.3,85.6,93.2,77.6,48.6,24.1,76.2,86.3,83.5,91.1,67.0,39.9,77.8,72.0,88.3,17.5,1.2,20.9,7.0,45.8
2022-11-27,Bremen,04,1806608,621360,5,597099,NA,456004,136561,10883,93,91.9,48.5,22.9,78.4,103.5,105.9,98.9,88.3,43.8,19.6,72.6,99.9,100.7,98.4,67.4,28.8,79.1,72.9,91.6,20.2,0.8,24.2,10.6,51.4
2022-11-27,Nordrhein-Westfalen,05,43421721,14654785,450,14243299,330,11803005,3024505,195268,59492,81.8,51.1,28.0,81.1,91.0,89.8,93.2,79.5,48.1,24.4,75.7,88.7,86.9,92.0,65.8,35.9,76.8,70.8,88.3,16.9,1.1,20.2,7.2,45.0
2022-11-27,Hessen,06,14276329,4935380,57,4742035,36,3833490,856146,69363,2686,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.9,68.4,84.4,82.4,88.5,60.9,31.2,71.2,64.8,83.7,13.6,1.0,16.3,6.3,36.0
2022-11-27,Rheinland-Pfalz,07,9476388,3241581,33,3103780,18,2611586,604040,32578,1349,78.9,48.2,23.6,76.6,87.8,84.7,93.2,75.6,44.2,21.4,70.6,84.3,81.2,89.7,63.6,33.9,73.9,67.5,85.2,14.7,0.9,17.5,5.7,38.4
2022-11-27,Baden-Württemberg,08,24548739,8416674,244,8286109,130,6816560,1218924,73622,5025,75.7,43.9,19.5,71.4,84.8,82.5,89.4,74.5,40.6,17.2,67.0,83.9,81.4,88.9,61.3,30.9,71.8,65.5,84.2,11.0,0.8,13.2,4.7,30.0
2022-11-27,Bayern,09,28835305,9908230,330,9897582,187,7795651,1443204,77786,3586,75.2,45.8,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,27.9,69.2,62.2,83.0,11.0,0.7,13.1,4.4,30.3
2022-11-27,Saarland,10,2441160,822865,13,809073,12,682495,153857,6152,348,83.8,46.8,18.8,78.8,92.6,91.8,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.5,34.4,79.7,73.6,89.2,15.7,0.9,18.4,6.1,37.6
