Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2024-02-05,Deutschland,00,196687981,64946719,3136,63578321,2067,52209118,13472716,3972807,759528,78.0,46.1,22.4,74.5,87.0,84.8,91.1,76.4,42.9,20.0,69.6,85.5,83.0,90.1,62.7,31.7,73.1,66.4,85.5,16.2,1.2,19.3,7.3,41.4
2024-02-05,Schleswig-Holstein,01,7807601,2357502,532,2327563,478,2061837,778166,300153,54524,80.7,60.6,30.8,94.3,87.8,85.1,92.3,79.7,57.6,29.8,88.7,87.0,84.4,91.4,70.6,48.7,80.9,74.9,91.3,26.6,1.8,31.7,12.3,65.2
2024-02-05,Hamburg,02,4807742,1608863,54,1566068,30,1246262,319503,111439,18190,86.8,52.4,29.8,80.1,97.2,96.7,98.2,84.5,47.0,24.3,75.4,95.2,94.1,97.8,67.2,29.5,79.1,73.4,93.1,17.2,1.6,20.6,9.3,48.8
2024-02-05,Niedersachsen,03,19972836,6412306,230,6231191,165,5394790,1620787,523404,68955,79.9,52.7,27.0,81.8,88.4,85.6,93.4,77.6,48.6,24.2,76.3,86.3,83.6,91.2,67.2,40.0,78.0,72.2,88.6,20.2,1.4,24.2,8.8,51.7
2024-02-05,Bremen,04,1867517,622524,7,597473,NA,457518,153845,45280,6195,92.0,48.6,23.0,78.6,103.7,105.9,99.3,88.3,43.9,19.6,72.7,99.9,100.7,98.4,67.6,29.0,79.4,73.1,91.9,22.7,0.9,27.3,12.7,56.5
2024-02-05,Nordrhein-Westfalen,05,45176505,14673736,800,14253043,449,11855381,3471207,1072937,369393,81.9,51.2,28.1,81.2,91.1,89.9,93.4,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.1,36.2,77.2,71.0,88.7,19.4,1.3,23.2,8.9,50.3
2024-02-05,Hessen,06,14765899,4973085,174,4773279,53,3858370,1000226,281922,41369,79.0,48.5,24.1,76.0,88.1,86.3,91.6,75.8,43.3,21.0,68.7,85.0,82.9,89.2,61.3,31.6,71.7,65.2,84.2,15.9,1.2,19.0,7.8,41.0
2024-02-05,Rheinland-Pfalz,07,9802710,3249502,70,3107514,36,2620617,709345,206673,27376,79.1,48.3,23.7,76.7,88.0,84.8,93.6,75.7,44.2,21.5,70.7,84.4,81.3,89.8,63.8,34.1,74.2,67.7,85.5,17.3,1.2,20.6,7.2,44.1
2024-02-05,Baden-Württemberg,08,25220233,8436147,388,8295965,291,6845412,1457620,402409,50417,75.8,43.9,19.6,71.4,85.0,82.7,89.7,74.6,40.6,17.3,67.1,84.0,81.5,89.0,61.5,31.0,72.1,65.7,84.6,13.1,1.1,15.7,5.8,35.3
2024-02-05,Bayern,09,29584700,9921104,502,9903237,340,7818428,1714727,461969,55411,75.3,45.9,21.2,74.9,83.9,81.7,88.2,75.2,43.1,19.5,70.7,84.1,82.1,88.2,59.3,28.0,69.4,62.4,83.3,13.0,0.9,15.5,5.6,35.3
