Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-08-01,Deutschland,00,183939518,64733551,63395259,51443840,6660977,77.8,46.4,22.5,74.3,86.7,83.9,92.0,76.2,43.0,20.1,69.3,85.3,82.1,91.2,61.9,30.7,72.1,64.8,85.7,8.0,0.5,9.6,2.5,22.8
2022-08-01,Schleswig-Holstein,01,7092477,2353968,2323111,2034059,453836,80.9,60.8,31.0,93.7,88.0,84.7,93.9,79.8,57.8,30.2,88.0,87.1,83.9,92.9,69.9,46.9,80.2,73.5,92.0,15.6,0.6,18.6,4.3,43.7
2022-08-01,Hamburg,02,4490241,1604367,1561039,1216864,170637,86.6,52.9,29.9,80.6,96.9,96.2,98.7,84.3,47.3,24.4,75.7,94.8,93.5,98.3,65.7,28.7,77.2,71.5,91.7,9.2,0.7,11.0,3.4,30.2
2022-08-01,Niedersachsen,03,18554609,6396000,6218939,5329063,889831,79.9,52.9,27.3,81.2,88.3,84.9,94.7,77.7,48.8,24.4,75.5,86.3,82.8,92.6,66.6,38.8,77.3,70.7,89.3,11.1,0.7,13.3,3.3,31.6
2022-08-01,Bremen,04,1737096,620055,595636,449948,86850,91.2,49.0,23.1,78.7,102.4,104.2,98.9,87.6,44.3,19.8,72.8,98.8,99.0,98.3,66.2,28.1,77.4,70.6,91.1,12.8,0.6,15.3,4.4,37.3
2022-08-01,Nordrhein-Westfalen,05,41983529,14640498,14222988,11692443,1986244,81.7,51.3,28.2,80.6,90.8,89.0,94.4,79.3,48.3,24.6,75.2,88.4,86.0,93.1,65.2,34.9,76.0,69.4,88.9,11.1,0.7,13.3,3.7,31.7
2022-08-01,Hessen,06,13780117,4927424,4734712,3795852,484912,78.3,48.5,24.1,75.7,87.2,84.8,91.9,75.2,43.3,21.0,68.4,84.2,81.5,89.7,60.3,30.6,70.5,63.5,84.4,7.7,0.5,9.2,2.7,22.2
2022-08-01,Rheinland-Pfalz,07,9154728,3237847,3099328,2587491,348589,79.0,48.5,23.9,76.2,87.7,83.8,94.8,75.6,44.5,21.8,70.2,84.2,80.3,91.3,63.1,33.0,73.3,66.2,86.3,8.5,0.6,10.1,2.5,23.9
2022-08-01,Baden-Württemberg,08,23744328,8400280,8266332,6744527,601376,75.7,44.0,19.6,70.9,84.7,81.7,90.8,74.5,40.7,17.3,66.5,83.8,80.6,90.3,60.7,30.2,71.1,64.3,84.9,5.4,0.4,6.5,1.6,16.4
2022-08-01,Bayern,09,27918108,9896822,9881106,7714911,716010,75.3,46.1,21.5,74.4,83.8,81.1,89.4,75.2,43.3,19.6,70.1,84.1,81.4,89.6,58.7,27.0,68.6,61.1,83.8,5.4,0.4,6.5,1.6,16.5
2022-08-01,Saarland,10,2362189,822296,808195,676967,88361,83.6,47.1,19.0,78.7,92.3,90.4,95.2,82.1,43.9,17.1,73.6,91.0,88.5,94.9,68.8,33.7,78.8,71.9,89.9,9.0,0.6,10.5,2.8,22.9
2022-08-01,Berlin,11,8227458,2891342,2860092,2305830,274145,78.9,46.1,26.2,72.5,88.4,84.2,98.0,78.1,43.2,24.3,68.1,87.7,83.2,98.2,62.9,30.6,73.7,66.4,90.6,7.5,0.5,8.9,2.4,24.2
2022-08-01,Brandenburg,12,4878978,1721145,1724873,1397482,130444,68.0,33.4,11.1,60.2,76.3,72.3,82.1,68.1,30.1,9.4,55.1,76.9,71.9,84.4,55.2,19.9,64.4,53.7,80.6,5.2,0.3,6.1,1.7,12.7
2022-08-01,Mecklenburg-Vorpommern,13,3455752,1217467,1202063,958484,119189,75.6,34.3,10.7,63.2,84.7,79.8,91.8,74.6,31.1,8.7,58.0,84.0,78.5,91.9,59.5,21.5,69.0,58.2,84.7,7.4,0.6,8.7,1.7,18.9
2022-08-01,Sachsen,14,7367305,2676920,2624502,2017555,120996,66.0,25.4,7.7,47.5,75.0,68.0,85.5,64.7,23.7,6.9,44.7,73.7,66.6,84.3,49.7,14.7,58.3,47.4,74.4,3.0,0.2,3.5,0.7,7.7
2022-08-01,Sachsen-Anhalt,15,4510485,1618201,1603887,1248980,109303,74.2,31.3,8.7,58.2,83.2,77.4,91.2,73.5,28.7,7.7,53.7,82.7,76.6,91.3,57.3,17.8,66.2,54.3,82.9,5.0,0.5,5.9,1.3,12.3
2022-08-01,Thüringen,16,4146598,1506969,1478905,1130636,78983,71.1,30.8,11.5,54.7,79.8,73.9,88.3,69.8,29.5,10.8,52.6,78.4,71.6,88.3,53.3,19.2,61.8,50.6,77.9,3.7,0.3,4.4,1.3,8.7
2022-08-01,Bundesressorts,17,535520,201950,189551,142748,1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
