Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-11-08,Deutschland,00,188407146,64808642,63495111,51927145,10470357,77.9,46.0,22.3,74.4,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,82.9,90.0,62.4,31.4,72.8,66.1,85.1,12.6,0.8,15.0,5.1,33.4
2022-11-08,Schleswig-Holstein,01,7288066,2356011,2326173,2050976,627403,80.6,60.6,30.9,94.2,87.8,85.1,92.3,79.6,57.6,29.9,88.5,87.0,84.4,91.4,70.2,48.2,80.5,74.6,90.8,21.5,1.3,25.6,8.2,55.4
2022-11-08,Hamburg,02,4595208,1606266,1564574,1237821,249213,86.6,52.3,29.6,80.1,97.0,96.6,98.0,84.4,46.9,24.2,75.3,95.1,94.0,97.7,66.8,29.2,78.6,73.0,92.4,13.4,1.2,16.1,6.4,40.3
2022-11-08,Niedersachsen,03,19014711,6402601,6227381,5371301,1292652,79.8,52.7,26.9,81.8,88.3,85.5,93.1,77.6,48.6,24.1,76.2,86.2,83.5,91.1,66.9,39.7,77.7,71.9,88.2,16.1,1.1,19.3,6.2,42.8
2022-11-08,Bremen,04,1786734,621008,596946,455317,128856,91.8,48.5,22.9,78.4,103.5,105.8,98.9,88.2,43.8,19.5,72.5,99.9,100.6,98.3,67.3,28.8,79.0,72.7,91.6,19.0,0.7,22.8,9.6,49.3
2022-11-08,Nordrhein-Westfalen,05,42944739,14652927,14241273,11788871,2820312,81.7,51.1,28.0,81.1,91.0,89.8,93.2,79.5,48.1,24.4,75.7,88.7,86.9,92.0,65.8,35.9,76.8,70.7,88.2,15.7,1.0,18.9,6.4,42.5
2022-11-08,Hessen,06,14119667,4934410,4741258,3828274,778508,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.8,68.3,84.4,82.4,88.5,60.8,31.1,71.1,64.7,83.6,12.4,0.9,14.8,5.5,33.2
2022-11-08,Rheinland-Pfalz,07,9383023,3240955,3103155,2608237,549203,78.9,48.2,23.6,76.6,87.8,84.6,93.2,75.6,44.1,21.4,70.6,84.3,81.2,89.7,63.5,33.8,73.8,67.4,85.2,13.4,0.9,16.0,5.0,35.3
2022-11-08,Baden-Württemberg,08,24323385,8415056,8284500,6806735,1085281,75.6,43.9,19.5,71.4,84.8,82.5,89.4,74.5,40.6,17.2,67.0,83.9,81.4,88.8,61.2,30.8,71.7,65.4,84.0,9.8,0.8,11.7,4.0,27.0
2022-11-08,Bayern,09,28604382,9906716,9895883,7786376,1306148,75.2,45.8,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.1,27.8,69.1,62.2,82.9,9.9,0.7,11.9,3.9,27.7
2022-11-08,Saarland,10,2421687,822714,808954,681848,141801,83.7,46.8,18.8,78.8,92.6,91.7,94.0,82.3,43.7,17.0,73.9,91.4,89.9,93.7,69.4,34.4,79.6,73.5,89.2,14.4,0.9,16.9,5.5,34.9
2022-11-08,Berlin,11,8482905,2899227,2867850,2342765,477014,78.8,45.4,26.1,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.7,87.8,83.6,97.5,63.7,30.6,74.7,67.7,90.8,13.0,1.0,15.5,6.0,37.6
2022-11-08,Brandenburg,12,4996720,1722702,1727369,1412086,229529,67.9,32.9,11.0,59.1,76.2,73.2,80.7,68.1,29.7,9.3,54.2,76.9,72.8,83.0,55.6,20.3,65.0,55.0,79.7,9.0,0.6,10.7,3.5,21.4
2022-11-08,Mecklenburg-Vorpommern,13,3528217,1218466,1203815,967396,179991,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.2,84.1,79.8,90.3,60.0,21.9,69.6,59.7,83.6,11.2,0.8,13.1,3.5,26.8
2022-11-08,Sachsen,14,7532365,2679614,2628748,2040176,256495,66.3,25.1,7.7,46.8,75.4,68.8,85.2,65.0,23.6,6.9,44.2,74.2,67.4,84.0,50.5,15.1,59.2,48.6,74.6,6.3,0.4,7.5,2.1,15.4
2022-11-08,Sachsen-Anhalt,15,4615299,1619622,1606296,1262976,196291,74.7,31.0,8.8,57.4,83.8,78.8,90.6,74.0,28.5,7.7,53.1,83.4,78.1,90.7,58.2,18.3,67.4,56.0,83.0,9.0,0.7,10.6,2.7,21.4
2022-11-08,Thüringen,16,4226368,1508260,1480926,1140640,145437,71.5,30.6,11.5,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.2,79.0,72.9,87.7,54.1,19.5,62.7,52.0,77.8,6.9,0.4,8.1,2.6,15.8
2022-11-08,Bundesressorts,17,543670,202087,190010,145350,6223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
