Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-12-07,Deutschland,00,190868761,64825960,2016,63512498,1424,52036811,11857727,839432,90361,77.9,46.1,22.4,74.5,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,83.0,90.0,62.5,31.5,72.9,66.2,85.2,14.2,1.0,17.0,6.1,37.1
2022-12-07,Schleswig-Holstein,01,7438171,2356380,504,2326673,464,2055063,693042,78561,949,80.6,60.5,30.7,94.2,87.8,85.1,92.3,79.6,57.5,29.7,88.6,87.0,84.4,91.4,70.3,48.4,80.7,74.7,91.0,23.7,1.5,28.2,10.0,59.6
2022-12-07,Hamburg,02,4656537,1606708,32,1565255,20,1241455,278710,25832,1243,86.7,52.4,29.7,80.1,97.0,96.7,98.0,84.4,46.9,24.2,75.4,95.1,94.1,97.8,67.0,29.4,78.8,73.2,92.7,15.0,1.3,18.0,7.6,43.8
2022-12-07,Niedersachsen,03,19287465,6404085,117,6228832,100,5380573,1440990,109635,2571,79.8,52.7,26.9,81.8,88.3,85.6,93.2,77.6,48.6,24.1,76.3,86.3,83.5,91.2,67.0,39.9,77.8,72.0,88.3,18.0,1.2,21.5,7.4,46.8
2022-12-07,Bremen,04,1811091,621383,5,597150,NA,456212,139200,12419,119,91.9,48.5,22.9,78.4,103.5,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.4,28.9,79.2,72.9,91.7,20.6,0.8,24.7,10.9,52.1
2022-12-07,Nordrhein-Westfalen,05,43564298,14657469,477,14245745,334,11817780,3106819,229447,65665,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.7,88.7,86.9,92.0,65.9,36.1,76.9,70.9,88.4,17.3,1.1,20.8,7.5,45.9
2022-12-07,Hessen,06,14318315,4935910,59,4742383,37,3835364,885053,79484,2892,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.9,68.4,84.5,82.4,88.5,60.9,31.2,71.3,64.9,83.8,14.1,1.0,16.9,6.6,37.0
2022-12-07,Rheinland-Pfalz,07,9504441,3241893,33,3104049,18,2613059,624373,38126,1467,78.9,48.2,23.6,76.6,87.8,84.7,93.2,75.6,44.2,21.4,70.6,84.3,81.2,89.8,63.6,33.9,74.0,67.6,85.3,15.2,1.0,18.1,6.0,39.5
2022-12-07,Baden-Württemberg,08,24608073,8417540,264,8286904,138,6820411,1262752,83338,5300,75.7,43.9,19.5,71.4,84.8,82.5,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.9,61.3,30.9,71.8,65.6,84.2,11.4,0.8,13.6,4.9,30.9
2022-12-07,Bayern,09,28896437,9908695,351,9898157,190,7798987,1490066,87340,3919,75.2,45.9,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,27.9,69.2,62.3,83.0,11.3,0.7,13.5,4.6,31.2
2022-12-07,Saarland,10,2445853,822886,13,809114,12,682693,157544,6875,371,83.8,46.8,18.8,78.8,92.6,91.8,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.5,34.5,79.7,73.6,89.3,16.0,0.9,18.8,6.3,38.5
2022-12-07,Berlin,11,8610389,2900555,82,2868997,76,2350086,550458,39332,4895,78.9,45.5,26.1,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.7,87.8,83.6,97.5,63.9,30.8,74.9,68.0,90.9,15.0,1.1,17.9,7.4,42.3
2022-12-07,Brandenburg,12,5054730,1722943,16,1727745,8,1415488,273820,9389,311,67.9,32.9,11.0,59.1,76.2,73.2,80.7,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.8,20.4,65.2,55.2,79.8,10.8,0.7,12.8,4.3,25.3
2022-12-07,Mecklenburg-Vorpommern,13,3562242,1218642,16,1204034,NA,969000,203364,8433,220,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.3,84.2,79.8,90.3,60.1,22.0,69.7,59.8,83.7,12.6,0.9,14.9,4.2,29.9
2022-12-07,Sachsen,14,7628499,2680120,22,2629423,10,2045392,327905,18118,208,66.3,25.1,7.7,46.9,75.5,68.8,85.2,65.0,23.6,7.0,44.3,74.2,67.4,84.0,50.6,15.2,59.3,48.7,74.8,8.1,0.5,9.6,2.9,19.5
2022-12-07,Sachsen-Anhalt,15,4667387,1620103,12,1606716,9,1266670,237521,6201,62,74.7,31.0,8.8,57.4,83.9,78.8,90.7,74.1,28.6,7.7,53.2,83.4,78.1,90.8,58.4,18.5,67.6,56.2,83.2,10.9,0.8,12.9,3.4,25.7
2022-12-07,Thüringen,16,4266866,1508541,8,1481266,NA,1142941,176803,6166,44,71.5,30.6,11.5,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.2,79.1,72.9,87.7,54.2,19.6,62.9,52.1,77.9,8.4,0.4,9.9,3.2,19.2
2022-12-07,Bundesressorts,17,547967,202107,5,190055,NA,145637,9307,736,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
