Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-01-28,Deutschland,00,164522130,62967214,61436194,43717018,75.7,38.8,17.6,63.5,85.3,78.7,88.6,73.9,31.9,9.0,58.6,84.1,81.9,88.1,52.6,20.6,61.6,55.1,74.0
2022-01-28,Schleswig-Holstein,01,6204088,2315245,2280496,1741955,79.5,49.1,22.2,79.2,89.8,84.4,91.2,78.3,40.0,11.7,71.7,89.6,88.1,92.4,59.8,26.4,69.7,62.1,83.1
2022-01-28,Hamburg,02,3803887,1501690,1469641,940091,81.1,40.4,22.4,63.2,91.9,87.6,89.8,79.3,31.8,9.4,60.0,91.1,91.8,89.2,50.7,17.8,60.0,55.7,70.8
2022-01-28,Niedersachsen,03,16364201,6203559,6032434,4560369,77.5,43.1,20.2,68.8,86.9,78.2,91.3,75.4,34.7,8.7,63.9,85.5,82.9,90.2,57.0,25.9,66.7,60.8,77.4
2022-01-28,Bremen,04,1546177,606594,589086,398495,89.2,39.9,17.2,66.5,101.3,99.4,96.9,86.6,33.0,8.6,61.7,99.2,100.9,95.8,58.6,17.9,69.0,62.5,82.4
2022-01-28,Nordrhein-Westfalen,05,37095062,14266355,13785039,9851423,79.6,44.1,22.2,69.1,89.3,82.5,91.9,76.9,36.4,11.9,64.3,87.2,85.4,90.8,55.0,22.8,64.5,57.8,77.5
2022-01-28,Hessen,06,12236379,4774058,4560101,3153676,75.9,39.1,17.9,63.6,85.6,79.8,88.6,72.5,30.5,7.9,56.8,82.7,80.9,86.4,50.1,19.9,58.9,53.3,70.3
2022-01-28,Rheinland-Pfalz,07,8155084,3143303,2991751,2186708,76.7,40.2,18.4,65.5,86.1,78.3,91.0,73.0,32.0,8.2,59.5,82.8,79.9,88.2,53.4,22.9,62.3,56.0,73.9
2022-01-28,Baden-Württemberg,08,21508403,8132106,8024684,5830467,73.2,36.6,15.6,60.5,82.8,76.6,87.4,72.3,30.3,7.9,55.7,82.7,80.7,86.7,52.5,23.2,61.7,56.4,72.3
2022-01-28,Bayern,09,25354586,9632666,9568355,6657399,73.3,39.4,17.6,64.8,82.4,76.6,86.5,72.8,33.2,9.8,60.7,82.6,80.9,86.2,50.7,18.2,59.5,52.7,73.4
2022-01-28,Saarland,10,2140149,804661,788407,596303,81.8,40.0,15.3,67.9,91.0,84.0,92.2,80.1,32.5,6.5,62.0,90.0,88.7,92.2,60.6,25.3,69.7,63.1,80.2
2022-01-28,Berlin,11,7401535,2816588,2752251,1962357,76.9,39.8,22.2,63.0,86.7,80.0,91.3,75.1,33.6,14.4,59.0,85.5,83.0,91.3,53.6,22.0,63.0,56.0,79.1
2022-01-28,Brandenburg,12,4502671,1740111,1702476,1172576,68.7,27.0,8.3,49.9,77.7,67.7,82.1,67.3,22.6,4.0,45.5,76.9,72.3,83.8,46.3,13.0,54.3,46.1,66.7
2022-01-28,Mecklenburg-Vorpommern,13,3101306,1184762,1166725,815568,73.6,28.2,7.7,53.5,83.1,75.3,87.2,72.4,23.0,2.7,47.9,82.5,78.7,88.0,50.6,12.9,59.0,49.0,73.6
2022-01-28,Sachsen,14,6776306,2622619,2540787,1714154,64.6,21.7,5.8,41.9,73.8,65.7,80.8,62.6,18.3,2.5,38.1,72.0,65.4,81.8,42.3,9.2,49.7,40.2,63.8
2022-01-28,Sachsen-Anhalt,15,4012815,1550758,1545737,1024126,71.1,25.1,6.2,48.3,80.3,71.1,84.4,70.9,20.8,2.6,43.0,80.6,75.6,87.5,47.0,9.8,54.6,43.2,70.4
2022-01-28,Thüringen,16,3799732,1470868,1444746,978212,69.4,26.6,9.1,48.3,78.4,69.9,84.1,68.1,23.7,6.4,45.1,77.3,71.8,85.3,46.1,12.6,53.7,43.5,68.3
2022-01-28,Bundesressorts,17,519749,201271,193478,133139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
