Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-12-06,Deutschland,00,190796538,64825505,2006,63511743,1424,52033112,11808037,822889,89283,77.9,46.1,22.4,74.5,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,83.0,90.0,62.5,31.5,72.9,66.2,85.2,14.2,1.0,17.0,6.1,37.0
2022-12-06,Schleswig-Holstein,01,7433690,2356369,504,2326664,464,2054894,690523,76794,943,80.6,60.5,30.7,94.2,87.8,85.1,92.3,79.6,57.5,29.7,88.6,87.0,84.4,91.4,70.3,48.4,80.7,74.7,91.0,23.6,1.5,28.1,10.0,59.4
2022-12-06,Hamburg,02,4652641,1606630,29,1565139,20,1241156,276163,24990,1229,86.7,52.3,29.6,80.1,97.0,96.7,98.0,84.4,46.9,24.2,75.4,95.1,94.1,97.8,66.9,29.3,78.8,73.2,92.7,14.9,1.2,17.9,7.5,43.6
2022-12-06,Niedersachsen,03,19279545,6404038,117,6228773,100,5380263,1435706,107466,2520,79.8,52.7,26.9,81.8,88.3,85.6,93.2,77.6,48.6,24.1,76.2,86.3,83.5,91.2,67.0,39.9,77.8,72.0,88.3,17.9,1.2,21.4,7.3,46.6
2022-12-06,Bremen,04,1810446,621381,5,597147,NA,456185,138849,12162,114,91.9,48.5,22.9,78.4,103.5,105.9,98.9,88.3,43.9,19.6,72.6,99.9,100.7,98.4,67.4,28.9,79.1,72.9,91.7,20.5,0.8,24.6,10.9,52.0
2022-12-06,Nordrhein-Westfalen,05,43548113,14657376,477,14245506,334,11816912,3097186,224943,64820,81.8,51.2,28.1,81.1,91.0,89.8,93.2,79.5,48.2,24.5,75.7,88.7,86.9,92.0,65.9,36.1,76.9,70.9,88.4,17.3,1.1,20.7,7.5,45.8
2022-12-06,Hessen,06,14312223,4935882,59,4742342,37,3835107,880897,77898,2868,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.9,68.4,84.5,82.4,88.5,60.9,31.2,71.3,64.9,83.8,14.0,1.0,16.8,6.5,36.8
2022-12-06,Rheinland-Pfalz,07,9500425,3241878,33,3104018,18,2612908,621376,37311,1460,78.9,48.2,23.6,76.6,87.8,84.7,93.2,75.6,44.2,21.4,70.6,84.3,81.2,89.8,63.6,33.9,74.0,67.6,85.3,15.1,1.0,18.0,6.0,39.3
2022-12-06,Baden-Württemberg,08,24600831,8417466,261,8286808,138,6819949,1257466,82039,5275,75.7,43.9,19.5,71.4,84.8,82.5,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.9,61.3,30.9,71.8,65.6,84.2,11.3,0.8,13.6,4.9,30.8
2022-12-06,Bayern,09,28889058,9908657,347,9898093,190,7798615,1484567,86009,3844,75.2,45.9,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.2,27.9,69.2,62.3,83.0,11.3,0.7,13.5,4.6,31.1
2022-12-06,Saarland,10,2445303,822886,13,809109,12,682669,157097,6805,367,83.8,46.8,18.8,78.8,92.6,91.8,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.5,34.5,79.7,73.6,89.3,16.0,0.9,18.8,6.2,38.4
2022-12-06,Berlin,11,8606616,2900540,82,2868972,76,2349909,547798,38442,4889,78.9,45.5,26.1,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.7,87.8,83.6,97.5,63.9,30.8,74.9,68.0,90.9,14.9,1.1,17.8,7.3,42.1
2022-12-06,Brandenburg,12,5052386,1722940,16,1727723,8,1415310,271937,9134,308,67.9,32.9,11.0,59.1,76.2,73.2,80.7,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.8,20.4,65.2,55.2,79.8,10.7,0.7,12.7,4.3,25.1
2022-12-06,Mecklenburg-Vorpommern,13,3561181,1218632,16,1204025,NA,968942,202574,8251,208,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.3,84.2,79.8,90.3,60.1,22.0,69.7,59.8,83.7,12.6,0.9,14.8,4.2,29.8
2022-12-06,Sachsen,14,7625245,2680105,22,2629410,10,2045237,325175,17778,207,66.3,25.1,7.7,46.9,75.5,68.8,85.2,65.0,23.6,7.0,44.3,74.2,67.4,84.0,50.6,15.2,59.3,48.7,74.8,8.0,0.5,9.5,2.8,19.3
2022-12-06,Sachsen-Anhalt,15,4665472,1620092,12,1606709,9,1266565,235845,6085,62,74.7,31.0,8.8,57.4,83.9,78.8,90.7,74.1,28.6,7.7,53.2,83.4,78.1,90.8,58.4,18.4,67.6,56.2,83.2,10.9,0.8,12.8,3.4,25.6
2022-12-06,Thüringen,16,4265418,1508526,8,1481251,NA,1142855,175591,6046,44,71.5,30.6,11.5,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.2,79.1,72.9,87.7,54.2,19.6,62.9,52.1,77.9,8.3,0.4,9.8,3.2,19.1
2022-12-06,Bundesressorts,17,547945,202107,5,190054,NA,145636,9287,736,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
